x,y,w,h,Distance Bottom,Distance Top,area,Target Class
117,56,31,11,9.0,47.0,109.0,LD
363,47,34,24,13.0,34.0,79.0,LD
940,17,11,3,38.0,55.0,13.5,LD
926,17,11,3,38.0,55.0,17.5,LD
912,17,11,3,38.0,55.0,13.5,LD
898,16,11,3,39.0,55.0,13.0,LD
885,16,10,3,39.0,55.0,17.5,LD
843,15,11,3,40.0,55.0,11.0,LD
829,15,11,3,40.0,55.0,12.0,LD
815,15,11,3,40.0,55.0,11.5,LD
746,13,12,4,41.0,54.0,15.0,LD
733,13,10,3,42.0,55.0,10.5,LD
718,13,12,3,42.0,55.0,12.0,LD
705,13,11,3,42.0,55.0,12.0,LD
353,13,6,57,12.0,1.0,192.0,LD
690,12,12,3,43.0,55.0,16.5,LD
676,12,12,3,43.0,55.0,11.5,LD
662,12,12,3,43.0,55.0,20.0,LD
649,12,11,3,43.0,55.0,13.0,LD
621,11,11,3,44.0,55.0,11.0,LD
607,11,11,3,44.0,55.0,16.0,LD
593,11,11,3,44.0,55.0,15.5,LD
565,10,12,3,45.0,55.0,11.5,LD
551,10,11,3,45.0,55.0,12.0,LD
537,10,12,3,45.0,55.0,19.0,LD
523,10,12,3,45.0,55.0,12.5,LD
509,10,12,2,46.0,56.0,11.0,LD
495,9,12,3,46.0,55.0,16.5,LD
481,9,11,3,46.0,55.0,13.0,LD
468,8,11,4,46.0,54.0,15.0,LD
454,8,11,3,47.0,55.0,17.0,LD
440,8,12,3,47.0,55.0,19.0,LD
426,8,12,3,47.0,55.0,16.5,LD
413,8,11,3,47.0,55.0,12.0,LD
399,7,11,3,48.0,55.0,12.0,LD
386,7,10,3,48.0,55.0,17.5,LD
373,7,10,3,48.0,55.0,17.5,LD
332,6,11,3,49.0,55.0,19.5,LD
318,6,11,3,49.0,55.0,18.5,LD
305,6,11,3,49.0,55.0,18.0,LD
277,6,12,3,49.0,55.0,12.0,LD
263,5,12,3,50.0,55.0,20.5,LD
236,5,11,3,50.0,55.0,13.0,LD
250,4,11,4,50.0,54.0,20.0,LD
222,4,12,3,51.0,55.0,12.5,LD
208,4,12,4,50.0,54.0,19.0,LD
194,4,12,3,51.0,55.0,21.0,LD
180,4,12,3,51.0,55.0,13.5,LD
166,4,12,2,52.0,56.0,11.0,LD
153,3,11,25,30.0,33.0,24.0,LD
139,3,11,3,52.0,55.0,18.0,LD
125,3,12,3,52.0,55.0,21.0,LD
111,3,12,3,52.0,55.0,21.0,LD
97,3,12,3,52.0,55.0,18.5,LD
83,2,12,3,53.0,55.0,14.0,LD
69,2,12,3,53.0,55.0,19.0,LD
56,2,11,3,53.0,55.0,19.5,LD
41,2,12,3,53.0,55.0,14.0,LD
27,2,12,3,53.0,55.0,12.0,LD
14,1,12,3,54.0,55.0,20.0,LD
1,0,11,4,54.0,54.0,21.0,LD
902,70,11,3,12.0,58.0,13.5,LD
888,70,12,3,12.0,58.0,11.0,LD
751,67,24,2,8.0,59.0,11.0,LD
695,66,12,3,8.0,58.0,17.5,LD
681,66,11,3,8.0,58.0,12.0,LD
653,65,11,3,7.0,58.0,15.5,LD
639,65,12,3,7.0,58.0,12.5,LD
611,65,12,2,6.0,59.0,10.5,LD
597,64,11,3,6.0,58.0,11.5,LD
583,64,12,3,6.0,58.0,14.5,LD
192,64,39,53,56.0,8.0,1539.5,LD
542,63,11,3,5.0,58.0,10.5,LD
528,63,11,3,5.0,58.0,17.0,LD
513,63,12,3,5.0,58.0,21.0,LD
486,62,11,3,4.0,58.0,19.5,LD
472,62,11,3,4.0,58.0,19.0,LD
444,61,12,3,3.0,58.0,12.5,LD
431,61,11,3,3.0,58.0,18.5,LD
417,61,11,3,3.0,58.0,12.5,LD
403,60,12,3,2.0,58.0,12.0,LD
390,60,11,4,3.0,57.0,19.5,LD
376,60,12,3,2.0,58.0,20.0,LD
363,59,11,4,2.0,57.0,18.5,LD
349,59,12,4,2.0,57.0,21.5,LD
336,59,11,3,1.0,58.0,19.5,LD
322,59,12,3,1.0,58.0,19.5,LD
309,58,11,4,1.0,57.0,16.5,LD
295,58,12,3,0.0,58.0,14.0,LD
268,58,77,64,61.0,3.0,374.5,LD
254,58,11,3,0.0,58.0,19.5,LD
240,57,12,4,0.0,57.0,16.0,LD
226,57,12,3,1.0,58.0,20.5,LD
212,57,12,3,1.0,58.0,21.5,LD
199,57,11,3,1.0,58.0,19.5,LD
184,56,13,4,1.0,57.0,20.0,LD
171,56,11,3,2.0,58.0,12.5,LD
144,56,11,3,2.0,58.0,19.5,LD
102,55,11,3,3.0,58.0,19.0,LD
88,55,11,3,3.0,58.0,19.5,LD
74,55,11,3,3.0,58.0,15.5,LD
116,54,12,4,3.0,57.0,20.0,LD
60,54,12,4,3.0,57.0,14.5,LD
46,54,11,3,4.0,58.0,14.0,LD
32,54,12,3,4.0,58.0,21.5,LD
18,54,12,3,4.0,58.0,21.5,LD
5,53,12,3,5.0,58.0,14.0,LD
762,1,183,6,54.0,55.0,116.0,LD
124,0,44,119,58.0,58.0,676.0,LD
0,0,29,49,25.0,25.0,205.5,LD
74,19,5,16,13.0,6.0,29.0,LD
79,6,80,39,23.0,17.0,270.5,LD
22,1,23,43,22.0,21.0,141.0,LD
0,0,14,43,21.0,21.0,181.5,LD
559,98,5,16,54.0,44.0,29.0,LD
433,88,7,33,61.0,27.0,112.5,LD
580,85,64,36,61.0,24.0,217.0,LD
507,80,23,41,61.0,19.0,135.5,LD
110,80,37,35,55.0,25.0,906.0,LD
483,79,16,42,61.0,18.0,202.5,LD
363,76,54,44,60.0,16.0,399.5,LD
299,75,36,44,59.0,16.0,180.5,LD
253,74,27,44,58.0,16.0,253.5,LD
167,74,75,43,57.0,17.0,873.5,LD
74,71,23,43,54.0,17.0,162.0,LD
428,44,9,12,4.0,48.0,54.0,LD
915,37,7,6,17.0,54.0,14.5,LD
279,22,58,49,11.0,11.0,352.0,LD
984,19,10,3,38.0,57.0,14.5,LD
970,19,11,3,38.0,57.0,18.5,LD
957,19,11,3,38.0,57.0,10.5,LD
943,18,11,3,39.0,57.0,19.0,LD
929,18,12,3,39.0,57.0,20.5,LD
900,17,13,3,40.0,57.0,19.0,LD
886,17,12,3,40.0,57.0,18.0,LD
873,17,12,2,41.0,58.0,11.0,LD
859,16,12,3,41.0,57.0,13.5,LD
846,16,11,3,41.0,57.0,19.5,LD
818,15,11,3,42.0,57.0,13.0,LD
804,15,12,3,42.0,57.0,12.5,LD
790,14,12,4,42.0,56.0,17.0,LD
777,14,12,4,42.0,56.0,15.5,LD
763,14,12,3,43.0,57.0,20.0,LD
736,14,25,2,44.0,58.0,23.5,LD
722,13,12,3,44.0,57.0,13.5,LD
708,13,12,3,44.0,57.0,21.0,LD
694,13,12,3,44.0,57.0,22.0,LD
680,12,12,4,44.0,56.0,14.5,LD
666,12,12,3,45.0,57.0,20.5,LD
652,12,12,3,45.0,57.0,20.5,LD
638,12,12,3,45.0,57.0,20.5,LD
624,12,12,3,45.0,57.0,12.0,LD
610,12,12,2,46.0,58.0,11.0,LD
363,12,13,60,12.0,0.0,247.0,LD
596,11,12,3,46.0,57.0,11.5,LD
582,11,12,3,46.0,57.0,21.5,LD
568,11,12,3,46.0,57.0,21.0,LD
554,11,12,3,46.0,57.0,13.5,LD
541,10,11,3,47.0,57.0,14.0,LD
527,10,11,3,47.0,57.0,19.5,LD
513,10,11,3,47.0,57.0,12.0,LD
499,9,12,3,48.0,57.0,13.0,LD
484,9,13,3,48.0,57.0,23.0,LD
471,9,11,3,48.0,57.0,20.0,LD
457,8,12,3,49.0,57.0,19.0,LD
444,8,11,3,49.0,57.0,18.5,LD
429,8,12,3,49.0,57.0,21.0,LD
416,8,12,3,49.0,57.0,18.5,LD
402,7,12,4,49.0,56.0,16.0,LD
388,7,13,3,50.0,57.0,23.0,LD
376,7,11,3,50.0,57.0,20.0,LD
362,7,12,3,50.0,57.0,18.5,LD
335,6,25,3,51.0,57.0,41.0,LD
322,6,11,3,51.0,57.0,18.0,LD
308,5,12,4,51.0,56.0,13.0,LD
294,5,13,3,52.0,57.0,17.0,LD
281,5,11,3,52.0,57.0,20.0,LD
267,5,12,3,52.0,57.0,21.0,LD
253,4,12,4,52.0,56.0,14.0,LD
239,4,12,4,52.0,56.0,18.0,LD
226,4,11,3,53.0,57.0,20.0,LD
211,4,12,3,53.0,57.0,19.0,LD
198,3,12,4,53.0,56.0,16.0,LD
184,3,13,3,54.0,57.0,20.0,LD
170,3,12,3,54.0,57.0,22.0,LD
142,3,13,3,54.0,57.0,22.0,LD
156,2,12,4,54.0,56.0,23.5,LD
129,2,12,4,54.0,56.0,26.5,LD
115,2,12,3,55.0,57.0,21.0,LD
101,2,12,3,55.0,57.0,21.5,LD
87,2,12,3,55.0,57.0,20.5,LD
73,1,12,4,55.0,56.0,19.0,LD
59,1,12,3,56.0,57.0,20.5,LD
45,1,12,3,56.0,57.0,20.5,LD
31,0,12,4,56.0,56.0,24.5,LD
17,0,13,4,56.0,56.0,23.5,LD
4,0,12,3,57.0,57.0,21.5,LD
0,25,20,14,18.0,7.0,32.0,LD
30,22,9,18,19.0,3.0,37.5,LD
11,20,12,11,10.0,10.0,24.5,LD
66,7,7,28,14.0,7.0,30.0,LD
5,0,7,36,15.0,15.0,52.0,LD
0,0,39,28,14.0,14.0,196.0,LD
26,0,34,55,28.0,28.0,145.0,LD
0,0,46,44,22.0,22.0,1509.5,LD
0,7,28,42,25.0,18.0,140.0,LD
7,0,43,4,20.0,20.0,39.5,LD
238,13,50,37,25.0,12.0,196.0,LD
92,7,80,43,25.0,18.0,474.0,LD
188,4,32,46,25.0,21.0,698.0,LD
0,4,35,46,25.0,21.0,404.0,LD
47,0,29,50,25.0,25.0,221.5,LD
73,61,6,4,33.0,28.0,12.0,LD
126,56,15,8,32.0,24.0,42.0,LD
125,12,28,40,20.0,8.0,635.5,LD
0,6,33,38,12.0,6.0,210.0,LD
57,0,55,52,20.0,20.0,586.5,LD
0,11,5,42,27.0,16.0,78.5,LD
26,9,32,27,10.0,1.0,435.5,LD
53,0,66,53,27.0,27.0,701.5,LD
26,4,11,11,4.0,8.0,19.0,LD
0,0,6,38,19.0,19.0,35.5,LD
90,49,20,2,25.0,24.0,18.5,LD
212,8,38,38,20.0,12.0,174.5,LD
149,8,53,37,19.0,11.0,451.5,LD
0,0,129,53,27.0,27.0,619.5,LD
0,5,32,40,23.0,18.0,216.0,LD
97,3,35,36,17.0,14.0,150.0,LD
39,0,49,45,23.0,23.0,373.5,LD
40,1,38,49,25.0,24.0,457.0,LD
0,0,24,50,25.0,25.0,268.0,LD
0,73,24,42,58.0,15.0,175.5,LD
26,55,42,60,58.0,3.0,337.5,LD
40,17,22,34,6.0,23.0,437.5,LD
77,0,42,49,8.0,8.0,267.5,LD
87,3,34,50,25.0,22.0,293.5,LD
0,0,63,56,28.0,28.0,378.0,LD
20,0,28,23,5.0,5.0,105.5,LD
147,94,40,20,55.0,39.0,127.0,LD
64,83,67,35,59.0,24.0,360.5,LD
253,82,36,35,58.0,24.0,238.5,LD
214,78,27,40,59.0,19.0,328.0,LD
219,60,24,23,24.0,36.0,138.5,LD
174,60,19,28,29.0,31.0,114.0,LD
0,59,35,59,59.0,0.0,301.5,LD
99,32,17,24,3.0,35.0,80.5,LD
142,24,38,32,3.0,27.0,278.0,LD
188,23,7,33,3.0,26.0,141.5,LD
201,15,43,41,3.0,18.0,366.0,LD
13,15,25,41,3.0,18.0,117.5,LD
192,6,10,7,46.0,52.0,29.0,LD
78,0,16,44,15.0,15.0,134.0,LD
150,43,25,10,24.0,19.0,42.5,LD
182,30,6,17,18.0,12.0,25.0,LD
36,10,33,49,30.0,20.0,339.5,LD
123,8,24,30,9.0,1.0,243.0,LD
0,7,28,36,14.0,7.0,253.0,LD
91,6,19,43,20.0,14.0,167.0,LD
146,0,35,36,7.0,7.0,245.0,LD
54,7,23,43,24.0,17.0,179.0,LD
145,5,31,47,26.0,21.0,396.0,LD
89,4,45,38,16.0,12.0,310.5,LD
0,0,31,49,23.0,23.0,857.5,LD
25,11,32,38,24.0,13.0,270.5,LD
65,10,31,29,14.0,4.0,165.0,LD
142,5,22,45,25.0,20.0,141.0,LD
101,4,26,43,22.0,18.0,294.0,LD
0,0,7,46,21.0,21.0,152.0,LD
81,88,5,37,63.0,25.0,97.5,LD
0,78,32,47,63.0,15.0,141.0,LD
118,69,20,55,62.0,7.0,228.0,LD
176,68,32,57,63.0,5.0,234.0,LD
129,65,36,17,20.0,45.0,134.0,LD
0,43,10,16,3.0,46.0,20.0,LD
56,28,6,33,1.0,29.0,103.0,LD
129,24,12,23,15.0,39.0,31.5,LD
149,22,17,41,1.0,21.0,150.0,LD
56,19,7,4,39.0,58.0,12.5,LD
84,18,21,36,8.0,26.0,148.0,LD
0,6,42,56,0.0,6.0,217.0,LD
71,0,7,16,46.0,46.0,71.0,LD
170,7,33,46,27.0,20.0,23.0,LD
31,3,38,44,21.0,18.0,510.5,LD
114,2,11,50,26.0,24.0,210.5,LD
0,1,25,51,26.0,25.0,244.5,LD
74,0,23,52,26.0,26.0,371.5,LD
30,81,6,24,50.0,31.0,81.5,LD
0,69,22,37,51.0,18.0,201.0,LD
75,61,21,50,56.0,5.0,387.5,LD
31,60,7,9,14.0,46.0,27.5,LD
137,52,6,44,41.0,11.0,206.0,LD
43,52,26,44,41.0,11.0,259.0,LD
67,26,16,23,6.0,32.0,71.0,LD
107,19,6,28,8.0,27.0,103.0,LD
141,13,41,33,9.0,22.0,285.0,LD
13,8,24,36,11.0,19.0,96.0,LD
33,3,17,46,6.0,9.0,180.5,LD
197,2,59,55,2.0,0.0,533.0,LD
193,25,11,20,15.0,10.0,12.0,LD
0,14,36,46,30.0,16.0,353.5,LD
50,13,22,42,25.0,12.0,377.0,LD
89,9,30,51,30.0,21.0,581.5,LD
128,8,38,47,25.0,17.0,222.0,LD
0,21,9,49,34.0,13.0,138.5,LD
42,0,32,73,37.0,37.0,169.0,LD
185,50,14,41,46.0,4.0,63.0,LD
100,45,23,39,39.0,6.0,54.0,LD
147,43,12,28,26.0,17.0,36.5,LD
0,0,69,83,38.0,38.0,318.5,LD
259,85,9,18,37.0,48.0,75.0,LD
110,62,45,61,57.0,5.0,1180.0,LD
52,59,37,54,47.0,12.0,1332.0,LD
183,56,41,77,67.0,11.0,286.5,LD
0,0,34,115,49.0,49.0,441.0,LD
22,38,5,20,2.0,36.0,17.0,LD
30,24,38,49,17.0,7.0,109.0,LD
70,0,10,112,56.0,56.0,223.5,LD
96,1,19,24,2.0,3.0,41.0,LD
0,0,53,55,28.0,28.0,1449.5,LD
32,0,10,41,21.0,21.0,63.5,LD
0,42,4,30,33.0,9.0,60.0,LD
37,35,5,29,25.0,10.0,39.0,LD
63,4,7,68,33.0,29.0,195.5,LD
71,0,47,78,39.0,39.0,154.5,LD
145,56,27,2,0.0,56.0,21.5,LD
0,27,74,82,51.0,24.0,487.5,LD
131,12,9,105,59.0,47.0,157.5,LD
126,0,51,17,41.0,41.0,58.5,LD
0,37,47,45,6.0,31.0,64.5,LD
46,11,11,142,77.0,66.0,181.0,LD
80,0,35,146,70.0,70.0,302.5,LD
215,93,55,78,64.0,29.0,528.5,LD
69,71,41,51,15.0,56.0,336.0,LD
302,55,66,160,108.0,53.0,769.5,LD
130,28,59,130,51.0,23.0,672.0,LD
0,5,58,112,10.0,5.0,439.0,LD
49,0,7,5,102.0,102.0,16.5,LD
29,9,17,36,23.0,14.0,110.5,LD
0,0,27,42,20.0,20.0,132.5,LD
0,14,30,45,7.0,7.0,73.5,LD
32,0,17,105,53.0,53.0,293.5,LD
75,77,10,30,48.0,29.0,80.5,LD
166,70,39,48,59.0,11.0,117.0,LD
98,40,44,6,13.0,53.0,58.5,LD
0,26,57,72,39.0,13.0,522.5,LD
156,8,9,92,41.0,33.0,301.0,LD
79,0,44,88,29.0,29.0,280.5,LD
0,5,39,83,44.0,39.0,1279.5,LD
71,0,11,55,11.0,11.0,87.0,LD
215,47,56,66,57.0,10.0,1195.0,LD
162,44,34,63,51.0,7.0,273.0,LD
100,34,38,56,34.0,0.0,631.5,LD
35,10,43,89,43.0,33.0,367.5,LD
73,0,11,97,41.0,41.0,293.0,LD
110,37,11,10,10.0,27.0,33.0,LD
0,16,11,44,23.0,7.0,125.5,LD
31,10,28,54,27.0,17.0,160.5,LD
87,0,10,74,37.0,37.0,288.0,LD
143,120,66,10,65.0,55.0,229.5,LD
240,82,9,32,49.0,33.0,114.0,LD
69,79,10,24,38.0,41.0,21.0,LD
103,65,11,26,26.0,39.0,32.5,LD
245,53,6,5,7.0,60.0,11.0,LD
150,34,63,86,55.0,21.0,722.5,LD
261,17,40,77,29.0,12.0,373.5,LD
0,0,49,116,51.0,51.0,306.5,LD
0,36,13,32,28.0,8.0,80.0,LD
41,0,68,80,40.0,40.0,431.5,LD
1,3,25,59,31.0,28.0,187.0,LD
102,2,30,54,25.0,23.0,170.5,LD
27,2,49,52,23.0,21.0,301.0,LD
99,0,6,20,11.0,11.0,46.5,LD
0,0,3,16,15.0,15.0,16.5,LD
0,0,46,99,50.0,50.0,259.5,LD
0,0,59,78,39.0,39.0,315.0,LD
35,1,16,45,23.0,22.0,133.0,LD
51,0,47,36,13.0,13.0,148.5,LD
13,12,31,32,22.0,10.0,59.5,LD
0,0,8,39,17.0,17.0,60.0,LD
51,55,11,22,35.0,20.0,42.0,LD
4,0,56,84,42.0,42.0,313.0,LD
16,75,4,12,40.0,35.0,15.5,LD
31,68,4,13,34.0,34.0,24.0,LD
79,44,6,44,41.0,3.0,75.0,LD
3,43,13,8,4.0,39.0,12.0,LD
18,12,23,55,20.0,8.0,205.5,LD
0,11,7,31,5.0,16.0,40.5,LD
118,0,10,83,36.0,36.0,112.0,LD
0,52,21,8,30.0,22.0,21.5,LD
25,14,19,41,25.0,11.0,29.5,LD
35,1,8,9,20.0,21.0,10.5,LD
0,0,26,37,7.0,7.0,54.5,LD
28,66,12,27,47.0,19.0,24.0,LD
0,20,18,13,13.0,33.0,27.0,LD
19,2,20,63,19.0,17.0,81.0,LD
0,0,16,14,32.0,32.0,18.5,LD
15,8,24,67,38.0,30.0,125.5,LD
43,61,18,29,38.0,23.0,75.0,LD
57,59,10,6,13.0,46.0,26.5,LD
23,53,8,24,25.0,28.0,32.5,LD
58,50,13,9,7.0,43.0,18.5,LD
0,0,22,65,13.0,13.0,126.5,LD
117,56,6,37,40.0,16.0,104.5,LD
0,45,85,61,53.0,8.0,662.5,LD
148,36,58,53,36.0,0.0,292.0,LD
169,27,5,8,18.0,45.0,15.0,LD
110,20,16,14,19.0,39.0,39.0,LD
170,0,7,22,31.0,31.0,41.5,LD
45,85,14,5,42.0,43.0,20.0,LD
30,0,14,88,40.0,40.0,205.5,LD
68,11,10,13,11.0,0.0,12.0,LD
0,11,5,13,11.0,0.0,12.5,LD
60,0,8,11,2.0,2.0,20.5,LD
32,9,16,32,18.0,9.0,32.5,LD
0,2,9,44,23.0,21.0,78.5,LD
35,27,6,14,14.0,13.0,19.0,LD
35,13,5,13,1.0,14.0,29.5,LD
0,1,7,20,6.0,7.0,34.0,LD
0,44,14,33,39.0,5.0,40.0,LD
13,34,37,41,37.0,3.0,136.5,LD
9,0,8,33,5.0,5.0,54.5,LD
0,63,22,29,46.0,17.0,29.0,LD
19,0,47,86,40.0,40.0,221.0,LD
100,115,26,23,69.0,46.0,51.5,LD
97,86,4,15,32.0,54.0,18.0,LD
123,69,7,46,46.0,23.0,78.5,LD
0,17,59,64,12.0,5.0,279.5,LD
15,14,10,11,44.0,58.0,19.0,LD
79,0,46,79,10.0,10.0,458.5,LD
18,0,27,76,38.0,38.0,204.5,LD
0,104,76,13,59.0,45.0,237.5,LD
1,0,15,99,41.0,41.0,188.5,LD
30,44,19,26,35.0,9.0,17.5,LD
52,0,12,62,27.0,27.0,109.5,LD
55,80,36,43,61.0,19.0,190.0,LD
119,28,37,86,52.0,24.0,173.0,LD
0,0,37,124,62.0,62.0,290.5,LD
7,15,7,14,15.0,0.0,12.5,LD
2,5,2,21,12.0,7.0,12.5,LD
35,90,17,10,48.0,42.0,12.5,LD
0,65,15,20,33.0,32.0,28.0,LD
16,15,17,80,43.0,28.0,176.5,LD
11,0,7,14,38.0,38.0,19.0,LD
46,109,6,20,65.0,44.0,21.0,LD
72,93,7,27,56.0,37.0,46.0,LD
0,79,36,44,59.0,20.0,105.5,LD
0,0,13,86,22.0,22.0,105.0,LD
91,77,4,12,41.0,36.0,15.0,LD
25,67,20,22,41.0,26.0,37.0,LD
105,50,15,47,49.0,1.0,153.0,LD
28,0,7,66,18.0,18.0,67.5,LD
0,0,53,68,34.0,34.0,322.0,LD
47,95,13,10,52.0,43.0,14.0,LD
0,0,56,106,53.0,53.0,273.5,LD
135,162,5,11,87.0,75.0,11.5,LD
161,128,3,12,54.0,74.0,10.5,LD
136,120,13,25,59.0,61.0,39.5,LD
138,101,12,7,22.0,79.0,22.5,LD
150,72,52,55,41.0,31.0,142.0,LD
124,72,13,34,20.0,52.0,71.5,LD
132,62,7,9,15.0,77.0,10.5,LD
55,60,13,12,14.0,74.0,23.0,LD
47,59,57,51,24.0,35.0,282.0,LD
151,56,12,36,6.0,50.0,84.5,LD
0,0,33,110,24.0,24.0,1100.0,LD
33,6,30,61,29.0,23.0,86.5,LD
8,5,9,6,27.0,32.0,10.5,LD
0,2,11,74,38.0,36.0,116.0,LD
0,21,4,18,14.0,7.0,27.0,LD
39,14,5,36,25.0,11.0,14.0,LD
42,0,3,13,12.0,12.0,15.5,LD
0,11,40,49,27.0,16.0,385.5,LD
89,5,46,56,28.0,23.0,508.0,LD
44,0,36,66,33.0,33.0,236.5,LD
97,30,12,37,31.0,1.0,38.5,LD
135,29,23,19,12.0,17.0,42.0,LD
164,28,12,12,4.0,24.0,21.0,LD
52,21,23,15,0.0,21.0,49.5,LD
23,18,14,55,37.0,19.0,92.0,LD
138,14,12,17,5.0,19.0,21.5,LD
102,10,10,7,19.0,29.0,19.5,LD
22,4,6,12,20.0,24.0,28.0,LD
76,68,23,36,51.0,17.0,74.0,LD
162,50,6,37,34.0,16.0,45.5,LD
100,50,32,57,54.0,4.0,255.5,LD
0,50,44,53,50.0,0.0,176.5,LD
84,42,14,19,8.0,34.0,14.5,LD
159,0,15,48,5.0,5.0,86.5,LD
141,49,16,48,42.0,7.0,110.0,LD
111,48,25,49,42.0,6.0,73.0,LD
182,43,20,9,3.0,46.0,13.0,LD
64,38,19,58,41.0,3.0,85.0,LD
0,37,8,73,55.0,18.0,105.5,LD
6,32,39,63,40.0,8.0,155.5,LD
212,0,34,77,22.0,22.0,136.0,LD
63,30,13,7,11.0,19.0,17.5,LD
18,6,26,43,23.0,17.0,61.5,LD
0,1,15,34,9.0,8.0,24.0,LD
0,0,62,67,34.0,34.0,209.0,LD
43,2,47,58,29.0,27.0,260.0,LD
0,0,44,61,30.0,30.0,411.5,LD
64,69,44,5,28.0,41.0,37.5,LD
118,59,43,33,46.0,13.0,134.0,LD
67,28,7,30,12.0,16.0,36.5,LD
74,2,4,14,30.0,32.0,10.5,LD
0,0,46,76,30.0,30.0,318.0,LD
0,48,47,32,40.0,8.0,127.0,LD
0,0,5,47,7.0,7.0,76.5,LD
5,8,51,44,26.0,18.0,171.0,LD
0,0,5,53,27.0,27.0,47.5,LD
117,41,6,17,26.0,15.0,18.5,LD
121,23,6,10,1.0,22.0,12.5,LD
124,16,50,49,33.0,17.0,149.0,LD
127,16,10,7,9.0,25.0,13.5,LD
0,0,83,61,29.0,29.0,537.0,LD
95,50,24,13,30.0,20.0,42.0,LD
63,50,5,10,27.0,23.0,15.0,LD
20,36,16,14,17.0,19.0,22.0,LD
89,30,5,19,16.0,14.0,21.0,LD
62,20,8,7,6.0,26.0,11.5,LD
92,0,3,23,10.0,10.0,15.0,LD
42,25,25,19,22.0,3.0,68.5,LD
40,4,12,28,10.0,6.0,46.0,LD
62,2,14,18,2.0,4.0,46.5,LD
26,0,7,14,0.0,0.0,25.0,LD
42,42,10,11,27.0,15.0,14.5,LD
17,30,10,7,11.0,19.0,15.0,LD
5,19,14,13,6.0,13.0,39.0,LD
1,20,9,21,18.0,2.0,48.5,LD
0,6,4,12,5.0,11.0,15.5,LD
43,1,6,30,8.0,7.0,26.0,LD
115,19,50,44,25.0,6.0,207.5,LD
0,0,92,77,39.0,39.0,700.0,LD
0,6,72,60,33.0,27.0,623.0,LD
80,0,47,41,8.0,8.0,243.5,LD
0,25,9,47,36.0,11.0,101.0,LD
10,15,74,54,33.0,18.0,1142.0,LD
106,11,3,34,9.0,2.0,36.5,LD
144,0,6,13,23.0,23.0,12.5,LD
0,73,27,39,56.0,17.0,74.5,LD
114,63,4,14,21.0,42.0,14.0,LD
56,61,48,33,38.0,23.0,152.0,LD
126,53,8,6,3.0,50.0,12.5,LD
150,47,38,24,15.0,32.0,55.0,LD
135,18,34,71,33.0,15.0,273.0,LD
203,0,32,79,23.0,23.0,111.5,LD
0,0,17,18,38.0,38.0,49.5,LD
77,42,4,25,34.0,8.0,34.0,LD
0,0,48,66,33.0,33.0,137.0,LD
183,73,16,8,41.0,32.0,27.0,LD
201,72,5,6,38.0,34.0,13.5,LD
206,56,23,20,36.0,20.0,64.5,LD
182,49,8,22,31.0,18.0,35.5,LD
120,37,25,38,35.0,2.0,57.0,LD
0,14,52,45,19.0,5.0,413.0,LD
57,0,37,76,36.0,36.0,249.5,LD
209,85,8,15,50.0,35.0,13.0,LD
46,74,17,11,35.0,39.0,19.0,LD
105,72,6,20,42.0,30.0,24.0,LD
44,67,5,11,28.0,39.0,12.5,LD
64,60,7,21,31.0,29.0,36.5,LD
11,53,18,31,34.0,19.0,24.5,LD
182,52,27,25,27.0,25.0,66.5,LD
129,50,14,43,43.0,7.0,45.5,LD
6,35,5,6,9.0,44.0,13.0,LD
0,0,26,81,31.0,31.0,116.5,LD
159,38,30,38,38.0,0.0,52.5,LD
174,32,9,7,1.0,31.0,16.5,LD
102,14,34,40,16.0,2.0,76.5,LD
0,0,43,77,39.0,39.0,215.5,LD
0,14,50,41,28.0,14.0,200.5,LD
0,0,18,28,1.0,1.0,19.0,LD
0,0,75,51,26.0,26.0,452.5,LD
0,10,6,22,15.0,5.0,11.5,LD
17,0,19,35,18.0,18.0,103.0,LD
65,15,6,10,1.0,14.0,14.0,LD
0,2,24,39,17.0,15.0,70.0,LD
26,25,4,21,23.0,2.0,30.0,LD
0,5,6,36,18.0,13.0,95.0,LD
9,0,13,10,13.0,13.0,31.0,LD
44,43,24,5,10.0,33.0,67.0,LD
103,40,40,6,8.0,32.0,141.5,LD
198,33,23,6,1.0,32.0,61.5,LD
82,16,6,60,38.0,22.0,223.5,LD
159,15,26,42,19.0,4.0,186.0,LD
0,0,32,75,37.0,37.0,1152.0,LD
0,15,18,5,4.0,11.0,45.0,LD
45,0,27,33,17.0,17.0,207.0,LD
110,30,18,6,7.0,23.0,45.5,LD
47,29,18,5,5.0,24.0,46.0,LD
144,7,22,41,19.0,12.0,295.0,LD
76,7,26,48,26.0,19.0,307.0,LD
0,0,39,58,29.0,29.0,1380.0,LD
52,29,26,5,1.0,28.0,59.5,LD
154,21,23,4,8.0,29.0,49.0,LD
99,16,36,50,33.0,17.0,424.5,LD
201,11,33,30,8.0,3.0,170.5,LD
0,0,40,66,33.0,33.0,1419.0,LD
37,34,26,6,8.0,26.0,68.0,LD
0,19,4,45,32.0,13.0,84.0,LD
73,0,25,57,25.0,25.0,593.0,LD
41,35,30,5,13.0,22.0,83.0,LD
88,12,71,42,27.0,15.0,521.5,LD
0,0,49,54,27.0,27.0,289.5,LD
43,25,27,6,3.0,22.0,77.5,LD
76,4,48,48,24.0,20.0,361.5,LD
