stroke_width,target_class
49.01020302,0
46.61544808,0
21.09502311,0
15.29705854,0
76.83749085,0
52.88667129,0
29.15475947,0
123.3230287,0
20.32496037,0
20.36067977,0
34.17101079,0
33.60059523,0
50.009999,0
63.70243323,0
109.6220781,0
29,0
47.58578644,0
51.0881591,0
28.63564213,0
37.30106119,0
31.92653677,0
26.80826138,0
24.97928809,0
49.47726751,0
15.03329638,0
33.13608305,0
15,0
54.00925847,0
58.46366393,0
11.40175425,0
13.15294644,0
14.03566885,0
27.70622599,0
27.22142856,0
29.83286778,0
51.623638,0
20.02379604,0
13.76482306,0
12.92838828,0
43.01162634,0
43.70113337,0
43.69038627,0
51.42956348,0
16.1245155,0
22.17157288,0
21.91020663,0
10.04987562,0
10.19803903,0
23.10108778,0
22.91683656,0
49.73932046,0
53.81449619,0
42.01162634,0
57.00877125,0
60.30754513,0
10.63014581,0
21.43310576,0
19.73260122,0
58.79625838,0
24.69817807,0
44.29446918,0
48.10405388,0
49.24428901,0
13.41640786,0
49.1934955,0
43.93176527,0
22.20360331,0
13.45185518,0
13.56021978,0
47.6195659,0
46.9912477,0
48.87739764,0
52.92447449,0
15.2788206,0
10.70469991,0
10.40175425,0
14.14213562,0
16.88854382,0
16.4642492,0
40.45985665,0
60.16643583,0
14.76482306,0
51.0096145,0
0,0
1.748064098,0
2,0
7.94427191,0
7.246211251,0
43.5188134,0
41.69463864,0
47.5394573,0
52.51610341,0
52.00020382,0
54.7813837,0
18.43908891,0
17.6468827,0
17.6468827,0
39.2173431,0
32.89094743,0
34.53465626,0
23.68332813,0
23.68332813,0
37.20215048,0
58.5918083,0
14.31782106,0
24.08318916,0
10.44030651,0
59.03332408,0
10.04987562,0
54.03702434,0
15.03121954,0
14.58578644,0
22.36067977,0
58.79625838,0
41.10960958,0
54.70831747,0
14.4222051,0
13,0
0,0
19.39443848,0
18.71039824,0
49.49747468,0
30.06659276,0
2.236067977,0
45.607017,0
17.11724277,0
18.60107524,0
44.38468204,0
20.12644567,0
19.77540654,0
44.55333882,0
60.80296045,0
46.5295605,0
51.41984053,0
11.66190379,0
39.44616585,0
50,0
23.70653918,0
22.47220505,0
7.062257748,0
6.615773106,0
6.403124237,0
37.16180835,0
2.236067977,0
6.32455532,0
45.25971405,0
44.34147854,0
58.6003413,0
45.92995093,0
46.41586188,0
13.2126704,0
12.89244399,0
40.79215611,0
49.09175083,0
43.01162634,0
50.60632372,0
32.14031736,0
14.29705854,0
14.03329638,0
36.96852359,0
36.20459157,0
39.01281841,0
18.80953485,0
18.68553768,0
42.28254296,0
42.44473934,0
49.04079934,0
13.56021978,0
12.9036075,0
16.20302094,0
17.11077028,0
41.72001873,0
79.11896338,0
78.18653737,0
15.40121947,0
13.8113883,0
43.68780594,0
44.94441011,0
16.64331698,0
16.88061302,0
19.46639946,0
34.23448554,0
36.18267745,0
35.5903183,0
53.07541804,0
35.44009029,0
14.86606875,0
28.31960452,0
8.848857802,0
8.486832981,0
10.40175425,0
10.18033989,0
8.848857802,0
8.486832981,0
0.828427125,0
0.585786438,0
10.70469991,0
9.987540689,0
48.84733684,0
48.03920062,0
22.35551509,0
22.53720459,0
39.96582771,0
39.96582771,0
23.90376424,0
23.90376424,0
54.45181356,0
63.00793601,0
42.48529157,0
21.90959402,0
21.43310576,0
28.28427125,0
23.3177967,0
20.49509757,0
39.05124838,0
46.61544808,0
48.70318265,0
21.13594362,0
20.42611611,0
49.47726751,0
16.4642492,0
15.76305461,0
82,0
32.53307072,0
34.51056181,0
6.280109889,0
5.071067812,0
42.69776971,0
43.65652198,0
48.38388161,0
56.22277119,0
27.29468813,0
30.95585369,0
30.95585369,0
30.45322146,0
27.85145966,0
20.56744052,0
21.14681478,0
31.68192195,0
29.98571137,0
24.08088401,0
22.99889767,0
39.8246155,0
36.24913792,0
48.84669897,0
55.80322571,0
41.10960958,0
46.57252409,0
44.82186966,0
30,0
54.58937626,0
23.70992026,0
22.66667044,0
24.69817807,0
56.32051136,0
4.242640687,0
38.90988797,0
38.46262762,0
6.08276253,0
2.236067977,0
27.07397274,0
7.062257748,0
6.280109889,0
33.30165161,0
46.09772229,0
6.08276253,0
27.20294102,0
25.61249695,0
18.11077028,0
59.8414572,0
35.4682957,0
10.66190379,0
10.18033989,0
29.41088234,0
118.8696765,0
64.28063472,0
153.6391877,0
50.15974482,0
11.04536102,0
16,0
12.80624847,0
41.10960958,0
19.96334476,0
19.79898987,0
20.05669699,0
19.61552813,0
19.77540654,0
19.46639946,0
28.16025568,0
4.472135955,0
65.37583651,0
48.27007354,0
46.5295605,0
54.20332093,0
2.236067977,0
9.848857802,0
15.5241747,0
18.68154169,0
64.62971453,0
27.45906044,0
30.8058436,0
57.14017851,0
60.87692502,0
27.07397274,0
10.81665383,0
69.89277502,0
8.062257748,0
3.605551275,0
20.88061302,0
17.20465053,0
39.05124838,0
40.60788101,0
8.219544457,0
13,0
14.29705854,0
14.03329638,0
58.52349955,0
24.51530134,0
29.65023557,0
29.65023557,0
16.73759798,0
15.85311457,0
25.49509757,0
29.83286778,0
36.87817783,0
26.07680962,0
33.61547263,0
36.40054945,0
3.472135955,0
3.472135955,0
19.31320792,0
9.219544457,0
46.57252409,0
2.16227766,0
12,0
9.486832981,0
24.41311123,0
25.07987241,0
4.123105626,0
12.60147051,0
11.9274505,0
31.49818761,0
29.61114996,0
34.71310992,0
64.03124237,0
50.99019514,0
10.40175425,0
9.440306509,0
101.0791769,0
29.01723626,0
10.70469991,0
7.071067812,0
13.76482306,0
12.92838828,0
22.627417,0
22.76972865,0
24.16468959,0
23,0
35.73513677,0
30.6757233,0
29.61418579,0
36.89173349,0
0.828427125,0
0.585786438,0
6.32455532,0
50.44799302,0
47.75981575,0
35.44009029,0
46.84015371,0
8.062257748,0
13.34166406,0
2.236067977,0
26.92582404,0
38.62641583,0
40.16456594,0
40.16456594,0
90.80198236,0
45.12205669,0
27.69848481,0
27.58578644,0
27.63564213,0
32.74964339,0
24.8069758,0
55.22680509,0
32.28002478,0
1.236067977,0
18.83424317,0
18.23538406,0
35.4682957,0
34.40930107,0
25.3179778,0
80.36168241,0
37.20215048,0
29.52964612,0
51.623638,0
40.36087214,0
21,0
46.81879964,0
15,0
28.3019434,0
28.09472156,0
29.33923883,0
29,0
30,0
26.47640459,0
34.82814953,0
27.51363298,0
28.28427125,0
32.24903099,0
36.89173349,0
4.385164807,0
4.385164807,0
45.61787648,0
43.73083883,0
47.53028612,0
48.35871325,0
50.24937811,0
44.18144407,0
8.062257748,0
22.20360331,0
1.828427125,0
24.08088401,0
23.58578644,0
14.56021978,0
39.35733731,0
32.7805605,0
33.57149781,0
12.9036075,0
13.03566885,0
25.17935662,0
42.20189569,0
31.76476035,0
41.86884283,0
40.53458567,0
41.13219152,0
17.02938637,0
51.03920062,0
45.22167622,0
19,0
2.236067977,0
20.88061302,0
16.83407403,0
17.43908891,0
65,0
31.30366921,0
34.53983208,0
2,0
7.544003745,0
7.062257748,0
49.16754793,0
47.3879344,0
64.28841264,0
12.20655562,0
42.20189569,0
7.280109889,0
9,0
7.94427191,0
45.89117562,0
33.61547263,0
44.5394573,0
42.49234246,0
41.86884283,0
28.44292531,0
27.28133915,0
29.60191128,0
56.5154846,0
41.88078318,0
37.01351105,0
21.9317122,0
4.123105626,0
9.848857802,0
23.32380758,0
20.09975124,0
13.86606875,0
12.89244399,0
32.4818793,0
29.8935446,0
26.47640459,0
58.42088668,0
36.92564588,0
37.14901108,0
16.80449381,0
16.02938637,0
35.34119409,0
82.3893197,0
5,0
14.4222051,0
18.23266914,0
18.41648784,0
5.830951895,0
72.56721023,0
72.53275122,0
35.17101079,0
7.246211251,0
7.062257748,0
46.57252409,0
5.385164807,0
25.06219103,0
24.89167931,0
23.85372088,0
20.21909409,0
19.60958248,0
31.144823,0
50.15974482,0
98.08159868,0
71.69379332,0
30.01666204,0
50.96076922,0
23.02172887,0
45.09564736,0
44.77456912,0
27.65863337,0
28.16025568,0
9.486832981,0
26.17250466,0
25.55386468,0
24.59674775,0
26.2488095,0
40.49691346,0
29.20616373,0
28.01785145,0
29.49843955,0
27.90146915,0
23.00279095,0
21.76832063,0
25.17935662,0
35.38151922,0
35.8165272,0
43.0464865,0
53.36665626,0
52.15361924,0
31.38470965,0
12.04159458,0
4.123105626,0
16.76305461,0
2.236067977,0
22.77255968,0
22.35551509,0
23.94224354,0
23.11381642,0
52.17278984,0
13.92838828,0
10.18033989,0
65.11528238,0
38.89730068,0
88.64536085,0
39.05124838,0
44.17742799,0
62.2655603,0
5,0
4.385164807,0
19.88061302,0
19.39607805,0
16.03121954,0
45.54511937,0
44.58465124,0
20.6023219,0
21.43074903,0
35.26002808,0
33.51713657,0
47.60632372,0
46.48436787,0
51.49761899,0
37.79215611,0
37.77945388,0
9.295630141,0
8.848857802,0
50.60632372,0
58.82176468,0
6.403124237,0
34.525353,0
13.71853239,0
13.61908282,0
35.4682957,0
25.63201124,0
27.76393202,0
27.15475947,0
22.35551509,0
22.35551509,0
4.830951895,0
4.385164807,0
57.98275606,0
42.52058325,0
15.2788206,0
15.1245155,0
38.28837944,0
31.40063694,0
11.40175425,0
35.60898763,0
39.8246155,0
38.29657197,0
40.77583266,0
53.75872022,0
15.29705854,0
19.10497317,0
38.11823711,0
1.236067977,0
23.8394847,0
31.38470965,0
35.35533906,0
37.21558813,0
45.65084884,0
17.26732813,0
17.26732813,0
24.96687304,0
23.92582404,0
53.03772242,0
50,0
57.38466694,0
53.82378656,0
21.02271555,0
29.52964612,0
31.30366921,0
31.17157288,0
0.414213562,0
32.44996148,0
39.05124838,0
40.60788101,0
50.28916384,0
55.22680509,0
21.41121086,0
20.84731932,0
45.70557953,0
60.80296045,0
10.77032961,0
64.89992296,0
47.67598976,0
57.70615219,0
32.01562119,0
48.87739764,0
39.05124838,0
39.20459157,0
2.236067977,0
3.472135955,0
1.236067977,0
0.585786438,0
19.60958248,0
19.61552813,0
15.40121947,0
53.72818744,0
52.62811814,0
52.44347744,0
52.40823639,0
64.63745044,0
6.32455532,0
31.90611227,0
42.10700654,0
50.81449619,0
50.43506882,0
5.32455532,0
14.8113883,0
24.92582404,0
25.68332813,0
19.92485885,0
31.2409987,0
27.15475947,0
27.06888371,0
28.28427125,0
35.51056181,0
56.63920903,0
36.29376541,0
34.83297568,0
44.64302857,0
48.50773134,0
9.486832981,0
3.605551275,0
14.39717474,0
14.23154621,0
17.69075961,0
17.61208403,0
37.06209306,0
36.5969077,0
31.03574792,0
30.4918987,0
68.0661443,0
38.89730068,0
43.84062043,0
1.236067977,0
0.585786438,0
42.43819035,0
35.17101079,0
28.44292531,0
39.01281841,0
62.36986452,0
30,0
31.31960164,0
50.86520992,0
26.60834223,0
23.34523506,0
21.25735454,0
20.63330765,0
34.20526275,0
33.12478374,0
32.7805605,0
41.05948169,0
33.9557599,0
33.60727496,0
11.20655562,0
10.18033989,0
41.61730409,0
3.16227766,0
55.03635162,0
2.236067977,0
13.86606875,0
13.86606875,0
31.32091953,0
47.70744177,0
41.94182111,0
46.81879964,0
21.58703314,0
25,0
51.623638,0
52.20153254,0
46.39444872,0
44.34314575,0
18.39607805,0
19.39607805,0
52.03844733,0
52.46903849,0
31.06444913,0
30.61045573,0
16.80449381,0
15.49285568,0
11.08304597,0
10.70469991,0
39.35733731,0
51.97114584,0
15.58578644,0
55.10898293,0
66.64833081,0
32.984845,0
26.92582404,0
7.615773106,0
22.13594362,0
9,0
13.88284498,0
14.29705854,0
18.92485885,0
18.23266914,0
17.02938637,0
51.07837116,0
28.86173938,0
3.605551275,0
54.67174773,0
55.77790551,0
56.21083444,0
56.08029957,0
66.21933252,0
4.830951895,0
10.18033989,0
10.18033989,0
28.7923601,0
41.43669871,0
52.20153254,0
46.32493929,0
46.27094121,0
55.15432893,0
54.01466179,0
53.68840395,0
57.38466694,0
60.81118318,0
49.65883607,0
42.35416188,0
40.64992074,0
21.30113661,0
19.22212943,0
57.45432969,0
57.68882041,0
11.80624847,0
4.472135955,0
17.4642492,0
19.84607806,0
19.17704672,0
32.24903099,0
47.86520992,0
48.46136034,0
11.16552506,0
66.2721661,0
20.02498439,0
38.07886553,0
39.59326869,0
38.1414752,0
54.7813837,0
23.34523506,0
12.9036075,0
12.92838828,0
37.5759905,0
36.79479839,0
42.05948169,0
54.00925847,0
54.03702434,0
73.68174808,0
25.29822128,0
27.65107418,0
27.00444066,0
4.123105626,0
38.62641583,0
24.69817807,0
47.20169488,0
55.90169944,0
21.21320344,0
27.00444066,0
27.83286778,0
6,0
35.90264614,0
18.23538406,0
17.78829423,0
61.58733636,0
48.50773134,0
64.44377394,0
44.48626166,0
74.51845409,0
23.53720459,0
12.03840481,0
11.52996409,0
39,0
22.13594362,0
49.51767361,0
33.95585369,0
33.39444872,0
33.08232138,0
41.86884283,0
28.8444102,0
13.56021978,0
12.34166406,0
9.049875621,0
9.049875621,0
53.26349594,0
62.96824597,0
42.04759208,0
23.08679276,0
37.01351105,0
68.41052551,0
34.07886553,0
71.40028011,0
45.50773134,0
46.27007354,0
53.4834709,0
52.56347398,0
16.4924225,0
25.07397274,0
25.07397274,0
60.74537019,0
45.27692569,0
8.246211251,0
33.54101966,0
38.77722635,0
38.38468204,0
3.16227766,0
48.87739764,0
45.607017,0
32.96250608,0
32.15728424,0
13.86606875,0
13.56021978,0
50.30924774,0
50.30924774,0
51.95280918,0
77.64663547,0
43.93176527,0
4.123105626,0
32.75667871,0
14.26433752,0
13.76482306,0
39.23105626,0
38.40262913,0
49.02795449,0
22.63201124,0
22.84380443,0
14.8113883,0
14.65247584,0
55.70615219,0
52.69748695,0
19.10407097,0
18.58578644,0
17.43908891,0
17.02775638,0
55.32630477,0
11.40175425,0
12.80624847,0
22.65863337,0
24.45906044,0
19.84032967,0
18.42475548,0
46.69047012,0
44.07043849,0
43.91286621,0
60.20797289,0
50.53711507,0
54.08326913,0
53.14526272,0
52.90919474,0
17.02487535,0
16.05003563,0
28.65309756,0
14.2126704,0
34.71310992,0
24.95646085,0
24.59674775,0
32.99176193,0
32.89226816,0
50.6139516,0
40.66693634,0
40.51838168,0
18.58578644,0
17.8211705,0
4.385164807,0
3.684805951,0
30.75667871,0
30.78827081,0
2.236067977,0
29.41088234,0
24.52802998,0
24.94224354,0
45.04442252,0
38.20994635,0
141.2869421,0
13.29705854,0
14.13274595,0
15.22557965,0
14.31320792,0
25.63201124,0
16.80449381,0
16,0
37.70100087,0
37.59860484,0
48.83646179,0
21.54065923,0
42.28254296,0
42.05742454,0
56.80307922,0
57.76390719,0
49.2445119,0
48.25973197,0
51.19570294,0
60.83483151,0
60.76140716,0
56.31881177,0
56.0407628,0
30.46309242,0
67.11929678,0
7,0
21.10916708,0
19.64377793,0
54.20332093,0
43.72135955,0
43.2036584,0
44.41487375,0
16.69655671,0
17.24828759,0
22.25144528,0
22.46211009,0
53.75872022,0
19.20131457,0
19.61552813,0
70.09279564,0
65.82011113,0
64.4046108,0
65,0
58.9082632,0
29.12043956,0
39.29376541,0
32.64965543,0
56.93856338,0
42.29657197,0
39.29657197,0
39.95397824,0
35.80502758,0
28.34909078,0
30.57197793,0
2.236067977,0
21.41121086,0
20.51749864,0
5,0
58.30951895,0
84.50443775,0
34.13209633,0
49.73932046,0
20.24845673,0
17.79515915,0
17.18686168,0
7.810249676,0
50.03998401,0
12.9036075,0
13.14213562,0
4.830951895,0
49.04079934,0
5.32455532,0
5.08276253,0
36.33630941,0
3.472135955,0
2.16227766,0
42.63801121,0
27.89265136,0
38.28837944,0
14.86606875,0
5.403124237,0
21.91020663,0
21.91020663,0
40.80441153,0
44.14748011,0
31.83784863,0
32.20125907,0
32.38826948,0
39.23105626,0
37.3959436,0
20.22374842,0
37,0
9.899494937,0
34.53983208,0
22.20360331,0
27.31300057,0
27.83286778,0
26.59945081,0
39.8246155,0
37.64306045,0
12.52996409,0
24.20743687,0
29.63413583,0
28.8058436,0
27.29468813,0
39.01281841,0
39.3192065,0
10.44030651,0
20.05669699,0
18.64454504,0
8.899494937,0
7.280109889,0
35.77209101,0
35.18472849,0
19.16486658,0
19.68080955,0
41.23105626,0
34.33630941,0
35.70720882,0
19.92485885,0
33.24154028,0
41.77319715,0
17.24845673,0
18.51064528,0
53.25410782,0
47.50773134,0
16.30583158,0
15.48397717,0
30.14962686,0
25.01999201,0
31.6227766,0
33.28663395,0
3.242640687,0
12.15294644,0
12.03840481,0
56.08029957,0
54.90169944,0
15.29705854,0
4.123105626,0
23.02172887,0
4.123105626,0
23.76972865,0
23.76972865,0
38.83297568,0
10.66190379,0
2.236067977,0
15.13274595,0
43.68065934,0
54.47071299,0
32.01562119,0
11.20655562,0
10.70469991,0
38.60051813,0
46.75467891,0
32.80243893,0
37.20459157,0
34.27531842,0
38.58756276,0
37.48332963,0
20.80865205,0
23.43074903,0
30.52867504,0
34.98571137,0
47.46073672,0
47.46073672,0
21.58703314,0
12.16552506,0
25.70992026,0
26.07680962,0
29.06888371,0
51.41984053,0
31.38470965,0
17.72004515,0
35.01351105,0
33.05551275,0
11.04159458,0
9,0
8.602325267,0
14.31782106,0
23.08318916,0
13.31782106,0
13.31782106,0
5.403124237,0
8.94427191,0
13.60147051,0
15.1245155,0
15.1245155,0
41.0487515,0
16.97056275,0
7.810249676,0
36.67424164,0
19,0
19.02629759,0
4.472135955,0
26.62705391,0
39.69886648,0
18.23266914,0
18.23538406,0
37.80211634,0
29.39163004,0
29.17990352,0
33.81944478,0
33.73513677,0
8.486832981,0
8.219544457,0
10.81665383,0
7.544003745,0
3.605551275,0
32.55764119,0
12.45362405,0
35.77708764,0
21.47091055,0
23.60084744,0
20.61552813,0
34.05877273,0
28.46049894,0
8.062257748,0
33.83784863,0
39.03656906,0
37.3959436,0
20.54028484,0
20.54028484,0
37.56008089,0
36.73165376,0
48.83646179,0
2,0
38.62641583,0
7.615773106,0
2.236067977,0
13,0
8.486832981,0
12.41640786,0
11.64911064,0
12.60147051,0
12,0
55.54277631,0
47.42362281,0
86.40023148,0
0.585786438,0
28.16025568,0
14.31782106,0
19.72308292,0
25.61249695,0
31.89043744,0
31.40063694,0
33.28663395,0
3.684805951,0
3.585786438,0
18.24828759,0
22.60341672,0
21.85372088,0
5.32455532,0
5.32455532,0
51.08175742,0
50.69477467,0
12.03840481,0
11.64911064,0
52,0
63.2455532,0
2.236067977,0
42.42640687,0
0.585786438,0
5.385164807,0
2.708892063,0
2.585786438,0
17.11724277,0
4.123105626,0
10,0
4.472135955,0
16.1245155,0
7.544003745,0
4,0
18.35755975,0
50.59644256,0
33.61547263,0
34.20526275,0
3,0
2,0
4.123105626,0
1.236067977,0
2.16227766,0
7.602325267,0
7.062257748,0
16.73759798,0
16.73759798,0
8.848857802,0
8.486832981,0
37.64306045,0
13.31782106,0
12,0
39.2173431,0
52.77309921,0
23.3846406,0
25.85677655,0
7.246211251,0
7.062257748,0
42.32364189,0
62.38167441,0
45.34545368,0
46.02364607,0
61.29437168,0
72.18032973,0
13,0
15.5241747,0
28.01785145,0
16.4642492,0
5.830951895,0
12.04159458,0
25.61249695,0
26.86173938,0
26.39957415,0
31.6227766,0
59.03388857,0
6.32455532,0
32.24903099,0
21.63330765,0
4,0
21.58703314,0
14.03566885,0
9.899494937,0
14,0
13.31782106,0
25.49509757,0
70.45565982,0
71.84010022,0
8.246211251,0
14,0
8.486832981,0
15.13274595,0
16.4924225,0
27.51363298,0
30.46309242,0
68.60029154,0
33.24154028,0
42.75511665,0
34.13209633,0
12,0
11.64911064,0
32.38826948,0
38.01315562,0
21.02379604,0
42.95346319,0
47.85394446,0
36.61966685,0
21.84519314,0
21.47220505,0
49.67896939,0
4.385164807,0
4.099019514,0
27.51363298,0
27.07397274,0
10.40175425,0
9.770329614,0
29.42787794,0
59.66573556,0
23.34523506,0
21.09072203,0
14.56021978,0
3.605551275,0
18.02775638,0
28.44292531,0
40.84908451,0
40.65775991,0
21.63330765,0
6.280109889,0
5.32455532,0
22.47220505,0
40.79215611,0
14.31782106,0
13.45185518,0
13.56021978,0
23.60084744,0
23.40939982,0
46.14108798,0
19.10497317,0
44.94441011,0
26.58622845,0
21.6075153,0
20.51749864,0
20.12644567,0
18.80953485,0
18.80953485,0
13.86606875,0
13.14600622,0
37.21558813,0
22.12299103,0
21.78061345,0
36.05551275,0
31.40063694,0
35.90264614,0
2.605551275,0
2.16227766,0
45.46648326,0
44.93138862,0
52.63078947,0
17.49285568,0
57.27128425,0
71.09022125,0
15.23154621,0
8.848857802,0
14.5241747,0
14.29705854,0
39.69886648,0
50.59644256,0
58.42088668,0
76.89603371,0
42.42640687,0
15.03329638,0
16.1245155,0
0.828427125,0
0.585786438,0
9.486832981,0
8.602325267,0
12.64911064,0
21.9544984,0
18.43908891,0
30.8058436,0
19.02629759,0
87.09190548,0
43.38202393,0
6.211102551,0
4.385164807,0
14.25635452,0
14.04275262,0
53.75872022,0
39.3192065,0
10.18033989,0
10.04536102,0
78.02563681,0
10.81665383,0
2.236067977,0
18.43908891,0
25.23885893,0
25.8069758,0
10.40175425,0
9.987540689,0
32.38826948,0
36.05551275,0
40.31128874,0
17.43908891,0
13.8113883,0
13.5241747,0
58.52349955,0
29.15475947,0
19.84943324,0
44.55333882,0
2,0
2,0
41.01219331,0
17.69075961,0
17.69075961,0
42.75511665,0
15.29705854,0
45.12205669,0
39.05124838,0
8,0
6.211102551,0
11.40175425,0
9.198039027,0
9.198039027,0
10.70469991,0
10.40175425,0
9,0
8.486832981,0
6.32455532,0
14.56021978,0
24.08318916,0
17.49285568,0
18.02775638,0
32.89376841,0
41.62931659,0
24.8069758,0
2.236067977,0
8,0
6.280109889,0
19.02629759,0
11.70469991,0
8.848857802,0
13.86606875,0
13.56021978,0
22.56102835,0
23.32380758,0
39.96248241,0
26.07680962,0
29.41088234,0
49.40388185,0
49.16754793,0
63.28506933,0
30.59411708,0
59.00847397,0
14.29705854,0
13.71853239,0
42.19004622,0
22.77255968,0
22.29232562,0
14.29705854,0
14.03329638,0
50.17626375,0
49.62977534,0
10.40175425,0
10.40175425,0
1.236067977,0
64.20280368,0
11.36931688,0
11.16552506,0
54.67174773,0
44.77722635,0
24.73863375,0
40.60788101,0
40.19950248,0
14,0
13.4222051,0
12.64911064,0
37,0
13.14213562,0
13.03566885,0
11.66190379,0
14.2126704,0
27.86173938,0
32.984845,0
32.06243908,0
3.16227766,0
10.40175425,0
10.18033989,0
26.67059012,0
26.24860468,0
13.86606875,0
13.56021978,0
29.61418579,0
9.630145813,0
37.20215048,0
29.2409987,0
27.99636494,0
22,0
63.12685641,0
12.36931688,0
33.52610923,0
45.58644662,0
43.78702096,0
63.07138812,0
17.02487535,0
17.24828759,0
39.11521443,0
24.8394847,0
36.06937759,0
36.24913792,0
8.486832981,0
8.055385138,0
15.28234315,0
