curvature,strokewidth,density,x,y,w,h,distance,letterReversal,curvature_LogValue,strokewidth_LogValue,distance_LogValue,density_LogValue,class
0.023878135,30.06247502,13.3984375,0,0,48,69,1,0,-3.734792092,3.403277717,0,2.595138096,1
0.379964158,10.69183811,2.10546875,0,0,48,10,1,0,-0.967678352,2.369480657,0,0.744538126,1
0.000967196,91.59148432,17.609375,0,0,48,91,1,0,-6.941109394,4.517338301,0,2.868431431,1
0.181204471,61.23094385,17.9921875,0,0,48,93,1,0,-1.708129211,4.11465268,0,2.889937636,1
0.018520028,44.42752239,16.078125,0,0,48,83,1,0,-3.988902538,3.793859151,0,2.777459652,1
0.203127096,36.02527101,13.97265625,0,0,48,72,1,0,-1.593923407,3.584220665,0,2.637102295,1
0.008351924,49.46428668,7.65625,0,0,48,39,1,0,-4.785263348,3.901250928,0,2.035522308,1
0.010648398,54.39883891,11.8671875,0,0,48,61,1,0,-4.542345821,3.99634281,0,2.473777239,1
0.004475453,45.68857509,5.55078125,0,0,48,28,1,0,-5.409147703,3.821848269,0,1.713938684,1
0.004380092,30.67563286,1.53125,0,0,48,7,1,0,-5.43068555,3.423468622,0,0.426084395,1
0.011270274,61.45261363,17.41796875,0,0,48,90,1,0,-4.485586639,4.118266368,0,2.85750236,1
0.0010285,94.5409964,18.18359375,0,0,48,94,1,0,-6.879653849,4.549033565,0,2.900519745,1
0,39.22294005,1.72265625,0,0,48,8,1,0,#NAME?,3.669261781,0,0.543867431,1
0.022545516,25.1497367,9.1875,0,0,48,47,1,0,-3.79221908,3.224847427,0,2.217843865,1
0.240924056,27.02699679,6.31640625,0,0,48,33,0,0,-1.423273515,3.296836248,#NAME?,1.843150415,1
0.000619574,51.07837116,4.2109375,0,0,48,21,1,0,-7.386478413,3.933361143,0,1.437685307,1
0.014746232,64.48908814,14.546875,0,0,48,75,1,0,-4.216767686,4.166496033,0,2.677376194,1
0.342166831,28.11511005,10.52734375,0,0,48,54,1,0,-1.072456851,3.336307156,0,2.353976039,1
0.471878915,35.73766277,11.67578125,0,0,48,60,1,0,-0.751032862,3.576205112,0,2.457516718,1
0.003531522,61.8980529,18.7578125,0,0,48,97,1,0,-5.646026339,4.125488724,0,2.931610332,1
0.001028683,48.76474136,3.1875,0,0,48,16,1,0,-6.879475936,3.887007539,0,1.15923691,1
0.451630962,40.23633878,12.44140625,0,0,48,64,1,0,-0.794889888,3.694770537,0,2.521030124,1
0.005378025,40.90937818,12.25,0,0,48,63,1,0,-5.225434073,3.711359332,0,2.505525937,1
0.000931022,46.32103496,10.14453125,0,0,48,52,1,0,-6.97922765,3.835596177,0,2.316934767,1
0.017920712,32.16322009,7.65625,0,0,48,39,1,0,-4.02179814,3.470823566,0,2.035522308,1
0.002832802,35.57514374,12.44140625,0,0,48,64,1,0,-5.866488951,3.571647184,0,2.521030124,1
0.007001475,32.13664983,8.23046875,0,0,48,42,1,0,-4.961634438,3.469997118,0,2.107842969,1
0.01143913,52.02413487,14.1640625,0,0,48,73,1,0,-4.470715345,3.951707743,0,2.650707947,1
0.223198582,44.63892866,1.33984375,0,0,48,6,1,0,-1.499693402,3.798606318,0,0.292553003,1
0.004126624,20.58625724,7.2734375,0,0,48,37,1,0,-5.49029564,3.024623729,0,1.984229013,1
0.019198188,41.826638,11.484375,0,0,48,59,1,0,-3.952939379,3.733533409,0,2.440987416,1
0.008271612,44.7642621,9.37890625,0,0,48,48,1,0,-4.794925868,3.8014101,0,2.238463152,1
0.00320719,30.04455034,8.0390625,0,0,48,42,0,1,-5.742360115,3.402681291,#NAME?,2.084312472,1
0.002747352,58.41958652,13.58984375,0,0,48,71,0,1,-5.89711774,4.067651219,#NAME?,2.609322731,1
0.131286599,23.34175436,1.1484375,0,0,48,5,1,0,-2.030372567,3.150243789,0,0.138402323,0
0.001862018,27.52126697,1.1484375,0,0,48,5,1,0,-6.286094433,3.31495905,0,0.138402323,0
0,47.04253395,1.33984375,0,0,48,6,1,0,#NAME?,3.85105217,0,0.292553003,0
0.001283762,51.4781507,5.16796875,0,0,48,26,1,0,-6.657960449,3.941157459,0,1.64247972,0
0.283514236,18.65717302,5.359375,0,0,48,28,0,0,-1.260492942,2.926230684,#NAME?,1.678847364,0
0.001522575,47.84840929,6.69921875,0,0,48,34,1,0,-6.487352299,3.868037874,0,1.901990915,0
0.58153827,24.88505219,6.69921875,0,0,48,34,1,0,-0.542078497,3.21426731,0,1.901990915,0
0.006577285,34.89558029,8.23046875,0,0,48,42,1,0,-5.024133233,3.552360182,0,2.107842969,0
0.253180706,20.84200307,8.23046875,0,0,48,42,1,0,-1.373651792,3.036970329,0,2.107842969,0
0.002416783,28.98581548,8.421875,0,0,48,43,1,0,-6.025317962,3.366806589,0,2.130832488,0
0.167334617,23.6434705,8.8046875,0,0,48,45,1,0,-1.787759777,3.163086988,0,2.17528425,0
0.002803518,63.35060217,9.1875,0,0,48,47,1,0,-5.876880222,4.148684412,0,2.217843865,0
0.048711097,26.52139307,9.5703125,0,0,48,49,1,0,-3.02184841,3.277951693,0,2.258665859,0
0.603429852,38.30230669,9.953125,0,0,48,51,1,0,-0.50512548,3.645510121,0,2.297886572,0
0.018585115,41.96052263,10.14453125,0,0,48,52,1,0,-3.985394287,3.736729239,0,2.316934767,0
0.00536675,54.24605403,10.14453125,0,0,48,52,1,0,-5.227532768,3.993530253,0,2.316934767,0
0.01261319,36.98175869,10.52734375,0,0,48,54,1,0,-4.373012187,3.610424783,0,2.353976039,0
0.000600483,56.08366206,11.1015625,0,0,48,58,0,0,-7.417776227,4.026844541,#NAME?,2.407085864,0
0.328740284,31.7376884,11.29296875,0,0,48,58,1,0,-1.11248725,3.457504883,0,2.424180298,0
0.34544051,42.76483255,11.67578125,0,0,48,60,1,0,-1.062934836,3.755716095,0,2.457516718,0
0.453871832,44.36268927,12.25,0,0,48,63,1,0,-0.789940429,3.792398784,0,2.505525937,0
0.00270993,64.42246393,12.6328125,0,0,48,65,1,0,-5.910832475,4.165462391,0,2.536297596,0
0.010757674,45.25610288,12.6328125,0,0,48,66,0,0,-4.532135919,3.812337531,#NAME?,2.536297596,0
0.004107497,38.77339739,13.3984375,0,0,48,70,0,0,-5.494941438,3.657734377,#NAME?,2.595138096,0
0.482156548,30.25375479,15.3125,0,0,48,79,1,0,-0.729486429,3.409620302,0,2.728669488,0
0.008344606,57.93739767,15.6953125,0,0,48,81,1,0,-4.786139937,4.059363077,0,2.753362101,0
0.000218557,85.83134887,16.84375,0,0,48,87,1,0,-8.428463708,4.452384311,0,2.823979668,0
0.006627038,92.47702417,16.84375,0,0,48,87,1,0,-5.016597332,4.526960226,0,2.823979668,0
0.039181434,36.7823224,17.609375,0,0,48,91,1,0,-3.239552267,3.60501736,0,2.868431431,0
0.00378183,93.9368211,17.80078125,0,0,48,92,1,0,-5.57754726,4.54262244,0,2.879242347,0
0.442421302,47.03284304,9.1796875,0,0,49,46,1,0,-0.815492679,3.850846146,0,2.216993163,1
0.000838617,91.80998002,17.7734375,0,0,49,90,1,0,-7.083756452,4.519721007,0,2.877705067,1
0.038829645,31.76325571,8.3984375,0,0,49,43,0,0,-3.248571278,3.458310141,#NAME?,2.128045677,1
0.008557483,32.40367698,8.0078125,0,0,49,40,1,0,-4.760949174,3.478271903,0,2.080417628,1
0.001440584,93.51079131,18.1640625,0,0,49,93,0,0,-6.542706692,4.538076845,#NAME?,2.899445054,1
0.008479073,48.98016264,9.765625,0,0,49,49,1,0,-4.770154151,3.891415372,0,2.278868566,1
0.00637459,29.45431431,8.7890625,0,0,49,45,0,0,-5.055435504,3.382840395,#NAME?,2.173508051,1
0.002057588,33.54682931,1.171875,0,0,49,5,1,0,-6.186220856,3.512942353,0,0.15860503,1
0.008595856,58.24946352,11.5234375,0,0,49,58,1,0,-4.756475052,4.064734882,0,2.444383005,1
0.00197404,18.26824554,0.9765625,0,0,49,4,1,0,-6.227673075,2.905164336,0,-0.023716527,1
0.012477945,35.63253071,11.328125,0,0,49,57,1,0,-4.383792593,3.573259005,0,2.427288571,1
0.344280101,37.30785997,14.453125,0,0,49,73,1,0,-1.066299706,3.619204028,0,2.670910654,1
0.448894031,20.04505986,1.3671875,0,0,49,6,1,0,-0.80096843,2.997982732,0,0.31275571,1
0.421178633,21.60251663,1.5625,0,0,49,7,1,0,-0.864698229,3.072809819,0,0.446287103,1
0.013212423,50.28916384,5.46875,0,0,49,27,1,0,-4.326597756,3.917789623,0,1.699050071,1
0.008666949,51.623638,5.46875,0,0,49,27,1,0,-4.748238453,3.943979668,0,1.699050071,1
0.003228589,13.81185682,0.9765625,0,0,49,4,1,0,-5.735710079,2.625527413,0,-0.023716527,1
0.352989801,31.44508043,9.1796875,0,0,49,46,1,0,-1.041316115,3.448242546,0,2.216993163,1
0.00088425,49.47726751,3.90625,0,0,49,19,1,0,-7.03077073,3.901513322,0,1.362577835,1
0.260442565,34.55980229,13.28125,0,0,49,68,0,0,-1.345372922,3.542691223,#NAME?,2.586353266,1
0.385579711,33.12412568,19.3359375,0,0,49,98,1,0,-0.953007334,3.500261889,0,2.961965411,1
0.005767053,49.8758876,6.25,0,0,49,31,1,0,-5.155594074,3.909537672,0,1.832581464,1
0.003818504,76.40026178,12.5,0,0,49,63,1,0,-5.567896556,4.335986123,0,2.525728644,1
0.005376697,41.34929664,9.1796875,0,0,49,46,1,0,-5.225681034,3.722055411,0,2.216993163,1
0.324676178,27.0090672,4.8828125,0,0,49,24,1,0,-1.124926969,3.296172632,0,1.585721386,1
0.003733468,28.66094558,6.640625,0,0,49,34,0,0,-5.590417719,3.355535415,#NAME?,1.893206086,1
0.004964259,28.71751359,9.1796875,0,0,49,47,0,0,-5.305491237,3.357507166,#NAME?,2.216993163,1
0.005122012,29.24532535,11.71875,0,0,49,60,0,0,-5.274207948,3.375719744,#NAME?,2.461190123,1
0.317435988,41.09226385,10.15625,0,0,49,51,1,0,-1.147479094,3.715819876,0,2.31808928,1
0.003069675,45.91325366,7.2265625,0,0,49,36,1,0,-5.786183586,3.826753826,0,1.977763474,1
0.1895511,31.51503146,10.546875,0,0,49,54,0,0,-1.663096634,3.450464621,#NAME?,2.355829608,1
0.318053093,38.18201446,14.6484375,0,0,49,75,0,0,-1.145536951,3.642364579,#NAME?,2.684333674,1
0.008033963,27.23791268,1.953125,0,0,49,10,0,0,-4.824077348,3.304609851,#NAME?,0.669430654,1
0.002055761,54.01579498,13.28125,0,0,49,68,0,0,-6.187109183,3.989276503,#NAME?,2.586353266,1
0.003498108,42.57689184,8.3984375,0,0,49,43,0,0,-5.655533028,3.751311661,#NAME?,2.128045677,1
0.259593565,17.25313339,0.9765625,0,0,49,4,1,0,-1.348638083,2.847993773,0,-0.023716527,1
0.001319072,37.38444494,17.1875,0,0,49,87,1,0,-6.63082682,3.621254707,0,2.844182375,1
0.000698891,23.88046504,13.0859375,0,0,49,66,1,0,-7.266015765,3.173060762,0,2.57153818,1
0.002103835,37.38858338,10.546875,0,0,49,54,0,0,-6.163993409,3.621365401,#NAME?,2.355829608,1
0.005330446,42.52696561,14.0625,0,0,49,72,0,0,-5.234320367,3.75013836,#NAME?,2.64351168,1
0.282129469,42.69716576,14.0625,0,0,49,71,1,1,-1.265389203,3.754132542,0,2.64351168,1
0.012839173,38.01641395,17.578125,0,0,49,89,1,1,-4.355254391,3.638018013,0,2.866655231,1
0.001450748,60.350903,12.109375,0,0,49,61,1,1,-6.535675993,4.10017591,0,2.493979946,1
0.002973464,43.22429243,10.3515625,0,0,49,53,0,1,-5.818027676,3.766402662,#NAME?,2.337137475,1
0.018144241,37.08013052,8.7890625,0,0,49,45,0,1,-4.009402069,3.613081261,#NAME?,2.173508051,1
0.003345244,59.59052,10.7421875,0,0,49,54,1,0,-5.700215643,4.087496501,0,2.374178746,1
0.287921334,23.11356345,6.25,0,0,49,31,1,0,-1.245067982,3.140419608,0,1.832581464,0
0.012073782,43.68416757,6.640625,0,0,49,33,1,0,-4.416718954,3.776985738,0,1.893206086,0
0.009787448,33.87476735,7.6171875,0,0,49,39,0,0,-4.626654531,3.522670411,#NAME?,2.030407207,0
0.080388338,15.31681295,7.8125,0,0,49,39,1,0,-2.520886163,2.728951111,0,2.055725015,0
0.01412538,14.6004029,8.0078125,0,0,49,40,1,0,-4.2597821,2.681049124,0,2.080417628,0
0.085740705,47.78742554,8.7890625,0,0,49,44,1,0,-2.456427595,3.866762541,0,2.173508051,0
0.002061403,39.9767579,10.15625,0,0,49,51,1,0,-6.18436846,3.688298233,0,2.31808928,0
0.009311837,49.04444777,10.3515625,0,0,49,53,0,0,-4.676468892,3.892726984,#NAME?,2.337137475,0
0.005464644,37.76036158,10.7421875,0,0,49,54,1,0,-5.209456301,3.631259917,0,2.374178746,0
0.000318536,67.42403132,12.109375,0,0,49,61,1,0,-8.05177506,4.211001502,0,2.493979946,0
0.001340622,38.48549307,13.28125,0,0,49,67,1,0,-6.614621594,3.650281367,0,2.586353266,0
0.003271577,69.83181815,14.0625,0,0,49,71,1,0,-5.722483147,4.246089753,0,2.64351168,0
0.281545974,36.28537147,15.234375,0,0,49,77,1,0,-1.267459527,3.59141467,0,2.723554388,0
0.210622882,27.76269933,15.234375,0,0,49,77,1,0,-1.557686034,3.323693369,0,2.723554388,0
0.303530822,32.70139251,16.9921875,0,0,49,87,0,0,-1.192272118,3.487417661,#NAME?,2.83275368,0
0.452001033,43.68106394,17.1875,0,0,49,87,1,0,-0.794070814,3.776914689,0,2.844182375,0
0.003066909,30.31412815,9.9609375,0,0,50,50,0,0,-5.787085065,3.411613879,#NAME?,2.298671194,1
0.002291185,62.52667739,14.94140625,0,0,50,74,1,0,-6.078686128,4.135593304,0,2.704136302,1
0.002245116,53.05401075,18.52734375,0,0,50,92,1,0,-6.098998089,3.971310465,0,2.919247681,1
0.100479807,25.30691814,7.96875,0,0,50,39,1,0,-2.297798497,3.231077803,0,2.075527642,1
0.011775836,49.14712251,14.34375,0,0,50,71,1,0,-4.441705644,3.8948183,0,2.663314307,1
0.019123326,42.36643221,6.375,0,0,50,32,0,0,-3.956846433,3.746356356,#NAME?,1.852384091,1
0.013110097,52.81009705,13.546875,0,0,50,68,0,0,-4.334372582,3.966702404,#NAME?,2.606155893,1
0.014341739,40.39152634,12.55078125,0,0,50,62,1,0,-4.244581182,3.698620019,0,2.529782915,1
0.007833806,73.98388263,15.5390625,0,0,50,77,1,0,-4.849306808,4.303847267,0,2.743357015,1
0.002302708,48.04079934,0.796875,0,0,50,3,1,0,-6.073669457,3.872050636,0,-0.227057451,1
0.300402906,34.26584119,9.5625,0,0,50,47,1,0,-1.202630685,3.534148974,0,2.257849199,1
0.000579862,34.00909048,9.9609375,0,0,50,49,1,0,-7.452720414,3.526627856,0,2.298671194,1
0.009351969,15.22001776,12.3515625,0,0,50,62,0,0,-4.67216837,2.722611519,#NAME?,2.513782573,1
0.373751502,16.58606721,7.37109375,0,0,50,36,1,0,-0.984164136,2.808563018,0,1.997566101,1
0.002954774,22.82893521,4.18359375,0,0,50,20,1,0,-5.824333112,3.12802882,0,1.431170626,1
0.002300063,41.671101,16.53515625,0,0,50,83,0,0,-6.074818765,3.729807867,#NAME?,2.805488796,1
0.003042484,36.82858732,9.36328125,0,0,50,46,1,0,-5.795080992,3.606274373,0,2.23679579,1
0.192469905,18.86365728,6.7734375,0,0,50,33,1,0,-1.647815475,2.937237176,0,1.913008713,1
0.005179709,39.50477605,7.76953125,0,0,50,39,0,0,-5.263006402,3.676421577,#NAME?,2.050209834,1
0.012942778,44.50121256,11.15625,0,0,50,55,1,0,-4.34721733,3.795516437,0,2.411999879,1
0.010726346,53.47075089,12.3515625,0,0,50,61,1,0,-4.535052321,3.979134792,0,2.513782573,1
0.006202073,47.7744918,12.5,0,0,50,63,1,0,-5.082871688,3.866491853,0,2.525728644,1
0.001355494,49.75053406,15.33984375,0,0,50,77,0,0,-6.603589315,3.907021198,#NAME?,2.73045361,1
0.43927458,34.48866104,15.140625,0,0,50,76,0,0,-0.822630594,3.540630605,#NAME?,2.717381529,1
0.003549916,81.85434904,15.5390625,0,0,50,78,0,0,-5.640831338,4.404941437,#NAME?,2.743357015,1
0.001085124,68.03233049,12.3515625,0,0,50,62,0,0,-6.826061013,4.219983041,#NAME?,2.513782573,1
0.069671091,25.04249102,5.578125,0,0,50,28,0,0,-2.663969811,3.220574023,#NAME?,1.718852698,1
0.481804733,37.98386145,9.36328125,0,0,50,46,1,0,-0.730216365,3.637161371,0,2.23679579,1
0.009086077,35.8932383,10.55859375,0,0,50,52,1,0,-4.701012037,3.58054893,0,2.356940102,1
0.003210272,49.49747468,6.97265625,0,0,50,34,1,0,-5.74139961,3.901921652,0,1.94199625,1
0.01328676,35.63774415,7.171875,0,0,50,35,1,1,-4.320987228,3.573405305,0,1.970167127,1
0.015929272,15.04447037,0.99609375,0,0,50,4,1,1,-4.139596856,2.711010506,0,-0.003913899,1
0.35661664,44.26182145,13.1484375,0,0,50,65,1,1,-1.031093912,3.790122487,0,2.57630293,1
0.014325863,43.88543761,7.37109375,0,0,50,37,0,1,-4.245688774,3.781582548,#NAME?,1.997566101,1
0.001416647,58.42447097,11.5546875,0,0,50,58,0,0,-6.559462467,4.067734826,#NAME?,2.447091199,1
0.015995162,40.15165914,4.78125,0,0,50,23,1,0,-4.135468977,3.692663763,0,1.564702019,0
0.298529435,26.93304326,5.9765625,0,0,50,30,0,0,-1.208886741,3.293353907,#NAME?,1.78784557,0
0.002578319,39.92471075,6.17578125,0,0,50,30,1,0,-5.960617643,3.686995449,0,1.820635393,0
0.010119191,35.51386223,7.171875,0,0,50,36,0,0,-4.593321559,3.569923106,#NAME?,1.970167127,0
0.014762433,34.99309738,8.3671875,0,0,50,41,1,0,-4.215669636,3.555150824,0,2.124317807,0
0.000856822,52.47856705,8.3671875,0,0,50,41,1,0,-7.062280362,3.96040484,0,2.124317807,0
0.453593161,37.18345012,8.3671875,0,0,50,41,1,0,-0.790554604,3.615863773,0,2.124317807,0
0.115293265,30.44913218,9.5625,0,0,50,47,1,0,-2.160276266,3.416057494,0,2.257849199,0
0.311489926,33.75434531,9.76171875,0,0,50,49,0,0,-1.166388282,3.519109159,#NAME?,2.278468486,0
0.018291835,31.68929041,9.76171875,0,0,50,48,1,0,-4.001300494,3.455978782,0,2.278468486,0
0.260772204,35.56888172,9.76171875,0,0,50,48,1,0,-1.344108034,3.571471147,0,2.278468486,0
0.002072087,48.64095509,10.16015625,0,0,50,50,1,0,-6.179198967,3.884465873,0,2.318473821,0
0.002224379,39.85618658,10.55859375,0,0,50,52,1,0,-6.108277503,3.68527764,0,2.356940102,0
0.30243404,33.66997689,10.7578125,0,0,50,53,1,0,-1.195892075,3.516606547,0,2.375632235,0
0.028445677,35.7771839,11.15625,0,0,50,56,0,0,-3.559759081,3.577310369,#NAME?,2.411999879,0
0.004373657,33.39996777,11.5546875,0,0,50,58,0,0,-5.432155778,3.508554935,#NAME?,2.447091199,0
0.00361999,61.6070398,13.34765625,0,0,50,66,1,0,-5.621284016,4.120776146,0,2.591340808,0
0.292897231,53.24894402,15.5390625,0,0,50,77,1,0,-1.227933479,3.974977974,0,2.743357015,0
0.001465028,54.20813935,16.53515625,0,0,50,83,0,0,-6.525880924,3.99283107,#NAME?,2.805488796,0
0.021951883,53.49589115,16.734375,0,0,50,83,1,0,-3.818902357,3.97960485,0,2.817464987,0
0.008252189,70.46782201,16.734375,0,0,50,83,1,0,-4.79727678,4.25515618,0,2.817464987,0
0.003796947,55.91307194,18.328125,0,0,50,91,1,0,-5.573557956,4.023798198,0,2.908436765,0
0.010658675,55.48918937,15.03125,0,0,51,74,0,0,-4.541381164,4.016188216,#NAME?,2.710131367,1
0.007913741,57.53474723,13.609375,0,0,51,66,1,0,-4.839154663,4.052389065,0,2.610758893,1
0.010349143,42.43472254,14.21875,0,0,51,69,1,0,-4.570851565,3.747966955,0,2.654561516,1
0.002723507,42.50081808,2.640625,0,0,51,12,1,0,-5.905834891,3.749523325,0,0.971015632,1
0.032226537,34.96047964,10.765625,0,0,51,53,0,0,-3.434965035,3.55421827,#NAME?,2.376358188,1
0.000529765,67.65555016,13.609375,0,0,51,66,1,0,-7.543077046,4.214429394,0,2.610758893,1
0.226689997,28.9892503,17.0625,0,0,51,83,1,0,-1.484171847,3.366925082,0,2.836883073,1
0.167458033,30.27435619,15.4375,0,0,51,76,0,0,-1.787022508,3.410301024,#NAME?,2.736799614,1
0.001934568,50.21979857,13.203125,0,0,51,64,1,0,-6.247871233,3.916409343,0,2.580453544,1
0.005287918,33.05101434,13.40625,0,0,51,66,0,0,-5.242330683,3.498052257,#NAME?,2.595721016,1
0.005589715,41.8349955,8.125,0,0,51,40,0,0,-5.186826977,3.733733202,#NAME?,2.094945728,1
0.009534822,33.40921828,15.4375,0,0,51,76,0,0,-4.652804708,3.508831858,#NAME?,2.736799614,1
0.004340066,51.65804902,16.046875,0,0,51,78,1,0,-5.439865724,3.944646021,0,2.775514127,1
0.241430002,28.39282366,16.453125,0,0,51,81,0,0,-1.421175695,3.346136425,#NAME?,2.800515429,1
0.00296204,50.14254329,14.828125,0,0,51,72,1,0,-5.821877059,3.914869815,0,2.696525715,1
0.006942728,19.66790314,5.078125,0,0,51,24,1,0,-4.970060498,2.978988025,0,1.624942099,1
0.373850756,24.87720767,12.59375,0,0,51,61,1,0,-0.983898609,3.21395203,0,2.533200659,1
0.0183963,35.82606936,8.9375,0,0,51,43,1,0,-3.995605722,3.578675823,0,2.190255908,1
0.005413314,43.73260318,11.78125,0,0,51,58,0,0,-5.218893804,3.778093892,#NAME?,2.466509285,1
0.112411146,35.44491997,18.078125,0,0,51,89,0,0,-2.185592183,3.567979941,#NAME?,2.894702644,1
0.02351444,33.87976932,13.9453125,0,0,51,69,1,0,-3.750140578,3.522818061,0,2.63514343,1
0.239950615,34.86064008,8.53125,0,0,51,42,0,0,-1.427322148,3.551358401,#NAME?,2.143735892,1
0.403325233,19.95324962,3.859375,0,0,51,18,1,0,-0.908012013,2.993392018,0,1.350505253,1
0.002105019,46.12290447,12.390625,0,0,51,60,1,0,-6.163430786,3.83130967,0,2.516940138,1
0.000943183,30.83036612,10.15625,0,0,51,49,1,0,-6.966250233,3.428500117,0,2.31808928,1
0.026148191,30.86391456,5.484375,0,0,51,26,1,0,-3.643975269,3.429587688,0,1.70190314,1
0.562669582,18.10352547,1.421875,0,0,51,6,1,0,-0.575062711,2.896106697,0,0.351976423,1
0.231133198,15.28897726,9.140625,0,0,51,44,1,0,-1.46476112,2.727132128,0,2.212728764,1
0.011256802,20.19934278,8.328125,0,0,51,41,0,0,-4.486782711,3.005650068,#NAME?,2.119638341,1
0.002442144,53.66578325,12.796875,0,0,51,63,0,1,-6.014878937,3.982775615,#NAME?,2.549201,1
0.005963213,34.30341834,14.421875,0,0,51,71,0,1,-5.122145849,3.535245009,#NAME?,2.668746151,1
0.016272655,31.01937053,10.359375,0,0,51,51,0,1,-4.118269187,3.434611865,#NAME?,2.337891907,1
0.015087002,32.62600565,10.96875,0,0,51,53,1,1,-4.193921701,3.48510969,0,2.395050321,1
0.001245616,60.45253298,10.359375,0,0,51,50,1,1,-6.688125092,4.101858478,0,2.337891907,1
0.011321504,51.92301994,4.0625,0,0,51,19,1,0,-4.481051353,3.949762236,0,1.401798548,0
0.363981681,23.75982303,6.09375,0,0,51,29,1,0,-1.01065174,3.167996046,0,1.807263656,0
0.247496789,20.570401,8.125,0,0,51,40,0,0,-1.396357671,3.023853198,#NAME?,2.094945728,0
0.004149035,34.9189054,8.53125,0,0,51,41,1,0,-5.484879502,3.553028385,0,2.143735892,0
0.411829609,26.24043491,9.140625,0,0,51,45,0,0,-0.887145586,3.267301538,#NAME?,2.212728764,0
0.360489502,35.7503492,10.5625,0,0,51,51,1,0,-1.020292443,3.576560037,0,2.357309993,0
0.003787713,60.06358717,12.1875,0,0,51,59,1,0,-5.575992872,4.095403787,0,2.500410836,0
0.001408925,69.71995034,14.421875,0,0,51,70,1,0,-6.564928277,4.244486508,0,2.668746151,0
0.331847433,41.10454144,14.625,0,0,51,72,0,0,-1.103079955,3.716118613,#NAME?,2.682732393,0
0.05585106,47.76243794,16.046875,0,0,51,78,1,0,-2.885066774,3.866239513,0,2.775514127,0
0.00354885,75.34873895,14.4921875,0,0,52,70,0,0,-5.641131672,4.322127189,#NAME?,2.673609711,1
0.001579294,42.25486831,17.8046875,0,0,52,85,1,0,-6.450777367,3.743719573,0,2.879461765,1
0.004390495,69.8140387,12.0078125,0,0,52,57,1,0,-5.428313302,4.245835117,0,2.48555748,1
0.005403174,60.3251649,16.1484375,0,0,52,77,1,0,-5.22076872,4.099749345,0,2.781823296,1
0.110169299,52.22428386,20.2890625,0,0,52,97,1,0,-2.205737015,3.955547595,0,3.010081948,1
0.011946328,37.09113769,9.73046875,0,0,52,46,1,0,-4.427331328,3.613378065,0,2.275262071,1
0.007002864,50.13251212,12.0078125,0,0,52,57,1,0,-4.961436071,3.914669742,0,2.48555748,1
0.001236883,84.32244356,15.734375,0,0,52,76,0,0,-6.695160774,4.434648064,#NAME?,2.755847809,1
0.242298887,37.10575149,15.52734375,0,0,52,74,1,0,-1.417583245,3.613771984,0,2.742602583,1
0.276470677,29.2974832,7.0390625,0,0,52,33,1,0,-1.285650514,3.377501615,0,1.951474994,1
0.000213542,58.6003413,11.38671875,0,0,52,54,1,0,-8.451677023,4.070740521,0,2.432447654,1
0.014645929,43.05741958,13.6640625,0,0,52,65,1,0,-4.223592866,3.762534564,0,2.614769211,1
0.280540851,27.91495512,12.0078125,0,0,52,57,1,0,-1.271035928,3.329162571,0,2.48555748,1
0.001993657,60,8.28125,0,0,52,39,1,0,-6.217784638,4.094344562,0,2.113993923,1
0.006073624,38.71756493,15.734375,0,0,52,76,0,0,-5.103799817,3.656293371,#NAME?,2.755847809,1
0.002715062,38.79703181,7.0390625,0,0,52,33,1,0,-5.90894049,3.658343744,0,1.951474994,1
0.371905375,50.72313184,17.875,0,0,52,88,0,0,-0.989115825,3.926382056,#NAME?,2.883403089,1
0.005141878,34.15994557,9.31640625,0,0,52,44,1,0,-5.270336897,3.531053776,0,2.231776959,1
0.179722279,27.02228569,6.41796875,0,0,52,30,1,0,-1.716342514,3.296661921,0,1.859101674,1
0.003839543,34.64866988,9.31640625,0,0,52,44,1,0,-5.56240193,3.545259338,0,2.231776959,1
0.188958317,20.3294471,9.5234375,0,0,52,45,1,0,-1.666228833,3.012070431,0,2.253755866,1
0.112039067,22.74771881,9.5234375,0,0,52,45,1,0,-2.188907656,3.124464868,0,2.253755866,1
0.084203529,16.12918282,1.03515625,0,0,52,4,1,1,-2.474518446,2.780630229,0,0.034552382,1
0.008187461,48.45777797,4.5546875,0,0,52,21,1,1,-4.805151441,3.880692861,0,1.516156922,1
0.140160503,13.81838428,6.2109375,0,0,52,29,1,1,-1.964967063,2.6259999,0,1.826311851,1
0.007668123,39.0050814,9.73046875,0,0,52,46,1,1,-4.870683413,3.66369193,0,2.275262071,1
0.042152589,12.67815585,1.44921875,0,0,52,6,1,0,-3.166459173,2.539880501,0,0.371024618,0
0.011203561,31.83807524,4.5546875,0,0,52,21,1,0,-4.491523605,3.460662908,0,1.516156922,0
0.0111741,33.87100788,6.83203125,0,0,52,33,0,0,-4.494156679,3.522559424,#NAME?,1.921622031,0
0.008644392,24.62790286,9.31640625,0,0,52,45,0,0,-4.750844492,3.203880063,#NAME?,2.231776959,0
0.003765202,35.38305347,10.3515625,0,0,52,49,1,0,-5.581953767,3.56623299,0,2.337137475,0
0.144736882,23.78038236,10.55859375,0,0,52,50,1,0,-1.932837792,3.16886097,0,2.356940102,0
0.243966456,34.92156571,10.97265625,0,0,52,52,1,0,-1.410724539,3.553104567,0,2.395406383,0
