curvature,strokewidth,density,x,y,w,h,distance,letterReversal,class
0.001439442,35.77708764,1.828125,0,0,11,39,0,1,1
0.00082704,26.57066051,1.265625,0,0,11,26,1,1,1
0.003580058,49.31297143,2.4375,0,0,11,52,0,1,1
0.001122496,35.10708854,2.0625,0,0,11,43,1,,1
0.018555257,24.29193137,2.015625,0,0,11,42,1,,1
0.119736631,11.20156212,0.796875,0,0,11,16,1,,0
0.029352823,14.84230805,0.84375,0,0,11,17,1,,0
0.142399123,10.78960862,0.9375,0,0,11,19,1,,0
0.007917818,21.47091055,0.984375,0,0,11,20,1,,0
0.014865487,21.1896201,1.03125,0,0,11,21,1,,0
0.002045136,22.13594362,1.078125,0,0,11,22,1,,0
0.026412129,22.04536102,1.078125,0,0,11,23,0,,0
0.004081618,23.35159132,1.171875,0,0,11,24,1,,0
0.006998219,20.88152731,1.21875,0,0,11,25,1,,0
0.009104743,25.96150997,1.265625,0,0,11,26,1,,0
0.012119016,28.16025568,1.359375,0,0,11,28,1,,0
0.00689478,25.48390112,1.5,0,0,11,31,1,,0
0.000902756,33.24154028,1.640625,0,0,11,34,1,,0
0.001056983,24.51918368,2.109375,0,0,11,44,1,,0
0,43.07453558,2.15625,0,0,11,46,0,,0
0,40.80874196,2.203125,0,0,11,47,0,,0
0.002491454,46.67598976,2.296875,0,0,11,48,1,,0
0.001216306,48.83646179,2.34375,0,0,11,49,1,,0
0.142471387,34.33605711,4.03125,0,0,11,85,1,,0
0,25.37271307,1.421875,0,0,12,28,0,0,1
0.010257892,19.41648784,0.9140625,0,0,12,17,1,0,1
0.389960746,32.93460859,1.87890625,0,0,12,36,1,0,1
0.453723006,19.38175424,2.89453125,0,0,12,56,1,0,1
0.008733762,56.26207328,4.671875,0,0,12,91,1,0,1
0.122990058,10.54400375,0.9140625,0,0,12,17,1,0,1
0.009863626,86.59422699,4.671875,0,0,12,91,1,0,1
0.002065327,49.82264392,4.1640625,0,0,12,82,0,0,1
0.031272278,12.71013346,0.8125,0,0,12,15,1,0,1
0.0001481,59.53990259,3.09765625,0,0,12,60,1,0,1
0.025142612,16.4924225,0.9140625,0,0,12,17,1,0,1
0.020580134,7.690204143,1.26953125,0,0,12,24,1,0,1
0.018013901,9.310224171,1.015625,0,0,12,19,1,0,1
0.017945463,9.946506175,0.96484375,0,0,12,18,1,0,1
0.025694957,8.892184051,0.96484375,0,0,12,18,1,0,1
0.001084779,17.88854382,0.96484375,0,0,12,18,1,0,1
0.017422446,6.485772521,0.8125,0,0,12,15,1,0,1
0.000677061,10.97373326,0.9140625,0,0,12,17,1,0,1
0,5.504576845,1.1171875,0,0,12,22,0,0,1
0.015331511,9.065523149,0.8125,0,0,12,15,1,0,1
0.006340992,11.36385492,1.1171875,0,0,12,21,1,0,1
0.011735462,15.59035141,0.96484375,0,0,12,19,0,0,1
0.146087144,5.703015124,1.06640625,0,0,12,20,1,0,1
0.005347117,22.11744937,1.67578125,0,0,12,32,1,0,1
0.040242785,11.81665022,1.06640625,0,0,12,20,1,0,1
0.039154108,11.70646059,0.96484375,0,0,12,18,1,0,1
0.038640789,21.47443584,1.87890625,0,0,12,36,1,0,1
0.032252056,16.64331698,0.8125,0,0,12,15,1,0,1
0.431068277,22.48008323,4.11328125,0,0,12,80,1,0,1
0.003047196,15.8113883,0.8125,0,0,12,15,1,0,1
0.07180793,29.84222202,2.99609375,0,0,12,58,1,0,1
0.019774003,17.60107524,0.86328125,0,0,12,16,1,0,1
0.017483923,25.59092903,1.67578125,0,0,12,32,1,0,1
0.009117322,20.24845673,1.015625,0,0,12,19,1,0,1
0.128290607,38.6746158,3.91015625,0,0,12,76,1,0,1
0.015208158,20.7975415,1.16796875,0,0,12,22,1,0,1
0.008289627,8.993475688,0.96484375,0,0,12,18,1,0,1
0.009247743,14.93266294,1.26953125,0,0,12,24,1,0,1
0.035801651,11.42365966,0.8125,0,0,12,15,1,0,1
0.018015303,22.20360331,1.21875,0,0,12,23,1,0,1
0.029707144,8.98335146,1.26953125,0,0,12,25,0,0,1
0.102034875,6.851751999,1.015625,0,0,12,19,1,0,1
0.01152546,59.28628568,3.19921875,0,0,12,62,1,0,1
0.027215566,22.82542442,1.1171875,0,0,12,21,1,0,1
0.228536794,22.51530134,1.3203125,0,0,12,25,1,0,1
0.009265685,43.93176527,2.28515625,0,0,12,44,1,0,1
0.067376512,22.18552645,2.9453125,0,0,12,57,1,0,1
4.35E-05,70.25667228,3.65625,0,0,12,71,1,0,1
0.005884557,32.28117525,2.234375,0,0,12,43,1,0,1
0.001403248,49.64876635,2.58984375,0,0,12,50,1,0,1
0,39.23572326,2.1328125,0,0,12,42,0,0,1
0.004649456,18.69455402,1.015625,0,0,12,20,0,0,1
0,43.21774142,2.58984375,0,0,12,51,0,0,1
0.000198003,54.89681829,3.046875,0,0,12,59,1,0,1
0.00387181,34.72558639,2.18359375,0,0,12,42,1,0,1
0.01912363,9.684078293,1.06640625,0,0,12,20,1,0,1
0.016583015,19.06978538,1.03125,0,0,12,21,1,0,1
0.005356313,31.57530681,1.67578125,0,0,12,32,1,0,1
0.023006576,10.26400675,1.37109375,0,0,12,27,0,0,1
0.001860634,24.1667512,3.25,0,0,12,63,1,0,1
0.001177293,34.69234102,2.28515625,0,0,12,44,1,1,1
0.003136257,8.531220991,1.26953125,0,0,12,24,1,1,1
0.002651408,24.68284028,1.828125,0,0,12,35,1,1,1
0.198437402,8.842962513,1.16796875,0,0,12,22,1,1,1
0.040857434,12.12740055,0.8125,0,0,12,15,1,1,1
0.006254247,54.78549215,3.3515625,0,0,12,65,1,1,1
0.009180112,60.29925373,3.1484375,0,0,12,61,1,1,1
0.006819276,43.56604182,2.28515625,0,0,12,44,1,1,1
0.090918216,10.52296765,0.9140625,0,0,12,18,0,1,1
0.354879579,35.96994078,1.98046875,0,0,12,38,1,1,1
0.000893863,18.57621389,2.84375,0,0,12,55,1,1,1
0.00969409,15.55040176,1.47265625,0,0,12,28,1,1,1
0.002699328,26.92582404,1.421875,0,0,12,27,1,,1
0.025831679,16.55706173,1.015625,0,0,12,19,1,,0
0.075026671,12.84032515,1.06640625,0,0,12,20,1,,0
0.00731419,20.61552813,1.1171875,0,0,12,21,1,,0
0.001250472,22.13594362,1.16796875,0,0,12,22,1,,0
0.002734845,22.47220505,1.16796875,0,0,12,22,1,,0
0.014173704,25,1.3203125,0,0,12,25,1,,0
0.016722733,29.6757233,1.57421875,0,0,12,30,1,,0
0.003425802,29.83286778,1.57421875,0,0,12,30,1,,0
0.001179025,28.53935922,1.625,0,0,12,32,0,,0
0.006822024,28.0477468,1.67578125,0,0,12,32,1,,0
0,28.64158542,1.67578125,0,0,12,33,0,,0
0,28.63573009,1.7265625,0,0,12,34,0,,0
0,33.73681688,1.828125,0,0,12,36,0,,0
0.012573603,37.07886553,1.9296875,0,0,12,38,0,,0
0,33.51390235,1.9296875,0,0,12,37,1,,0
0.006778894,41.23105626,2.1328125,0,0,12,41,1,,0
0.0020701,36.02394036,2.28515625,0,0,12,45,0,,0
0.002617017,29.24135215,2.28515625,0,0,12,44,1,,0
0.003325162,44.35416188,2.3359375,0,0,12,45,1,,0
0.003434954,44.28317965,2.3359375,0,0,12,45,1,,0
0.007433442,46.17358552,2.4375,0,0,12,47,1,,0
0.000291766,41.03175821,3.30078125,0,0,12,64,1,,0
0.001860917,70.11419257,3.65625,0,0,12,71,1,,0
0.197763209,28.26645946,4.41796875,0,0,12,86,1,,0
0.000369145,51.29828693,3.3359375,0,0,13,60,1,0,1
0.01833328,21.49076203,1.3125,0,0,13,23,1,0,1
0.406765872,18.64836651,2.953125,0,0,13,53,1,0,1
0.000871991,54.12947441,3.0078125,0,0,13,54,1,0,1
0.00664515,39.05124838,2.1875,0,0,13,39,1,0,1
0.080952088,10.47817594,1.2578125,0,0,13,22,1,0,1
0.00845675,28.5552786,1.75,0,0,13,32,0,0,1
0.013109108,14.43979036,1.09375,0,0,13,19,1,0,1
0.003707136,38.74436629,4.2109375,0,0,13,76,1,0,1
0.273995111,10.19675395,1.0390625,0,0,13,18,1,0,1
0.056107538,7.363061321,1.2578125,0,0,13,22,1,0,1
0.050814934,10.70877513,1.1484375,0,0,13,20,1,0,1
0.195425396,7.156464441,0.9296875,0,0,13,16,1,0,1
0.216623082,9.424969049,1.3125,0,0,13,23,1,0,1
0.021447312,8.532561188,1.0390625,0,0,13,19,0,0,1
0.022285174,10.07150418,1.09375,0,0,13,19,1,0,1
0.050362296,11.27227325,1.1484375,0,0,13,20,1,0,1
0.298847368,6.770563306,0.8203125,0,0,13,14,1,0,1
0.005457033,8.041259005,1.203125,0,0,13,22,0,0,1
0.008925327,4.925185234,0.984375,0,0,13,17,1,0,1
0.135655057,16.25935977,3.8828125,0,0,13,71,0,0,1
0.010208642,10.6132113,1.09375,0,0,13,19,1,0,1
0.001201602,15.44666678,1.4765625,0,0,13,27,0,0,1
0.270599442,10.93471661,1.9140625,0,0,13,34,1,0,1
0.017468433,23.76972865,1.3125,0,0,13,23,1,0,1
0.406015401,10.14175102,1.09375,0,0,13,19,1,0,1
0.014832868,17.53619053,1.1484375,0,0,13,20,1,0,1
0.055414594,16.46304182,1.2578125,0,0,13,22,1,0,1
0.002772758,47.52092073,4.484375,0,0,13,82,0,0,1
0,26.68332813,1.53125,0,0,13,27,1,0,1
0.009012125,53.90088915,3.25,0,0,13,63,1,0,1
0.212098029,28.24451292,4.3203125,0,0,13,78,1,0,1
0.045171185,16.69180601,0.8203125,0,0,13,14,1,0,1
0.0083296,20.88061302,1.203125,0,0,13,21,1,0,1
0.028114685,17.90406673,1.3125,0,0,13,23,1,0,1
0.022272335,17.90406673,1.3125,0,0,13,23,1,0,1
0.282470289,21.9711704,2.3515625,0,0,13,42,1,0,1
0.007590889,29.65004184,2.078125,0,0,13,37,1,0,1
0.013765982,7.782804055,1.3671875,0,0,13,24,1,0,1
0.031570039,9.312709945,1.0390625,0,0,13,18,1,0,1
0.019429606,14.44974747,0.984375,0,0,13,17,1,0,1
0.042278795,13.69168041,0.875,0,0,13,15,1,0,1
0.000956059,32.27004959,1.859375,0,0,13,34,0,0,1
0.003566895,15.33976657,1.1484375,0,0,13,20,1,0,1
0.001502837,19.31320792,1.0390625,0,0,13,19,0,0,1
0.011032823,43.47371528,2.515625,0,0,13,45,1,0,1
0.004767634,27.51363298,1.53125,0,0,13,28,0,0,1
0.00125501,50.6359556,2.84375,0,0,13,51,1,0,1
0.020551328,17.88455008,2.515625,0,0,13,45,1,0,1
0.045651863,11.96616925,1.6953125,0,0,13,31,0,0,1
0.008562294,30.59411708,1.75,0,0,13,31,1,0,1
7.87E-05,52.46903849,2.953125,0,0,13,53,1,0,1
0.011861489,17.08800749,0.984375,0,0,13,17,1,0,1
0.010385193,18.46048808,2.2421875,0,0,13,40,1,0,1
0.002522665,25.73820229,1.4765625,0,0,13,27,0,0,1
0.002840876,45.57015935,3.4453125,0,0,13,62,1,0,1
0.004630809,7.244937486,1.0390625,0,0,13,18,1,0,1
0.026539703,9.13078354,0.984375,0,0,13,17,1,0,1
0.002653603,24.72267259,1.4765625,0,0,13,27,0,0,1
0.00663119,59.7811941,3.7734375,0,0,13,68,1,0,1
0.008888015,43.34881735,2.625,0,0,13,47,1,0,1
0.000803115,24.6221445,2.734375,0,0,13,49,1,0,1
0.010473597,10.54586095,1.0390625,0,0,13,18,1,0,1
0.02703216,19.68058316,1.53125,0,0,13,27,1,0,1
0.015802044,28.16025568,1.5859375,0,0,13,28,1,0,1
0.003635786,30.82093933,1.8046875,0,0,13,32,1,0,1
0.031912511,20.95969729,3.0625,0,0,13,55,1,0,1
0.000552003,32.42131701,4.7578125,0,0,13,86,1,0,1
0.007469578,25.88209685,2.078125,0,0,13,37,1,0,1
0.194594375,11.41017836,0.96484375,0,0,13,18,1,0,1
0.067986302,10.86740623,1.0390625,0,0,13,18,1,1,1
0.00481012,85.21150157,4.7578125,0,0,13,86,1,1,1
0.005607092,9.884597248,0.984375,0,0,13,17,1,1,1
0.049773704,6.235103095,1.1484375,0,0,13,20,1,1,1
0.001761136,51.41984053,2.84375,0,0,13,51,1,1,1
0.006045687,24.59674775,1.3125,0,0,13,23,1,,1
0.010777014,26.81578995,2.5703125,0,0,13,46,1,,1
0.012108168,13.60466521,0.8203125,0,0,13,15,0,,0
0.041772268,13.81057382,0.875,0,0,13,15,1,,0
0.032910174,12.14833484,0.9296875,0,0,13,16,1,,0
0.016392734,13.63309644,0.9296875,0,0,13,16,1,,0
0.012450349,13.7885521,0.984375,0,0,13,17,1,,0
0.085362074,11.507207,0.984375,0,0,13,17,1,,0
0.033030965,11.55260498,1.0390625,0,0,13,18,1,,0
0.006615747,20.88061302,1.203125,0,0,13,21,1,,0
0.008153521,14.57756819,1.203125,0,0,13,21,1,,0
0.026651338,20.09502311,1.203125,0,0,13,21,1,,0
0.022369884,20.36063162,1.2578125,0,0,13,23,0,,0
0.017184135,19.48591741,1.3125,0,0,13,24,0,,0
0.007003984,21.86002257,1.3671875,0,0,13,25,0,,0
0.004763176,13.32232112,1.4765625,0,0,13,27,0,,0
0.114573278,15.64734406,1.5859375,0,0,13,28,1,,0
0.005439588,27.1713242,1.75,0,0,13,31,1,,0
0.005829477,21.80626367,1.9140625,0,0,13,35,0,,0
0.005103898,37.64306045,2.078125,0,0,13,37,1,,0
0.000667741,26.57396418,2.3515625,0,0,13,42,1,,0
0.004159644,41.34090309,2.40625,0,0,13,43,1,,0
0.001209378,48.05205511,2.625,0,0,13,48,0,,0
0.003971452,41.38377289,2.625,0,0,13,47,1,,0
0.005858145,49.81967483,2.7890625,0,0,13,50,1,,0
0.24476127,29.48430282,3.2265625,0,0,13,58,1,,0
0,53.49720509,4.484375,0,0,13,81,1,,0
0.001350144,91.66757579,5.4140625,0,0,13,98,1,,0
0,49.13525606,3.046875,0,0,14,52,0,0,1
0.002358607,55.00086934,5.33203125,0,0,14,91,0,0,1
0.008323953,33.14604166,2.98828125,0,0,14,50,1,0,1
0.031363018,15.48757523,0.9375,0,0,14,16,0,0,1
0.034379486,14.05324356,0.8203125,0,0,14,14,0,0,1
0.007637718,23.08679276,1.40625,0,0,14,23,1,0,1
0.007797569,15.8113883,0.9375,0,0,14,15,1,0,1
0.014170513,11.72516416,0.8203125,0,0,14,14,0,0,1
0.00033506,49.81967483,2.98828125,0,0,14,50,1,0,1
0.001371861,72.96284446,4.453125,0,0,14,75,1,0,1
0.012635515,22.20360331,1.171875,0,0,14,19,1,0,1
0.005657143,16.56888049,1.171875,0,0,14,19,1,0,1
0,5.969325567,1.23046875,0,0,14,20,1,0,1
0.024879783,7.82793492,1.171875,0,0,14,19,1,0,1
0.007954011,12.79026389,1.0546875,0,0,14,17,1,0,1
0.001381612,21.63330765,1.171875,0,0,14,19,1,0,1
0.048270846,9.932959458,0.99609375,0,0,14,16,1,0,1
0.0091798,7.284489903,0.99609375,0,0,14,16,1,0,1
0.082852643,5.99641293,1.11328125,0,0,14,18,1,0,1
0.029665108,8.046008713,0.99609375,0,0,14,16,1,0,1
0.017396266,15.55214109,1.171875,0,0,14,19,1,0,1
0.235490598,6.428339469,1.23046875,0,0,14,21,0,0,1
0.004596929,5.597474679,1.171875,0,0,14,19,1,0,1
0.002818935,15.55422342,0.9375,0,0,14,16,0,0,1
0.015318917,8.390234013,1.171875,0,0,14,19,1,0,1
0.009636701,10.69333313,1.0546875,0,0,14,17,1,0,1
0.004387222,7.65439334,1.34765625,0,0,14,23,0,0,1
0.004017453,7.662521111,1.171875,0,0,14,19,1,0,1
0.017628736,5.051426062,1.0546875,0,0,14,17,1,0,1
0.003810222,9.647003645,1.171875,0,0,14,20,0,0,1
0.023113315,9.632664377,0.99609375,0,0,14,16,1,0,1
0.004988596,23.99634551,1.5234375,0,0,14,26,0,0,1
0.012361779,18.84943324,0.99609375,0,0,14,16,1,0,1
0.008404013,59,3.69140625,0,0,14,62,1,0,1
0.00574591,51.04953997,3.57421875,0,0,14,60,1,0,1
0.005178134,26.74828759,2.2265625,0,0,14,37,1,0,1
0.005207154,20.61552813,1.2890625,0,0,14,21,1,0,1
0.012224418,21.02379604,1.34765625,0,0,14,22,1,0,1
0.01684473,17.32981838,2.109375,0,0,14,35,1,0,1
0.019427207,21.09179632,2.51953125,0,0,14,43,0,0,1
0.055357138,10.69148169,1.69921875,0,0,14,28,1,0,1
0.003134446,91.34717104,5.5078125,0,0,14,93,1,0,1
0.004043824,92.34717104,5.44921875,0,0,14,93,0,0,1
0.004955995,23.25379895,1.5234375,0,0,14,26,0,0,1
0.025477778,11.43016913,0.9375,0,0,14,15,1,0,1
0.00434334,37.48332963,2.28515625,0,0,14,38,1,0,1
0.045034513,13.29467617,1.11328125,0,0,14,18,1,0,1
0.035892277,19.62313158,2.2265625,0,0,14,37,1,0,1
0.016730324,25.40075756,1.5234375,0,0,14,25,1,0,1
0.000436505,59.53990259,3.57421875,0,0,14,60,1,0,1
0.092123863,15.77929861,0.9375,0,0,14,15,1,0,1
0.000705561,35.90396354,2.34375,0,0,14,39,1,0,1
0.008104719,36.68787266,2.16796875,0,0,14,36,1,0,1
0,26.5023042,1.640625,0,0,14,28,0,0,1
0.008015452,17.59140248,1.640625,0,0,14,28,0,0,1
0.005610127,23.26422998,1.40625,0,0,14,23,1,0,1
0.022337853,18.38477631,0.87890625,0,0,14,14,1,0,1
0.000992551,30.6757233,1.81640625,0,0,14,30,1,0,1
0.01839785,17.0507264,1.171875,0,0,14,19,1,0,1
0.005613545,26.07680962,1.69921875,0,0,14,28,1,0,1
0.000844959,49.4234192,3.22265625,0,0,14,55,0,0,1
0.043519138,24.20087713,2.16796875,0,0,14,36,1,0,1
0.054685557,14.62225671,1.9921875,0,0,14,33,1,0,1
0.001225064,44.70557953,2.75390625,0,0,14,46,1,0,1
0.002817363,46.68330762,3.515625,0,0,14,59,1,0,1
0.357604098,10.43735455,1.5234375,0,0,14,25,1,0,1
0.00450937,16.99877428,1.2890625,0,0,14,21,1,0,1
0.001545338,42.75511665,2.578125,0,0,14,43,1,0,1
0.002617563,37.49632509,2.63671875,0,0,14,44,1,0,1
0.004088514,32.71840321,2.578125,0,0,14,43,1,0,1
0.020206405,30.3644529,1.81640625,0,0,14,30,1,0,1
0.012807937,12.01181302,1.93359375,0,0,14,33,0,0,1
0.006483327,39.84971769,2.34375,0,0,14,39,1,0,1
0.021105696,10.67057503,1.171875,0,0,14,19,1,0,1
0.073517444,42.60772832,4.39453125,0,0,14,74,1,1,1
0.033493,16.62542253,0.9375,0,0,14,15,1,1,1
0.005883286,25.07987241,1.46484375,0,0,14,24,1,1,1
0.014161812,37.65634077,2.28515625,0,0,14,38,1,1,1
0,18.20027472,2.109375,0,0,14,35,1,1,1
0.008493693,11.5547117,0.87890625,0,0,14,14,1,1,1
0.002066269,43.95910399,2.75390625,0,0,14,46,1,1,1
0.021059822,27.5652974,2.40234375,0,0,14,40,1,1,1
0.005065305,26.01922366,1.58203125,0,0,14,27,0,,1
0.015393538,23.05336301,1.2890625,0,0,14,22,0,,1
0.009465153,45.89117562,2.75390625,0,0,14,46,1,,1
0.094441313,13.81769699,1.2890625,0,0,14,22,0,,1
0.051329978,14.50746106,0.9375,0,0,14,15,1,,0
0.021426827,12.97540078,1.0546875,0,0,14,17,1,,0
0.033378979,11.79361591,1.11328125,0,0,14,18,1,,0
0.013973604,13.32344135,1.23046875,0,0,14,20,1,,0
0.010799701,16.07067291,1.2890625,0,0,14,21,1,,0
0.01488124,14.83545663,1.2890625,0,0,14,21,1,,0
0.021824975,25.70992026,1.58203125,0,0,14,26,1,,0
0.013020898,19.10280835,1.7578125,0,0,14,29,1,,0
0.010441475,15.18104029,1.93359375,0,0,14,33,0,,0
0.00441409,32.52610923,1.9921875,0,0,14,33,1,,0
0.008848457,34.6080277,2.2265625,0,0,14,37,1,,0
0.014274274,40.76122604,2.4609375,0,0,14,41,1,,0
0.000960578,41,2.4609375,0,0,14,41,1,,0
0.001332638,42.05948169,2.4609375,0,0,14,41,1,,0
0.004044179,33.88701821,2.4609375,0,0,14,41,1,,0
0.000433451,46.87216658,2.8125,0,0,14,47,1,,0
0.00517976,58.85575588,3.515625,0,0,14,59,1,,0
0.004415058,73.0229693,4.62890625,0,0,14,78,1,,0
0.270889522,39.32232121,4.6875,0,0,14,79,1,,0
0.001099319,85.03487201,5.5078125,0,0,14,93,1,,0
0.004566919,38.89730068,2.4375,0,0,15,38,1,0,1
0.002003782,15.57307894,0.9375,0,0,15,14,1,0,1
0,32.46921619,4.0625,0,0,15,65,0,0,1
0.0088751,61.77464431,6,0,0,15,95,1,0,1
0.046447631,16.98552096,0.875,0,0,15,14,0,0,1
0.012885863,20.61552813,1.3125,0,0,15,20,1,0,1
0.011276534,46.87216658,3,0,0,15,47,1,0,1
0.015413435,49.36598019,3.1875,0,0,15,50,1,0,1
0.053772155,39.42507177,5.4375,0,0,15,86,1,0,1
0.16100287,14.05723338,3.1875,0,0,15,50,1,0,1
0.005358366,8.343638724,1.5625,0,0,15,25,0,0,1
0.160860506,5.156715696,1.3125,0,0,15,20,1,0,1
0.069560067,9.182187701,1.6875,0,0,15,26,1,0,1
0.016592729,10.50775744,1.9375,0,0,15,30,1,0,1
0.00127001,8.081647901,1.6875,0,0,15,27,0,0,1
0.113829521,9.366667471,1.5625,0,0,15,25,0,0,1
0.013446044,8.466204341,1.125,0,0,15,17,1,0,1
0.294584527,8.434515529,1.3125,0,0,15,20,1,0,1
0.037282454,13.08802049,1.125,0,0,15,17,1,0,1
0.431135247,8.191649607,1.0625,0,0,15,16,1,0,1
0.000970036,18.43908891,0.875,0,0,15,13,1,0,1
0.005899017,10.67661909,0.9375,0,0,15,14,1,0,1
0.023299627,10.67661909,1.0625,0,0,15,16,1,0,1
0.021003287,12.38181002,1.0625,0,0,15,16,1,0,1
0.041808259,9.648454584,1.375,0,0,15,21,1,0,1
0.009725165,14.52525053,1.5,0,0,15,23,1,0,1
0.02403256,9.116419181,1.3125,0,0,15,20,1,0,1
0.020236872,11.12825877,1.0625,0,0,15,16,1,0,1
0.243717538,9.490530638,1.375,0,0,15,21,1,0,1
0.009196935,15.5031158,1.125,0,0,15,17,1,0,1
0.021434291,5.941957234,0.9375,0,0,15,14,1,0,1
0.013211408,6.384801551,1.375,0,0,15,22,0,0,1
0.017315487,17.20465053,0.8125,0,0,15,12,1,0,1
0.022133618,9.599164284,1,0,0,15,15,1,0,1
0.023345631,10.42729913,0.875,0,0,15,13,1,0,1
0.437689149,18.72004515,2.25,0,0,15,35,1,0,1
0.042568293,10.79444642,0.8125,0,0,15,12,1,0,1
0.005691723,26,1.625,0,0,15,25,1,0,1
0.011032253,13.02999201,2.625,0,0,15,42,0,0,1
0.089835349,50.37848382,5.25,0,0,15,84,0,0,1
0.400049822,11.71975366,1.5,0,0,15,23,1,0,1
0.001797916,16.03446788,1.9375,0,0,15,30,1,0,1
0.002178452,15.92512688,1.9375,0,0,15,30,1,0,1
0.015534231,18.13666007,1.125,0,0,15,18,0,0,1
0.019106735,18.79898987,1.0625,0,0,15,16,1,0,1
0.010348749,14.56021978,0.8125,0,0,15,12,1,0,1
0.033896193,8.919552593,0.9375,0,0,15,14,1,0,1
0.010508113,18.43908891,0.9375,0,0,15,14,1,0,1
0.000699786,22.02271555,1.1875,0,0,15,18,1,0,1
0.021685821,23.03840481,1.5625,0,0,15,24,1,0,1
0,41.28706748,2.875,0,0,15,45,1,0,1
0.000269761,46.23418229,3.1875,0,0,15,50,1,0,1
0.012378156,24.51432622,2.5,0,0,15,40,0,0,1
0,30.95367703,2.0625,0,0,15,32,1,0,1
0.017504962,11.42723264,1.6875,0,0,15,26,1,0,1
0.001656124,23.59327664,1.875,0,0,15,29,1,0,1
0.031108838,10.26388683,1.3125,0,0,15,20,1,0,1
0.004004169,27.89265136,1.8125,0,0,15,28,1,0,1
0.005989079,15.71594383,0.9375,0,0,15,14,1,0,1
0.416577706,10.58986416,1.1875,0,0,15,18,1,0,1
0.021005437,23.85372088,1.375,0,0,15,21,1,0,1
0.02153529,24.01051253,1.625,0,0,15,25,1,0,1
0.012851747,19.31320792,1.25,0,0,15,19,1,0,1
0.002561455,25.07155866,3.5625,0,0,15,56,1,0,1
0.036944723,14.4288663,2.125,0,0,15,34,0,0,1
0.002580304,23.56401771,1.8125,0,0,15,28,1,0,1
0.029837729,15.31783705,1.5,0,0,15,23,1,0,1
0.142447496,15.94595239,2.0625,0,0,15,32,1,0,1
0.052583433,17.91435831,1.625,0,0,15,26,0,0,1
0.00784254,29.22636358,2.5,0,0,15,40,0,0,1
0.002565526,44.2802401,2.875,0,0,15,45,1,0,1
0.015138391,33.61547263,2.0625,0,0,15,32,1,0,1
0.006777088,60,3.875,0,0,15,61,1,0,1
0.047292244,11.9155685,1.3125,0,0,15,20,1,0,1
0.006862082,43.41658669,2.75,0,0,15,43,1,0,1
0.001662513,94.42986816,6,0,0,15,95,1,1,1
0.092716181,7.161155192,1.1875,0,0,15,18,1,1,1
0.010829536,10.00733461,1.4375,0,0,15,22,1,1,1
0.007162719,16.38269747,1.375,0,0,15,21,1,1,1
0.011650198,15.06460468,1.375,0,0,15,21,1,1,1
0.025754111,16.99192419,1.375,0,0,15,21,1,1,1
0.013153574,21.1192486,1.375,0,0,15,21,1,1,1
0.022721816,28.53906893,2.625,0,0,15,42,0,1,1
0.013596431,20.89044019,1.3125,0,0,15,21,0,,1
0.043771221,14.50198584,1.3125,0,0,15,20,1,,1
0.036846169,13.043572,1.0625,0,0,15,16,1,,1
0.019546332,12.5,1,0,0,15,15,1,,1
0.000844349,36.71914633,3.4375,0,0,15,54,1,,1
0.000621762,27.31300057,1.6875,0,0,15,26,1,,1
0.007319352,35.4682957,2.25,0,0,15,35,1,,1
0.016923361,8.078792517,0.9375,0,0,15,14,1,,0
0.002866971,15.8113883,1,0,0,15,15,1,,0
0.005685067,13.79787984,1.3125,0,0,15,20,1,,0
0.002511501,17.37883188,1.5,0,0,15,23,1,,0
0.048172121,15.08472788,1.5,0,0,15,24,0,,0
0.015785296,24.49509757,1.5625,0,0,15,24,1,,0
0,26.28207965,1.75,0,0,15,28,0,,0
0.031315857,19.60977057,1.8125,0,0,15,29,0,,0
0.016038787,20.49074953,1.875,0,0,15,30,0,,0
0.001185004,31.6227766,2,0,0,15,31,1,,0
0,30.37758663,2.0625,0,0,15,33,0,,0
0.042772556,15.87141926,2.25,0,0,15,35,1,,0
0.002995735,41.77319715,2.6875,0,0,15,42,1,,0
0.003310388,41.59326869,2.6875,0,0,15,42,1,,0
0.004076564,37.37902108,2.6875,0,0,15,42,1,,0
0.016326866,21.41786865,2.75,0,0,15,43,1,,0
0.002880713,44.33645611,2.9375,0,0,15,46,1,,0
0.008777352,35.39951951,3.5,0,0,15,55,1,,0
0.12476683,29.82271794,3.6875,0,0,15,58,1,,0
0.005517894,83.15046602,5.3125,0,0,15,84,1,,0
0.006589373,40.04535679,5.5,0,0,15,87,1,,0
0,32.2684056,4.31640625,0,0,16,64,1,0,1
0.0557984,10.32842712,0.9296875,0,0,16,14,0,0,1
0.005971122,38.60051813,2.58984375,0,0,16,38,1,0,1
0.008491693,22.67037847,1.79296875,0,0,16,26,1,0,1
0.008151571,32.984845,2.2578125,0,0,16,33,1,0,1
0.019158269,26.23928353,1.79296875,0,0,16,26,1,0,1
0.009889061,16.55294536,0.86328125,0,0,16,12,1,0,1
0.005742768,33.92313654,4.71484375,0,0,16,71,0,0,1
0.270931315,19.44249084,2.65625,0,0,16,39,1,0,1
0.007061498,30.08636411,2.45703125,0,0,16,36,1,0,1
0.008176585,11.34613494,1.59375,0,0,16,23,1,0,1
0.017721202,12.33217151,1.52734375,0,0,16,22,1,0,1
0.3395579,14.78159003,2.05859375,0,0,16,30,1,0,1
