x,y,w,h,distance,class
0,0,34,73,1,LD
0,0,29,52,1,LD
0,0,46,73,0,LD
0,0,40,52,1,LD
0,0,47,57,1,LD
0,0,31,9,1,LD
0,0,41,10,1,LD
0,0,40,54,1,LD
0,0,37,79,1,LD
0,0,44,61,1,LD
0,0,36,65,1,LD
0,0,75,63,0,LD
0,0,75,93,1,LD
0,0,50,78,0,LD
0,0,31,44,1,LD
0,0,56,51,1,LD
0,0,37,49,1,LD
0,0,15,45,1,LD
0,0,51,49,1,LD
0,0,53,32,0,LD
0,0,38,60,1,LD
0,0,32,51,1,LD
0,0,26,30,1,LD
0,0,20,12,1,LD
0,0,34,11,1,LD
0,0,6,67,1,LD
0,0,41,45,1,LD
0,0,39,67,0,LD
0,0,49,68,0,LD
0,0,56,70,1,LD
0,0,39,71,0,LD
0,0,21,54,1,LD
0,0,50,62,0,LD
0,0,40,54,1,LD
0,0,36,72,1,LD
0,0,35,75,0,LD
0,0,41,66,0,LD
0,0,8,41,1,LD
0,0,47,56,0,LD
0,0,9,43,1,LD
0,0,52,44,1,LD
0,0,18,19,0,LD
0,0,54,15,1,LD
0,0,42,34,0,LD
0,0,8,41,1,LD
0,0,39,36,0,LD
0,0,8,38,1,LD
0,0,63,47,1,LD
0,0,27,31,0,LD
0,0,31,51,0,LD
0,0,16,21,1,LD
0,0,8,56,0,LD
0,0,22,62,1,LD
0,0,31,37,1,LD
0,0,29,39,1,LD
0,0,32,33,1,LD
0,0,45,48,0,LD
0,0,10,52,0,LD
0,0,47,36,1,LD
0,0,53,41,1,LD
0,0,15,32,1,LD
0,0,18,23,1,LD
0,0,28,34,1,LD
0,0,44,44,1,LD
0,0,21,60,0,LD
0,0,58,34,1,LD
0,0,24,54,1,LD
0,0,32,35,1,LD
0,0,36,46,1,LD
0,0,25,54,1,LD
0,0,41,48,1,LD
0,0,51,50,1,LD
0,0,42,50,0,LD
0,0,35,36,1,LD
0,0,13,49,1,LD
0,0,12,38,1,LD
0,0,20,58,1,LD
0,0,72,38,1,LD
0,0,55,31,0,LD
0,0,31,29,1,LD
0,0,24,47,1,LD
0,0,30,48,1,LD
0,0,25,25,1,LD
0,0,54,32,1,LD
0,0,31,30,0,LD
0,0,27,30,1,LD
0,0,34,34,1,LD
0,0,31,61,1,LD
0,0,50,28,0,LD
0,0,34,54,0,LD
0,0,10,30,0,LD
0,0,39,45,1,LD
0,0,31,46,1,LD
0,0,27,54,1,LD
0,0,27,52,1,LD
0,0,23,30,1,LD
0,0,32,34,1,LD
0,0,22,31,1,LD
0,0,24,23,1,LD
0,0,10,31,1,LD
0,0,32,27,1,LD
0,0,35,34,1,LD
0,0,56,35,1,LD
0,0,37,35,1,LD
0,0,24,38,0,LD
0,0,28,21,0,LD
0,0,51,26,1,LD
0,0,52,30,1,LD
0,0,30,51,1,LD
0,0,30,34,1,LD
0,0,42,25,1,LD
0,0,8,26,1,LD
0,0,33,54,1,LD
0,0,8,23,1,LD
0,0,52,29,1,LD
0,0,58,51,1,LD
0,0,42,9,0,LD
0,0,44,45,1,LD
0,0,47,55,0,LD
0,0,9,26,1,LD
0,0,29,34,1,LD
0,0,10,28,1,LD
0,0,8,24,0,LD
0,0,21,18,1,LD
0,0,7,45,1,LD
0,0,55,48,1,LD
0,0,71,65,0,LD
0,0,20,70,1,LD
0,0,48,42,1,LD
0,0,30,11,1,LD
0,0,55,44,0,LD
0,0,13,18,1,LD
0,0,32,6,1,LD
0,0,52,44,1,LD
0,0,55,44,1,LD
0,0,36,55,1,LD
0,0,53,6,1,LD
0,0,47,71,1,LD
0,0,11,43,1,LD
0,0,50,46,1,LD
0,0,55,7,1,LD
0,0,48,73,1,LD
0,0,52,46,1,LD
0,0,27,22,1,LD
0,0,8,44,1,LD
0,0,41,6,1,LD
0,0,19,48,1,LD
0,0,40,6,1,LD
0,0,11,36,1,LD
0,0,39,57,1,LD
0,0,40,5,1,LD
0,0,40,6,1,LD
0,0,32,49,1,LD
0,0,48,6,1,LD
0,0,55,61,0,LD
0,0,51,6,1,LD
0,0,70,71,1,LD
0,0,11,43,1,LD
0,0,36,54,0,LD
0,0,8,44,1,LD
0,0,37,53,1,LD
0,0,32,55,0,LD
0,0,16,42,1,LD
0,0,31,11,1,LD
0,0,12,42,1,LD
0,0,34,41,1,LD
0,0,26,11,0,LD
0,0,46,43,1,LD
0,0,39,5,1,LD
0,0,8,58,1,LD
0,0,36,26,1,LD
0,0,55,42,0,LD
0,0,20,44,1,LD
0,0,33,13,1,LD
0,0,14,44,1,LD
0,0,11,26,1,LD
0,0,35,43,1,LD
0,0,46,44,0,LD
0,0,39,34,1,LD
0,0,11,35,1,LD
0,0,41,54,1,LD
0,0,77,64,0,LD
0,0,29,49,0,LD
0,0,14,43,1,LD
0,0,24,44,0,LD
0,0,25,45,1,LD
0,0,49,43,0,LD
0,0,65,37,0,LD
0,0,38,36,1,LD
0,0,76,45,1,LD
0,0,28,45,1,LD
0,0,58,50,1,LD
0,0,38,45,1,LD
0,0,15,61,1,LD
0,0,55,46,0,LD
0,0,8,33,0,LD
0,0,7,36,1,LD
0,0,12,20,1,LD
0,0,8,30,1,LD
0,0,39,28,0,LD
0,0,34,55,0,LD
0,0,46,44,0,LD
0,0,28,42,0,LD
0,0,49,4,1,LD
0,0,35,47,0,LD
0,0,29,50,0,LD
0,0,33,47,0,LD
0,0,50,37,0,LD
0,0,33,39,1,LD
0,0,55,52,1,LD
0,0,28,40,1,LD
0,0,5,42,0,LD
0,0,32,27,1,LD
0,0,66,53,0,LD
0,0,6,38,1,LD
0,0,53,38,1,LD
0,0,39,39,1,LD
0,0,32,40,0,LD
0,0,49,45,0,LD
0,0,35,37,1,LD
0,0,24,50,0,LD
0,0,38,49,0,LD
0,0,24,42,0,LD
0,0,43,60,0,LD
0,0,22,34,1,LD
0,0,44,49,1,LD
0,0,63,56,0,LD
0,0,28,23,1,LD
0,0,35,52,1,LD
0,0,36,60,0,LD
0,0,43,42,1,LD
0,0,27,40,0,LD
0,0,26,23,1,LD
0,0,37,35,1,LD
0,0,27,43,1,LD
0,0,68,36,0,LD
0,0,17,45,1,LD
0,0,18,26,1,LD
0,0,38,33,1,LD
0,0,42,22,1,LD
0,0,21,30,1,LD
0,0,7,34,1,LD
0,0,28,36,1,LD
0,0,34,50,0,LD
0,0,19,44,1,LD
0,0,24,31,1,LD
0,0,35,37,1,LD
0,0,28,11,1,LD
0,0,31,49,1,LD
0,0,24,44,1,LD
0,0,45,38,1,LD
0,0,31,47,0,LD
0,0,7,47,1,LD
0,0,32,38,1,LD
0,0,31,29,1,LD
0,0,26,45,1,LD
0,0,22,45,0,LD
0,0,42,57,1,LD
0,0,32,58,0,LD
0,0,32,48,0,LD
0,0,7,35,1,LD
0,0,7,38,0,LD
0,0,22,38,1,LD
0,0,27,56,0,LD
0,0,13,27,1,LD
0,0,37,17,1,LD
0,0,17,42,1,LD
0,0,25,52,0,LD
0,0,38,45,1,LD
0,0,23,53,0,LD
0,0,11,52,0,LD
0,0,34,53,0,LD
0,0,22,37,1,LD
0,0,43,34,1,LD
0,0,60,57,1,LD
0,0,25,38,1,LD
0,0,7,25,1,LD
0,0,17,48,1,LD
0,0,27,45,1,LD
0,0,18,25,1,LD
0,0,21,51,0,LD
0,0,8,30,1,LD
0,0,8,46,1,LD
0,0,36,47,0,LD
0,0,23,44,1,LD
0,0,31,51,0,LD
0,0,38,48,1,LD
0,0,12,21,1,LD
0,0,9,49,1,LD
0,0,32,73,0,LD
0,0,69,84,1,LD
0,0,25,40,1,LD
0,0,14,30,1,LD
0,0,15,42,0,LD
0,0,38,55,1,LD
0,0,47,62,1,LD
0,0,44,78,0,LD
0,0,11,20,1,LD
0,0,8,26,1,LD
0,0,39,50,1,LD
0,0,53,55,0,LD
0,0,20,25,1,LD
0,0,10,41,0,LD
0,0,7,31,1,LD
0,0,7,69,1,LD
0,0,47,78,0,LD
0,0,74,83,1,LD
0,0,53,18,1,LD
0,0,47,46,1,LD
0,0,42,53,1,LD
0,0,57,80,1,LD
0,0,27,42,1,LD
0,0,17,36,0,LD
0,0,30,45,1,LD
0,0,58,73,1,LD
0,0,12,32,1,LD
0,0,46,88,1,LD
0,0,45,7,1,LD
0,0,9,94,1,LD
0,0,40,49,0,LD
0,0,39,83,0,LD
0,0,12,55,1,LD
0,0,43,91,1,LD
0,0,16,98,1,LD
0,0,38,57,1,LD
0,0,35,65,1,LD
0,0,58,66,0,LD
0,0,11,45,1,LD
0,0,28,55,1,LD
0,0,10,74,0,LD
0,0,19,28,1,LD
0,0,17,12,1,LD
0,0,13,28,1,LD
0,0,72,97,0,LD
0,0,11,34,1,LD
0,0,41,79,1,LD
0,0,13,32,1,LD
0,0,69,80,0,LD
0,0,25,59,0,LD
0,0,50,52,1,LD
0,0,31,56,1,LD
0,0,47,99,0,LD
0,0,59,78,0,LD
0,0,16,45,0,LD
0,0,48,37,1,LD
0,0,8,39,1,LD
0,0,31,32,0,LD
0,0,61,84,0,LD
0,0,11,22,1,LD
0,0,8,32,1,LD
0,0,12,27,0,LD
0,0,13,55,1,LD
0,0,7,46,1,LD
0,0,10,84,1,LD
0,0,26,37,1,LD
0,0,20,42,1,LD
0,0,16,14,1,LD
0,0,40,91,0,LD
0,0,24,67,0,LD
0,0,23,65,1,LD
0,0,8,24,1,LD
0,0,19,30,1,LD
0,0,18,16,1,LD
0,0,7,39,1,LD
0,0,58,89,1,LD
0,0,29,90,1,LD
0,0,9,43,0,LD
0,0,16,33,1,LD
0,0,14,33,0,LD
0,0,8,33,1,LD
0,0,38,41,1,LD
0,0,23,29,0,LD
0,0,49,87,1,LD
0,0,60,67,1,LD
0,0,46,79,1,LD
0,0,31,69,0,LD
0,0,33,76,0,LD
0,0,77,13,0,LD
0,0,12,63,1,LD
0,0,36,44,1,LD
0,0,38,87,1,LD
0,0,15,20,1,LD
0,0,16,80,1,LD
0,0,19,11,1,LD
0,0,13,86,1,LD
0,0,36,47,1,LD
0,0,7,28,1,LD
0,0,21,23,1,LD
0,0,8,66,1,LD
0,0,16,48,0,LD
0,0,53,68,0,LD
0,0,58,52,1,LD
0,0,30,51,1,LD
0,0,71,86,1,LD
0,0,13,37,1,LD
0,0,11,74,0,LD
0,0,30,61,1,LD
0,0,5,36,0,LD
0,0,41,49,1,LD
0,0,36,66,0,LD
0,0,46,56,1,LD
0,0,17,56,0,LD
0,0,24,16,1,LD
0,0,14,39,1,LD
0,0,24,35,1,LD
0,0,22,25,1,LD
0,0,45,53,1,LD
0,0,28,63,1,LD
0,0,32,57,0,LD
0,0,16,48,1,LD
0,0,17,47,1,LD
0,0,9,73,0,LD
0,0,41,65,1,LD
0,0,21,60,1,LD
0,0,26,53,1,LD
0,0,19,58,1,LD
0,0,28,11,1,LD
0,0,35,82,1,LD
0,0,18,38,1,LD
0,0,29,48,1,LD
0,0,62,67,0,LD
0,0,44,61,1,LD
0,0,48,59,1,LD
0,0,47,76,1,LD
0,0,46,8,1,LD
0,0,9,38,1,LD
0,0,44,34,0,LD
0,0,19,12,1,LD
0,0,5,47,1,LD
0,0,47,32,0,LD
0,0,5,53,0,LD
0,0,51,44,1,LD
0,0,59,50,0,LD
0,0,19,26,1,LD
0,0,17,16,1,LD
0,0,17,12,1,LD
0,0,25,14,1,LD
0,0,12,28,1,LD
0,0,25,20,0,LD
0,0,14,19,1,LD
0,0,9,21,1,LD
0,0,52,45,1,LD
0,0,72,60,0,LD
0,0,47,41,1,LD
0,0,9,48,0,LD
0,0,74,56,1,LD
0,0,5,36,1,LD
0,0,17,18,1,LD
0,0,28,39,0,LD
0,0,50,34,1,LD
0,0,8,22,1,LD
0,0,35,73,1,LD
0,0,39,25,1,LD
0,0,34,80,1,LD
0,0,49,66,1,LD
0,0,52,45,1,LD
0,0,38,76,1,LD
0,0,26,55,1,LD
0,0,20,25,1,LD
0,0,29,22,1,LD
0,0,27,82,1,LD
0,0,23,34,1,LD
0,0,21,20,1,LD
0,0,9,23,1,LD
0,0,8,24,1,LD
0,0,16,45,1,LD
0,0,29,44,1,LD
0,0,44,77,0,LD
0,0,36,42,1,LD
0,0,31,39,1,LD
0,0,18,28,1,LD
0,0,51,41,0,LD
0,0,75,51,0,LD
0,0,19,35,0,LD
0,0,24,39,1,LD
0,0,6,37,1,LD
0,0,32,75,1,LD
0,0,7,61,0,LD
0,0,40,6,1,LD
0,0,26,42,1,LD
0,0,27,33,0,LD
0,0,39,58,0,LD
0,0,26,48,1,LD
0,0,23,43,1,LD
0,0,41,66,0,LD
0,0,38,50,0,LD
0,0,34,31,1,LD
0,0,4,45,0,LD
0,0,25,58,1,LD
0,0,49,54,0,LD
0,0,71,42,0,LD
0,0,38,56,0,LD
0,0,48,48,1,LD
0,0,31,37,0,LD
0,0,15,43,1,LD
0,0,18,48,1,LD
0,0,33,63,1,LD
0,0,24,33,1,LD
0,0,24,44,1,LD
0,0,31,27,1,LD
0,0,36,66,0,LD
0,0,44,75,0,LD
0,0,25,55,1,LD
0,0,22,61,1,LD
0,0,28,56,1,LD
0,0,31,59,0,LD
0,0,32,65,0,LD
0,0,28,53,1,LD
0,0,24,12,1,LD
0,0,6,29,1,LD
0,0,36,72,0,LD
0,0,25,53,1,LD
0,0,38,50,1,LD
0,0,31,57,0,LD
0,0,49,72,0,LD
0,0,28,39,1,LD
0,0,44,28,1,LD
0,0,67,26,1,LD
0,0,24,71,1,LD
0,0,30,52,1,LD
0,0,34,66,0,LD
0,0,33,63,0,LD
0,0,25,7,1,LD
0,0,24,57,1,LD
0,0,38,47,1,LD
0,0,27,46,1,LD
0,0,34,47,1,LD
0,0,31,30,1,LD
0,0,24,28,1,LD
0,0,27,59,1,LD
0,0,29,24,1,LD
0,0,23,46,1,LD
0,0,40,7,1,LD
0,0,28,32,1,LD
0,0,18,16,1,LD
0,0,32,40,1,LD
0,0,13,18,1,LD
0,0,21,23,1,LD
0,0,17,19,1,LD
0,0,19,21,1,LD
0,0,28,53,1,LD
0,0,28,51,1,LD
0,0,31,23,1,LD
0,0,19,18,1,LD
0,0,28,53,1,LD
0,0,29,24,1,LD
0,0,24,46,1,LD
0,0,41,7,1,LD
0,0,28,32,1,LD
0,0,33,55,0,LD
0,0,38,7,1,LD
0,0,28,51,1,LD
0,0,31,24,1,LD
0,0,19,18,1,LD
0,0,27,45,1,LD
0,0,27,32,0,LD
0,0,31,30,1,LD
0,0,24,28,1,LD
0,0,27,59,1,LD
0,0,55,52,1,LD
0,0,21,9,1,LD
0,0,15,21,0,LD
0,0,54,18,1,LD
0,0,58,3,1,LD
0,0,9,20,1,LD
0,0,27,21,1,LD
0,0,54,10,1,LD
0,0,64,15,1,LD
0,0,26,24,1,LD
0,0,54,43,1,LD
0,0,32,48,1,LD
0,0,33,7,1,LD
0,0,41,52,1,LD
0,0,64,12,0,LD
0,0,26,32,1,LD
0,0,23,27,1,LD
0,0,25,35,1,LD
0,0,30,39,1,LD
0,0,28,27,1,LD
0,0,38,47,0,LD
0,0,35,16,0,LD
0,0,33,5,1,LD
0,0,21,9,1,LD
0,0,32,36,1,LD
0,0,54,13,0,LD
0,0,29,32,1,LD
0,0,58,4,1,LD
0,0,21,57,1,LD
0,0,23,23,1,LD
0,0,35,6,1,LD
0,0,50,58,0,LD
0,0,40,59,1,LD
0,0,25,29,1,LD
0,0,28,23,1,LD
0,0,37,42,0,LD
0,0,16,12,1,LD
0,0,18,48,1,LD
0,0,22,28,1,LD
0,0,34,27,1,LD
0,0,13,23,1,LD
0,0,18,46,1,LD
0,0,19,22,1,LD
0,0,29,21,0,LD
0,0,33,44,1,LD
0,0,27,58,0,LD
0,0,17,28,1,LD
0,0,33,29,1,LD
0,0,15,20,1,LD
0,0,27,46,1,LD
0,0,21,31,1,LD
0,0,22,75,1,LD
0,0,23,30,1,LD
0,0,27,27,1,LD
0,0,26,30,0,LD
0,0,35,62,0,LD
0,0,37,48,1,LD
0,0,31,41,1,LD
0,0,29,35,1,LD
0,0,11,43,1,LD
0,0,30,46,1,LD
0,0,35,43,0,LD
0,0,11,42,1,LD
0,0,34,46,1,LD
0,0,34,33,1,LD
0,0,25,30,1,LD
0,0,32,31,1,LD
0,0,40,43,1,LD
0,0,35,72,0,LD
0,0,26,25,1,LD
0,0,23,32,1,LD
0,0,32,32,1,LD
0,0,21,23,1,LD
0,0,20,31,1,LD
0,0,7,29,1,LD
0,0,35,23,1,LD
0,0,15,16,1,LD
0,0,30,23,1,LD
0,0,26,29,1,LD
0,0,36,70,1,LD
0,0,19,19,1,LD
0,0,39,50,1,LD
0,0,22,47,1,LD
0,0,29,32,1,LD
0,0,26,31,1,LD
0,0,31,42,1,LD
0,0,20,38,0,LD
0,0,28,40,1,LD
0,0,30,52,0,LD
0,0,31,31,0,LD
0,0,23,24,1,LD
0,0,39,55,1,LD
0,0,33,29,1,LD
0,0,34,33,1,LD
0,0,28,9,0,LD
0,0,36,45,1,LD
0,0,49,54,1,LD
0,0,38,33,1,LD
0,0,30,42,1,LD
0,0,62,39,1,LD
0,0,26,46,1,LD
0,0,26,32,1,LD
0,0,9,49,1,LD
0,0,15,15,1,LD
0,0,9,45,1,LD
0,0,23,18,1,LD
0,0,32,45,0,LD
0,0,18,17,1,LD
0,0,27,31,0,LD
0,0,21,24,1,LD
0,0,25,23,1,LD
0,0,19,34,0,LD
0,0,26,24,1,LD
0,0,26,28,0,LD
0,0,23,46,1,LD
0,0,35,29,1,LD
0,0,21,17,1,LD
0,0,29,46,1,LD
0,0,17,31,1,LD
0,0,23,44,1,LD
0,0,24,33,1,LD
0,0,15,54,1,LD
0,0,19,50,1,LD
0,0,17,11,1,LD
0,0,20,36,1,LD
0,0,24,14,1,LD
0,0,27,34,0,LD
0,0,20,33,1,LD
0,0,29,19,1,LD
0,0,14,27,0,LD
0,0,23,23,1,LD
0,0,24,26,1,LD
0,0,58,26,1,LD
0,0,21,12,1,LD
0,0,41,58,1,LD
0,0,20,23,0,LD
0,0,24,36,0,LD
0,0,30,25,1,LD
0,0,33,33,0,LD
0,0,34,26,1,LD
0,0,29,53,1,LD
0,0,24,29,1,LD
0,0,28,26,1,LD
0,0,29,47,1,LD
0,0,24,18,1,LD
0,0,29,37,1,LD
0,0,10,18,1,LD
0,0,31,24,1,LD
0,0,29,27,1,LD
0,0,16,21,1,LD
0,0,23,48,1,LD
0,0,8,40,1,LD
0,0,30,47,0,LD
0,0,18,28,0,LD
0,0,20,24,0,LD
0,0,28,18,0,LD
0,0,6,49,1,LD
0,0,37,25,1,LD
0,0,12,27,1,LD
0,0,10,21,1,LD
0,0,32,41,1,LD
0,0,23,23,0,LD
0,0,23,30,1,LD
0,0,23,24,1,LD
0,0,40,28,1,LD
0,0,22,34,0,LD
0,0,17,21,1,LD
0,0,25,39,0,LD
0,0,18,41,1,LD
0,0,29,25,1,LD
0,0,18,26,1,LD
0,0,24,32,1,LD
0,0,20,49,1,LD
0,0,26,25,0,LD
0,0,18,31,0,LD
0,0,7,51,1,LD
0,0,16,20,1,LD
0,0,8,47,0,LD
0,0,15,26,1,LD
0,0,22,25,0,LD
0,0,24,28,0,LD
0,0,40,27,0,LD
0,0,23,50,0,LD
0,0,30,36,0,LD
0,0,19,25,1,LD
0,0,7,38,1,LD
0,0,7,42,0,LD
0,0,26,20,0,LD
0,0,40,54,1,LD
0,0,21,34,0,LD
0,0,23,30,1,LD
0,0,23,22,1,LD
0,0,26,48,0,LD
0,0,19,25,1,LD
0,0,24,26,1,LD
0,0,36,26,1,LD
0,0,26,29,1,LD
0,0,28,49,1,LD
0,0,55,23,1,LD
0,0,25,24,1,LD
0,0,30,24,1,LD
0,0,23,24,0,LD
0,0,27,27,0,LD
0,0,22,23,0,LD
0,0,14,22,0,LD
0,0,24,28,0,LD
0,0,37,29,1,LD
0,0,19,37,0,LD
0,0,24,34,0,LD
0,0,31,32,0,LD
0,0,9,58,1,LD
0,0,40,30,0,LD
0,0,32,34,1,LD
0,0,20,29,1,LD
0,0,27,25,1,LD
0,0,27,25,0,LD
0,0,25,24,0,LD
0,0,23,20,0,LD
0,0,30,63,0,LD
0,0,14,46,1,LD
0,0,15,35,1,LD
0,0,21,16,1,LD
0,0,19,25,1,LD
0,0,25,22,1,LD
0,0,24,23,0,LD
0,0,25,44,1,LD
0,0,13,46,1,LD
0,0,31,42,1,LD
0,0,43,57,1,LD
0,0,23,30,1,LD
0,0,19,36,1,LD
0,0,24,38,1,LD
0,0,31,26,1,LD
0,0,30,29,1,LD
0,0,26,22,0,LD
0,0,26,35,1,LD
0,0,27,32,1,LD
0,0,26,38,0,LD
0,0,22,33,1,LD
0,0,28,37,1,LD
0,0,10,41,1,LD
0,0,20,46,0,LD
0,0,22,54,1,LD
0,0,34,50,1,LD
0,0,25,45,1,LD
0,0,8,29,1,LD
0,0,7,26,1,LD
0,0,20,24,1,LD
0,0,6,53,1,LD
0,0,16,43,0,LD
0,0,23,43,1,LD
0,0,23,29,0,LD
0,0,36,23,1,LD
0,0,27,51,1,LD
0,0,27,27,1,LD
0,0,31,36,1,LD
0,0,43,39,1,LD
0,0,27,40,1,LD
0,0,30,38,0,LD
0,0,32,52,1,LD
0,0,25,31,1,LD
0,0,19,41,1,LD
0,0,35,48,1,LD
0,0,47,39,0,LD
0,0,57,40,1,LD
0,0,33,31,1,LD
0,0,25,30,0,LD
0,0,47,35,0,LD
0,0,29,44,1,LD
0,0,25,53,0,LD
0,0,14,22,0,LD
0,0,78,49,0,LD
0,0,27,44,1,LD
0,0,21,30,1,LD
0,0,31,43,0,LD
0,0,28,38,1,LD
0,0,28,28,0,LD
0,0,29,61,0,LD
0,0,34,41,1,LD
0,0,20,36,1,LD
0,0,25,32,1,LD
0,0,29,38,1,LD
0,0,21,10,0,LD
0,0,7,38,1,LD
0,0,22,32,1,LD
0,0,20,48,1,LD
0,0,22,23,1,LD
0,0,23,21,1,LD
0,0,23,33,0,LD
0,0,19,21,1,LD
0,0,22,26,1,LD
0,0,6,37,1,LD
0,0,25,46,0,LD
0,0,6,31,1,LD
0,0,20,39,1,LD
0,0,20,43,1,LD
0,0,32,35,1,LD
0,0,21,28,1,LD
0,0,21,29,1,LD
0,0,27,48,1,LD
0,0,20,31,0,LD
0,0,24,29,1,LD
0,0,28,30,0,LD
0,0,25,36,0,LD
0,0,17,54,0,LD
0,0,20,45,0,LD
0,0,6,45,0,LD
0,0,20,43,1,LD
0,0,23,29,0,LD
0,0,28,30,0,LD
0,0,31,24,0,LD
0,0,43,25,1,neurotypical
0,0,62,34,0,neurotypical
0,0,58,31,1,neurotypical
0,0,37,18,1,neurotypical
0,0,30,22,1,neurotypical
0,0,23,14,1,neurotypical
0,0,26,18,0,neurotypical
0,0,7,37,0,neurotypical
0,0,25,42,1,neurotypical
0,0,34,29,1,neurotypical
0,0,18,23,1,neurotypical
0,0,45,30,1,neurotypical
0,0,18,31,1,neurotypical
0,0,20,20,1,neurotypical
0,0,21,26,1,neurotypical
0,0,25,28,1,neurotypical
0,0,32,42,0,neurotypical
0,0,28,26,1,neurotypical
0,0,33,19,1,neurotypical
0,0,14,20,1,neurotypical
0,0,42,20,1,neurotypical
0,0,30,31,0,neurotypical
0,0,40,23,1,neurotypical
0,0,25,22,1,neurotypical
0,0,12,20,1,neurotypical
0,0,22,23,0,neurotypical
0,0,12,30,1,neurotypical
0,0,25,23,1,neurotypical
0,0,68,31,1,neurotypical
0,0,10,33,1,neurotypical
0,0,27,35,1,neurotypical
0,0,29,25,1,neurotypical
0,0,10,20,0,neurotypical
0,0,19,22,0,neurotypical
0,0,18,26,0,neurotypical
0,0,33,33,1,neurotypical
0,0,14,37,1,neurotypical
0,0,45,27,1,neurotypical
0,0,30,31,1,neurotypical
0,0,33,19,1,neurotypical
0,0,31,32,0,neurotypical
0,0,27,27,0,neurotypical
0,0,21,37,0,neurotypical
0,0,25,35,0,neurotypical
0,0,21,22,0,neurotypical
0,0,69,25,1,neurotypical
0,0,36,20,0,neurotypical
0,0,44,25,0,neurotypical
0,0,14,33,0,neurotypical
0,0,25,32,0,neurotypical
0,0,19,24,0,neurotypical
0,0,30,37,1,neurotypical
0,0,56,22,1,neurotypical
0,0,59,37,0,neurotypical
0,0,35,22,1,neurotypical
0,0,25,36,1,neurotypical
0,0,12,22,1,neurotypical
0,0,23,39,1,neurotypical
0,0,62,36,0,neurotypical
0,0,20,42,1,neurotypical
0,0,59,34,1,neurotypical
0,0,25,21,1,neurotypical
0,0,30,23,0,neurotypical
0,0,25,34,1,neurotypical
0,0,19,24,0,neurotypical
0,0,24,38,1,neurotypical
0,0,25,27,1,neurotypical
0,0,63,18,1,neurotypical
0,0,28,25,0,neurotypical
0,0,33,19,1,neurotypical
0,0,37,56,1,neurotypical
0,0,25,25,1,neurotypical
0,0,37,18,1,neurotypical
0,0,46,28,0,neurotypical
0,0,32,36,0,neurotypical
0,0,26,25,0,neurotypical
0,0,24,25,1,neurotypical
0,0,16,35,0,neurotypical
0,0,13,35,0,neurotypical
0,0,21,25,0,neurotypical
0,0,21,24,0,neurotypical
0,0,18,39,1,neurotypical
0,0,22,35,0,neurotypical
0,0,20,21,0,neurotypical
0,0,40,35,1,neurotypical
0,0,39,46,1,neurotypical
0,0,34,36,1,neurotypical
0,0,45,6,0,neurotypical
0,0,33,39,1,neurotypical
0,0,44,84,1,neurotypical
0,0,50,49,0,neurotypical
0,0,41,48,1,neurotypical
0,0,42,52,1,neurotypical
0,0,29,51,1,neurotypical
0,0,35,57,0,neurotypical
0,0,11,48,1,neurotypical
0,0,62,49,0,neurotypical
0,0,45,49,1,neurotypical
0,0,37,44,0,neurotypical
0,0,27,46,0,neurotypical
0,0,15,46,1,neurotypical
0,0,41,48,1,neurotypical
0,0,54,57,0,neurotypical
0,0,45,45,1,neurotypical
0,0,32,49,0,neurotypical
0,0,37,52,1,neurotypical
0,0,56,65,0,neurotypical
0,0,34,37,0,neurotypical
0,0,49,51,1,neurotypical
0,0,22,29,1,neurotypical
0,0,52,6,1,neurotypical
0,0,13,50,1,neurotypical
0,0,38,39,1,neurotypical
0,0,19,34,1,neurotypical
0,0,44,58,0,neurotypical
0,0,36,38,0,neurotypical
0,0,9,30,1,neurotypical
0,0,43,47,0,neurotypical
0,0,27,44,1,neurotypical
0,0,46,46,1,neurotypical
0,0,38,47,0,neurotypical
0,0,14,41,1,neurotypical
0,0,52,55,0,neurotypical
0,0,29,43,0,neurotypical
0,0,32,37,1,neurotypical
0,0,44,46,1,neurotypical
0,0,36,47,0,neurotypical
0,0,34,44,1,neurotypical
0,0,28,45,0,neurotypical
0,0,41,50,0,neurotypical
0,0,39,34,1,neurotypical
0,0,41,59,0,neurotypical
0,0,44,49,1,neurotypical
0,0,39,52,1,neurotypical
0,0,29,44,1,neurotypical
0,0,47,53,0,neurotypical
0,0,32,36,1,neurotypical
0,0,31,43,1,neurotypical
0,0,64,9,0,neurotypical
0,0,27,50,1,neurotypical
0,0,27,43,1,neurotypical
0,0,43,49,0,neurotypical
0,0,37,50,1,neurotypical
0,0,29,45,0,neurotypical
0,0,46,51,0,neurotypical
0,0,39,49,0,neurotypical
0,0,21,35,0,neurotypical
0,0,30,43,1,neurotypical
0,0,34,46,1,neurotypical
0,0,41,53,1,neurotypical
0,0,47,41,1,neurotypical
0,0,38,44,0,neurotypical
0,0,40,59,1,neurotypical
0,0,43,45,0,neurotypical
0,0,75,59,1,neurotypical
0,0,30,32,1,neurotypical
0,0,38,40,1,neurotypical
0,0,40,38,1,neurotypical
0,0,30,32,1,neurotypical
0,0,32,45,0,neurotypical
0,0,39,64,0,neurotypical
0,0,45,48,1,neurotypical
0,0,41,46,1,neurotypical
0,0,34,42,1,neurotypical
0,0,19,44,1,neurotypical
0,0,33,34,0,neurotypical
0,0,30,48,1,neurotypical
