density,target_class
1.0625,1
8.6953125,1
3.046875,1
3.48046875,1
2.625,1
3.65625,1
4.84375,1
3.171875,1
7.16015625,1
2.25,1
0.796875,1
0.859375,1
4.76953125,1
2.79296875,1
3.8671875,1
1.15234375,1
4.984375,1
2.25,1
0.984375,1
11.5546875,1
9.609375,1
3.046875,1
2.71875,1
6.234375,1
0.86328125,1
3.63671875,1
2.60546875,1
3.828125,1
1.3125,1
3.48828125,1
1.796875,1
2.4609375,1
5.9765625,1
6.34375,1
2.0390625,1
3.984375,1
1.3125,1
5.140625,1
2.75,1
6.828125,1
2.90625,1
3.0625,1
3.1640625,1
8.71875,1
7.2734375,1
5.25,1
4.21875,1
2.0625,1
5.69140625,1
6.046875,1
2.015625,1
6.42578125,1
4.6484375,1
3.1484375,1
4.125,1
7.046875,1
10.125,1
2.7421875,1
3.09375,1
4.25390625,1
2.0625,1
2.625,1
0.9375,1
3.375,1
1.0625,1
2.90625,1
3.1640625,1
10.26171875,1
1.5625,1
7.96875,1
4.3125,1
3.8671875,1
3.375,1
5.375,1
3.1171875,1
4.64453125,1
6.296875,1
3.875,1
2.34375,1
8.75,1
3.984375,1
4.6484375,1
1.01953125,1
6.6484375,1
10.7421875,1
5.1796875,1
5.20703125,1
9.84375,1
4.95703125,1
3.48046875,1
1.953125,1
1,1
1.796875,1
1.78125,1
5.80078125,1
1.3359375,1
3.390625,1
2.1484375,1
2.4375,1
2.65625,1
2.63671875,1
2.953125,1
4.40625,1
4.21875,1
1.546875,1
5.5078125,1
2.25,1
4.21875,1
3.3203125,1
3.4375,1
3.984375,1
0.84375,1
3.03515625,1
1.46484375,1
3.71875,1
2.7890625,1
2.34375,1
1.58203125,1
2.25,1
2.63671875,1
6.22265625,1
1.1171875,1
9.6796875,1
1.88671875,1
3.515625,1
3.1484375,1
4.3828125,1
3.69140625,1
6.328125,1
2.9296875,1
3.05859375,1
5.625,1
1.85546875,1
4.453125,1
0.81640625,1
3.125,1
3.28125,1
1.4609375,1
4.59375,1
1.44140625,1
5.69140625,1
2.078125,1
1.96875,1
2.0390625,1
1.3671875,1
3.859375,1
1.421875,1
0.9453125,1
5.4140625,1
2.15625,1
2.90625,1
2.34375,1
4.64453125,1
3.0546875,1
1.546875,1
3.9609375,1
3.1171875,1
3.046875,1
2.00390625,1
3.22265625,1
4.1015625,1
2.63671875,1
2.30078125,1
1.625,1
1.39453125,1
1.65234375,1
1.6875,1
2.24609375,1
2.734375,1
4.32421875,1
4.6875,1
4.359375,1
2.03125,1
1.21875,1
1.3125,1
2.109375,1
8.80859375,1
2.921875,1
2.90625,1
2.15625,1
5.0625,1
2.03125,1
2.63671875,1
3.90234375,1
3.1640625,1
5.6640625,1
5.25,1
2.5390625,1
3.02734375,1
2.25,1
2.953125,1
2.06640625,1
1.2890625,1
2.734375,1
4.453125,1
2.890625,1
3.3203125,1
4,1
2.3046875,1
4.8046875,1
4.51171875,1
2.4609375,1
2.84375,1
2.734375,1
2.4375,1
1.875,1
7.62890625,1
2.75390625,1
2.25,1
1.4609375,1
2.03125,1
2.3359375,1
2.24609375,1
4.5703125,1
2.5703125,1
5.375,1
9.96875,1
2.90625,1
2.890625,1
3.80859375,1
3.375,1
3.6328125,1
2.3203125,1
3.796875,1
3.609375,1
4.0078125,1
3.0546875,1
4.3046875,1
1.8046875,1
3.7734375,1
4.94140625,1
6.97265625,1
4.671875,1
1.0546875,1
0.84375,1
2.05078125,1
1.4765625,1
2.85546875,1
4.125,1
2.71875,1
3.46875,1
5.6875,1
3.0625,1
4.625,1
6.875,1
4.484375,1
4.6015625,1
6.83203125,1
3.25,1
3.28125,1
6.890625,1
7.3125,1
9.2890625,1
4.25,1
3.046875,1
6.5625,1
5.2734375,1
5.3828125,1
1.2890625,1
15.12109375,1
4.921875,1
2.6640625,1
5.375,1
4.41796875,1
3.171875,1
7.1484375,1
5.7421875,1
3.03515625,1
3.3515625,1
4.5703125,1
0.859375,1
1.21875,1
2.96484375,1
4.01953125,1
2.15625,1
2.0625,1
3.09375,1
1.71875,1
2.42578125,1
1.0390625,1
4.671875,1
0.875,1
3.28125,1
3.609375,1
4.640625,1
2.4921875,1
2.578125,1
5.359375,1
2.54296875,1
2.9296875,1
3.3984375,1
3.65625,1
3.796875,1
3.69140625,1
1.23046875,1
3.609375,1
2.71875,1
3.3984375,1
3,1
4.46875,0
8.3671875,0
7.375,0
2.8203125,0
2.78515625,0
1.40625,0
1.8984375,0
1.15625,0
4.3671875,0
4.1015625,0
1.78125,0
5.5703125,0
2.375,0
1.72265625,0
2.3203125,0
2.9453125,0
5.4140625,0
3.05859375,0
2.65625,0
1.23046875,0
3.52734375,0
3.75390625,0
3.84375,0
2.3359375,0
1.06640625,0
2.06640625,0
1.57421875,0
2.4375,0
8.625,0
1.4609375,0
3.9375,0
3.046875,0
0.859375,0
1.71875,0
1.9296875,0
4.515625,0
2.2265625,0
5.03125,0
3.875,0
2.65625,0
4,0
2.953125,0
3.1796875,0
3.5546875,0
1.890625,0
7.109375,0
2.890625,0
4.39453125,0
1.93359375,0
3.25,0
1.875,0
4.6015625,0
5.12109375,0
8.671875,0
3.234375,0
3.7578125,0
1.16796875,0
3.75,0
8.859375,0
3.52734375,0
8.203125,0
2.234375,0
2.78515625,0
3.5546875,0
1.875,0
3.80859375,0
2.84375,0
4.75,0
2.83203125,0
2.65625,0
8.4609375,0
2.640625,0
2.8203125,0
5.140625,0
4.640625,0
2.63671875,0
2.5390625,0
2.32421875,0
1.9140625,0
2.1484375,0
2.0625,0
2.96875,0
3.14453125,0
1.72265625,0
5.765625,0
7.34375,0
5.05859375,0
1.078125,0
5.3125,0
14.94140625,0
9.76171875,0
8.0390625,0
8.90234375,0
6.09375,0
8.015625,0
2.296875,0
12.05859375,0
8.984375,0
6.53125,0
5.03125,0
2.9375,0
8.0390625,0
12.24609375,0
8.265625,0
6.31640625,0
7.8671875,0
14.47265625,0
5.05859375,0
10.15625,0
2.6953125,0
1.44921875,0
2.7890625,0
6.09375,0
2.734375,0
10.1953125,0
5.4921875,0
1.2109375,0
8.078125,0
4.921875,0
8.62890625,0
7.16015625,0
2.4609375,0
11.38671875,0
5.0390625,0
4.8984375,0
8.26171875,0
6.79296875,0
6.15234375,0
5.09765625,0
8.203125,0
5.46875,0
9.6796875,0
8.7890625,0
8.28125,0
5.2734375,0
9.9375,0
4.76953125,0
5.5,0
2.28515625,0
5.578125,0
4.8125,0
8.421875,0
7.5703125,0
5.2734375,0
9.36328125,0
7.65625,0
3.0078125,0
5.328125,0
6.42578125,0
8.859375,0
7.875,0
6.703125,0
9.609375,0
7.734375,0
17.8125,0
3.99609375,0
6.24609375,0
6.24609375,0
3.99609375,0
5.80078125,0
10,0
8.8046875,0
7.7109375,0
5.87890625,0
3.515625,0
4.515625,0
5.93359375,0
7.08203125,0
4.5,0
3.4453125,0
7.52734375,0
4.01953125,0
10.125,0
4.25,0
5.3125,0
6.5625,0
4.6484375,0
3.453125,0
6.7265625,0
7.875,0
6.2890625,0
2.0390625,0
7.25,0
3.28125,0
6.1953125,0
4.9765625,0
8.234375,0
7.5,0
1.16796875,0
1.8125,0
4.74609375,0
5.87890625,0
10.0546875,0
2.5625,0
9.98046875,0
5.9921875,0
2.1875,0
7.06640625,0
6.25,0
3.625,0
2.3359375,0
3.7578125,0
2.9296875,0
2.640625,0
5.140625,0
1.4765625,0
5.56640625,0
3.375,0
6.21484375,0
1.3671875,0
8,0
10.6640625,0
1.265625,0
10.83203125,0
1.875,0
2.9296875,0
4,0
2.28515625,0
4.3046875,0
5.390625,0
4.1171875,0
1.0546875,0
8.75,0
4.3828125,0
9.28125,0
2.9453125,0
3,0
5.44921875,0
2.03125,0
1.203125,0
4.125,0
4.25390625,0
4.359375,0
4.703125,0
5.7421875,0
2.30078125,0
3.375,0
5.625,0
3.33984375,0
4.7578125,0
11.05078125,0
3.0546875,0
0.98828125,0
4.359375,0
3.28125,0
8.99609375,0
3.96484375,0
8.75,0
5.9296875,0
2.75,0
4.6484375,0
1.203125,0
6.796875,0
4.6015625,0
3.69140625,0
3.61328125,0
7.875,0
2.8125,0
0.80859375,0
8.9609375,0
12.8515625,0
8.7890625,0
5.15625,0
6.015625,0
3.875,0
3.796875,0
10.41015625,0
1.96875,0
5.625,0
1.33984375,0
2.71875,0
1.3125,0
8.3125,0
6.6796875,0
1.71875,0
3.359375,0
9.76171875,0
7.08203125,0
6.46875,0
6.359375,0
6.796875,0
4,0
3.73828125,0
2.5390625,0
4.625,0
7.08984375,0
1.546875,0
2.78515625,0
4,0
9.23828125,0
6.25,0
9.5703125,0
6.9375,0
7.3125,0
5.7890625,0
5.75,0
11.15625,0
6.69921875,0
6.83203125,0
5.9375,0
8.984375,0
12.9140625,0
8.125,0
5.9296875,0
6.890625,0
9.5625,0
9.4921875,0
6.9375,0
5.15625,0
10.51171875,0
3.1171875,0
2.8125,0
4.21875,0
4.9140625,0
4.48046875,0
10.5625,0
8.23046875,0
4.3359375,0
5.58984375,0
3.8671875,0
1.7265625,0
4.8984375,0
5.05859375,0
4.984375,0
6.41796875,0
7.2265625,0
8.56640625,0
6.57421875,0
5.625,0
0.80859375,0
4.046875,0
6.09375,0
7.8046875,0
8.96484375,0
12.24609375,0
10.52734375,0
4.6875,0
2.625,0
8.421875,0
9,0
7.7109375,0
7.59375,0
11.984375,0
6.42578125,0
8.0859375,0
4.58984375,0
3.09375,0
4.04296875,0
9.1640625,0
6.1875,0
3.02734375,0
8.80859375,0
4.703125,0
1.8046875,0
8.37890625,0
18.20703125,0
3.7578125,0
6.69921875,0
10.7421875,0
8.2265625,0
14.609375,0
2.6015625,0
6.25,0
6.7265625,0
4.15625,0
7.2734375,0
9.75,0
8.80859375,0
3.5859375,0
9.6796875,0
10.3125,0
12.4453125,0
11.34375,0
6.69921875,0
11.4296875,0
3.375,0
2.3359375,0
7.875,0
6.328125,0
7.4765625,0
6.875,0
2.34375,0
3.84375,0
6,0
6.3984375,0
5.890625,0
6.125,0
5.2734375,0
1.953125,0
8.90625,0
3.828125,0
4.74609375,0
2.21484375,0
4.75,0
6.69921875,0
3.3984375,0
8.015625,0
2.36328125,0
4.296875,0
11.25,0
1.34375,0
4.875,0
7.60546875,0
6.5625,0
12.1875,0
10.140625,0
8.33984375,0
6.46875,0
7.24609375,0
7.16015625,0
12.62890625,0
7.84765625,0
7.375,0
6.640625,0
5.09765625,0
4.875,0
7.171875,0
6.57421875,0
6.31640625,0
5.5703125,0
3.05859375,0
4.359375,0
3.1640625,0
3.75,0
2.34375,0
2.87109375,0
4.3046875,0
3.8515625,0
3.1640625,0
2.078125,0
2.03125,0
5.640625,0
3.05859375,0
2.8359375,0
1.57421875,0
4.53125,0
4.59375,0
4.125,0
0.8203125,0
1.4609375,0
1.44140625,0
2.6875,0
2.5390625,0
1.953125,0
6.9375,0
3.8671875,0
2.6640625,0
8.96875,0
8.16796875,0
4.265625,0
3.625,0
3.46875,0
1.25,0
3.375,0
5.34375,0
4.19140625,0
8.90234375,0
3.9375,0
6.640625,0
1.55859375,0
2.8359375,0
8.125,0
2.234375,0
0.90625,0
2.15234375,0
2,0
3.875,0
3.1171875,0
4.6015625,0
4.1640625,0
3.61328125,0
1.4609375,0
3.14453125,0
3.69140625,0
4.125,0
2.75,0
2.25,0
1.7578125,0
2.70703125,0
2.40625,0
1.58984375,0
3.7109375,0
4.265625,0
4.515625,0
2.0625,0
3.28125,0
1.72265625,0
2.9453125,0
2.0390625,0
2.921875,0
5.484375,0
8.6484375,0
6.25,0
2.0625,0
2.40625,0
1.16796875,0
2.4609375,0
2.03125,0
3.46875,0
14.2578125,0
12.0234375,0
2.40625,0
3.4140625,0
2.63671875,0
2.953125,0
2.5,0
10.484375,0
2.078125,0
2.75,0
3.171875,0
4.125,0
6.65625,0
1.265625,0
10.72265625,0
7.046875,0
2.60546875,0
2.34375,0
7.46484375,0
1.078125,0
3.3515625,0
2.3359375,0
1.5,0
3.86328125,0
8.26171875,0
2.3515625,0
2.78515625,0
2.4609375,0
11.5546875,0
2.06640625,0
11.53125,0
3.9375,0
3.1640625,0
3.41796875,0
1.1171875,0
1.55859375,0
5.3828125,0
1.1171875,0
6.34375,0
3.28125,0
2.4921875,0
1,0
3.78125,0
2.515625,0
4.94140625,0
9.31640625,0
3.09375,0
2.40625,0
8.609375,0
10.546875,0
1.9921875,0
1.125,0
1.67578125,0
1.52734375,0
6.24609375,0
3.46875,0
3.73828125,0
3,0
1.640625,0
3.6328125,0
1.79296875,0
7.08203125,0
0.96875,0
8.734375,0
1.88671875,0
6.69921875,0
4.703125,0
6.703125,0
1.85546875,0
4.96484375,0
4.48046875,0
3.09375,0
2.9453125,0
2.8125,0
2.84375,0
3.99609375,0
3.28125,0
4.875,0
1.625,0
1.5234375,0
1.11328125,0
0.9609375,0
3.5546875,0
3.1484375,0
3.8671875,0
1.2890625,0
7.421875,0
7.89453125,0
6.5,0
4.58984375,0
4.15625,0
4.3671875,0
6.328125,0
5.55078125,0
3.8515625,0
4.0625,0
1.1875,0
4.41796875,0
1.2890625,0
1.2890625,0
1.828125,0
2.83203125,0
1.3125,0
3.3984375,0
2.34375,0
1.03125,0
5.4921875,0
4.75,0
1.9296875,0
4.6875,0
1.203125,0
6.17578125,0
3.96484375,0
1.96875,0
8.3828125,0
5.859375,0
3.375,0
3.171875,0
4.00390625,0
2.30078125,0
4.453125,0
4.3359375,0
8.23828125,0
6.42578125,0
3.609375,0
4.51171875,0
5.578125,0
6.83203125,0
10.3359375,0
1.3125,0
6.85546875,0
6.828125,0
1.70703125,0
5.80078125,0
1.203125,0
1.7578125,0
2.63671875,0
2.0625,0
2.15625,0
4.78125,0
5.84375,0
6.85546875,0
6.90625,0
6.4453125,0
10.3515625,0
8.421875,0
10.09765625,0
14.625,0
6.5,0
6.90625,0
3.90234375,0
1.7578125,0
8.7890625,0
7.734375,0
7.8671875,0
4.265625,0
5.7890625,0
6.53125,0
2.21484375,0
2.53125,0
2.6875,0
2.3203125,0
1.8984375,0
3,0
4.625,0
5.359375,0
3.953125,0
2.90625,0
2.125,0
4.984375,0
6.9375,0
2.0390625,0
8.7890625,0
1.39453125,0
5.4140625,0
4.7578125,0
1.11328125,0
1.03125,0
2.24609375,0
3.671875,0
1.953125,0
4.78125,0
1.875,0
2.4609375,0
2.34375,0
2.1875,0
7.34375,0
4.0625,0
3.90625,0
5.02734375,0
2.734375,0
3.4140625,0
1.8046875,0
0.984375,0
7.109375,0
2.0625,0
6.609375,0
2.65625,0
5.33203125,0
1.58203125,0
6.0546875,0
2.1328125,0
2.1875,0
3.3515625,0
2.05078125,0
5.25,0
1.2578125,0
1.88671875,0
14.21875,0
7.36328125,0
4.4296875,0
6.9765625,0
2.87109375,0
1.7578125,0
8.25,0
5.17578125,0
1.5625,0
8.26953125,0
1.69921875,0
3.796875,0
5.25,0
11.484375,0
3.0546875,0
4.40625,0
7.734375,0
4.5546875,0
2.875,0
1.203125,0
1.125,0
1.40625,0
1.875,0
3.671875,0
2.34375,0
2.4375,0
6.15234375,0
4.03125,0
5.9765625,0
2.54296875,0
12.578125,0
6.359375,0
1.41015625,0
6.875,0
2.9296875,0
3.375,0
2.75,0
10.16015625,0
10.3515625,0
2.44140625,0
3.96484375,0
9.609375,0
1.359375,0
8.23046875,0
13.8203125,0
2.0625,0
3.171875,0
2.60546875,0
1.9765625,0
5.16796875,0
1.75,0
3.1796875,0
5.328125,0
2.4609375,0
3.453125,0
6.375,0
4.640625,0
5.15625,0
2.34375,0
3.1640625,0
9.4921875,0
7.55859375,0
4.078125,0
4.15625,0
4.64453125,0
2.3203125,0
6.3828125,0
2.75,0
2.203125,0
4.6875,0
4.96484375,0
5.16796875,0
4.5546875,0
2.96484375,0
2.84765625,0
0.859375,0
6.890625,0
5.5703125,0
5.9765625,0
4.53125,0
6.85546875,0
8.984375,0
3.609375,0
3.50390625,0
5.09765625,0
5.765625,0
7.22265625,0
3.125,0
1.75,0
3.828125,0
4.46875,0
4.53515625,0
4.41796875,0
5.33203125,0
1.1171875,0
11.25,0
2.109375,0
3.90234375,0
4.640625,0
5.33203125,0
3.48046875,0
0.8203125,0
2.53125,0
3.22265625,0
3.84375,0
10.0625,0
2.578125,0
6.5625,0
1.79296875,0
1.5,0
2.953125,0
1.3671875,0
3.75,0
4.3828125,0
2.05078125,0
1.9921875,0
4.3359375,0
2.90625,0
2.53125,0
0.859375,0
3.09375,0
3.61328125,0
9.76953125,0
5.9375,0
1.67578125,0
8.59375,0
1.0546875,0
0.859375,0
0.91796875,0
11,0
2.28515625,0
1.34765625,0
1.40625,0
1.1953125,0
9.17578125,0
1.23046875,0
13.87109375,0
4.03125,0
8.3671875,0
3.28125,0
9.5234375,0
8.23046875,0
13.5625,0
1.50390625,0
7.875,0
3.6875,0
1.6171875,0
8.80859375,0
3.375,0
9.91015625,0
12.62890625,0
14.015625,0
12.5,0
10.41015625,0
13.13671875,0
21.5,0
21.41015625,0
10.546875,0
16.40625,0
2.16015625,0
1.1484375,0
1.15625,0
1.88671875,0
1.203125,0
2.0234375,0
5.7890625,0
3.26953125,0
2.84765625,0
2.07421875,0
0.84375,0
6.1875,0
1.265625,0
1.3671875,0
6.7734375,0
12.71875,0
8.53515625,0
1.1484375,0
0.796875,0
0.9375,0
1.5859375,0
1.17578125,0
1.28515625,0
1.2890625,0
16.734375,0
8.0859375,0
7.6171875,0
9.1875,0
6.48046875,0
11.578125,0
1.203125,0
9.75,0
5.7890625,0
2.734375,0
7.34375,0
0.984375,0
0.9375,0
14.78125,0
1.16015625,0
14.1796875,0
0.984375,0
1.1875,0
9.16015625,0
17.4453125,0
14.421875,0
1.75,0
1.96875,0
7.03125,0
8.8125,0
1.85546875,0
13.8125,0
2.0625,0
0.9140625,0
3.953125,0
1.125,0
1.6875,0
6.79296875,0
8.0078125,0
1.01953125,0
16.54296875,0
6.17578125,0
3.78125,0
0.81640625,0
6.2421875,0
4.64453125,0
2.78515625,0
2.54296875,0
1.5859375,0
11.93359375,0
1.42578125,0
4.984375,0
1.359375,0
10.96875,0
1.4453125,0
10.0625,0
9.1875,0
17.28515625,0
1.625,0
4.1171875,0
3.7578125,0
12.234375,0
1.59375,0
16.734375,0
6.9609375,0
1.41796875,0
1.375,0
1.0546875,0
4.19140625,0
3.5,0
3.30078125,0
1.46484375,0
2.3359375,0
2.4375,0
7.79296875,0
9.73046875,0
9.5625,0
7.87109375,0
1.33203125,0
1.21875,0
9.66796875,0
5.5,0
1.171875,0
9.296875,0
0.9375,0
9.1640625,0
14.57421875,0
0.9140625,0
4.3046875,0
6.7265625,0
1.26953125,0
16.046875,0
2.953125,0
7.171875,0
0.84375,0
3.69140625,0
1.2890625,0
5.37890625,0
1.55859375,0
1.58984375,0
23.8671875,0
9.1640625,0
3.1796875,0
0.87890625,0
8.88671875,0
5.12109375,0
1.546875,0
2.05859375,0
5.0859375,0
21.35546875,0
3.75,0
14.2890625,0
1.078125,0
13.296875,0
1.0546875,0
9.76953125,0
2.4609375,0
13.921875,0
5.046875,0
2.625,0
3.984375,0
1.66015625,0
3.4375,0
1.421875,0
2.63671875,0
0.9453125,0
7.046875,0
6.9140625,0
4.0078125,0
1.171875,0
0.84375,0
1.796875,0
10.7421875,0
1.171875,0
7.8125,0
20.71875,0
9.44921875,0
1.9296875,0
3.796875,0
1.3359375,0
1.0390625,0
5.7890625,0
14.23828125,0
0.984375,0
1.47265625,0
8.8046875,0
2.05078125,0
1.3203125,0
10.4140625,0
5,0
5.578125,0
9.828125,0
8.53125,0
0.81640625,0
4.7734375,0
1.08984375,0
1.1171875,0
20.21484375,0
7.0078125,0
3.390625,0
10.7578125,0
10.14453125,0
4.6484375,0
16.640625,0
10.3125,0
9.84375,0
1.33203125,0
9.28125,0
0.84375,0
9.609375,0
15.6953125,0
13.125,0
12.890625,0
10.0625,0
1.96875,0
2.921875,0
16.9921875,0
12.67578125,0
1.52734375,0
13.6875,0
1,0
12.3984375,0
6.7265625,0
2.96875,0
12.03125,0
1.3671875,0
22.765625,0
7.703125,0
5.94140625,0
27.66015625,0
10.5,0
10.55859375,0
7.6875,0
11.171875,0
24.859375,0
19.81640625,0
3.86328125,0
11.29296875,0
1.23046875,0
9.1875,0
9.984375,0
16.7578125,0
4.9140625,0
8.3671875,0
1.125,0
8.4375,0
3.75390625,0
1.33203125,0
8.49609375,0
10.55859375,0
8.984375,0
5.87890625,0
12.90625,0
2.28515625,0
1.06640625,0
13.7109375,0
6.75,0
1.40625,0
1.78125,0
6,0
1.21875,0
0.9375,0
21.75,0
5.3125,0
1.0390625,0
15.234375,0
21.8203125,0
4.6875,0
1.8125,0
10.7578125,0
5.4453125,0
6.40625,0
9.546875,0
11.1015625,0
1.96875,0
2.109375,0
13.3671875,0
14.875,0
1.37109375,0
18.5859375,0
15.5390625,0
11.67578125,0
12.6328125,0
7.55859375,0
15.8984375,0
11.6875,0
11.25390625,0
13.609375,0
8.96484375,0
4.41796875,0
10.546875,0
1.66015625,0
2.72265625,0
0.9296875,0
3.515625,0
8.8046875,0
4.6875,0
13.9453125,0
5.125,0
7.71875,0
1.75,0
8.3671875,0
0.9296875,0
7.90625,0
7.71875,0
27.90625,0
23.29296875,0
11.0234375,0
12.64453125,0
6.5625,0
16.1484375,0
7.421875,0
8.75390625,0
6.4453125,0
8.28125,0
1.015625,0
5.625,0
4.8046875,0
4.6875,0
2.953125,0
0.984375,0
4.74609375,0
7.125,0
9.17578125,0
11.4296875,0
5.625,0
4.58984375,0
5.33203125,0
12.3046875,0
8.90234375,0
7.03125,0
7.8125,0
10.421875,0
8.609375,0
5.4140625,0
5.078125,0
1.1171875,0
4.03125,0
5.7421875,0
1.25,0
0.875,0
4.9765625,0
11.41796875,0
6.24609375,0
4.375,0
6.43359375,0
5.46875,0
7.03125,0
2.5625,0
1.41796875,0
7.7265625,0
9.66796875,0
4.8828125,0
7.0546875,0
6.828125,0
8.33203125,0
1.50390625,0
5.54296875,0
10.24609375,0
0.86328125,0
9.5390625,0
7.125,0
6.75,0
3.0234375,0
11.25,0
10.52734375,0
15.44140625,0
5.78125,0
5.578125,0
2.4609375,0
5.03125,0
0.80859375,0
2.8515625,0
4.21875,0
11.40625,0
21.65625,0
27.375,0
11.28125,0
10.46484375,0
19.12890625,0
8.8046875,0
7.21875,0
6.703125,0
10.8984375,0
0.859375,0
9,0
7.8125,0
8.3984375,0
6.6484375,0
10.125,0
5.5,0
6.328125,0
9.76171875,0
0.9375,0
9.96875,0
5.84375,0
11.92578125,0
1.5,0
8.5078125,0
0.8203125,0
12.4296875,0
4.484375,0
14.3203125,0
1.171875,0
12.25,0
10.3125,0
16.7109375,0
6.5625,0
15.234375,0
12.421875,0
15.15625,0
10.5390625,0
2.56640625,0
7.0390625,0
6.5625,0
9,0
5.6875,0
3.99609375,0
1.8515625,0
1.484375,0
9,0
14.0625,0
17.51953125,0
17.1875,0
17.1953125,0
8.3828125,0
7.30078125,0
6.234375,0
13.3203125,0
9.9453125,0
3.2265625,0
10.140625,0
13.6640625,0
10.359375,0
13.34765625,0
8.125,0
6.68359375,0
17.80078125,0
0.859375,0
9.515625,0
15.3984375,0
16.50390625,0
12.109375,0
0.875,0
10.24609375,0
9.53125,0
11.390625,0
13.28125,0
10.890625,0
10.37109375,0
0.91796875,0
1.5859375,0
1.359375,0
1.67578125,0
9.2890625,0
1.125,0
18.66796875,0
22.0390625,0
9.1640625,0
7.515625,0
0.91796875,0
11.50390625,0
9.53125,0
14.53125,0
9.9296875,0
10.4140625,0
8.609375,0
3.3515625,0
0.81640625,0
0.859375,0
1.9140625,0
13.078125,0
8.0078125,0
7.9921875,0
8.5,0
11.375,0
12.30078125,0
4.078125,0
10.25,0
7.3046875,0
3.6953125,0
11.21484375,0
1.203125,0
14.09375,0
12.03125,0
12.94921875,0
12.96875,0
16.875,0
4.64453125,0
1.8046875,0
10.9921875,0
11.953125,0
8.90625,0
10.875,0
7.81640625,0
15.75,0
1.015625,0
6,0
12.3515625,0
11.47265625,0
10.171875,0
10,0
0.98828125,0
14.421875,0
10.83203125,0
16.75,0
17.609375,0
1.23046875,0
7.8046875,0
3.1640625,0
0.86328125,0
1.09375,0
14.27734375,0
1.24609375,0
6.45703125,0
4.640625,0
14.58984375,0
14.90625,0
1.1953125,0
5.796875,0
1.8046875,0
5.37109375,0
13.0625,0
8.15625,0
9.140625,0
12.75,0
10.09375,0
3.65625,0
15.3125,0
15.8203125,0
15.94140625,0
16.84375,0
18.75,0
14.109375,0
9,0
9.96875,0
9.9296875,0
2.4375,0
16.328125,0
14.4453125,0
8.94921875,0
6.30859375,0
13.2890625,0
4.6875,0
5.75,0
15.62109375,0
15.95703125,0
14.109375,0
4.62890625,0
9.29296875,0
5.3125,0
3.63671875,0
22.35546875,0
12.86328125,0
15.60546875,0
12.16796875,0
12.57421875,0
2.0234375,0
3.99609375,0
3.8515625,0
12.234375,0
7.8125,0
18.28125,0
11.3828125,0
11.875,0
11.53125,0
12.34375,0
18.328125,0
8.12109375,0
13.25390625,0
2.85546875,0
1.2578125,0
1.9453125,0
9.796875,0
1.6875,0
0.890625,0
8.4375,0
1.015625,0
1.96875,0
1.84765625,0
0.796875,0
5.0390625,0
0.8671875,0
1.11328125,0
7.390625,0
11.3203125,0
6.7734375,0
8.4375,0
8.6484375,0
6.640625,0
9.453125,0
8.15625,0
1.359375,0
7.91015625,0
9.0703125,0
12.97265625,0
16.54296875,0
16.3125,0
0.9375,0
8.37890625,0
4.67578125,0
0.9375,0
13.6875,0
4.96875,0
12.515625,0
18.5859375,0
9.953125,0
1.09375,0
0.79296875,0
19.6171875,0
8.6484375,0
2.6875,0
0.9375,0
9.0234375,0
8.1640625,0
11.375,0
11.953125,0
8.96875,0
9.28125,0
13.140625,0
3.953125,0
6.875,0
1.21875,0
5.17578125,0
10.14453125,0
3.33984375,0
5.90625,0
0.90234375,0
0.796875,0
8.578125,0
7.8125,0
7.265625,0
4.8046875,0
12.50390625,0
4.1015625,0
7.1875,0
1.640625,0
14.265625,0
8.4453125,0
13.55859375,0
1.546875,0
8.7890625,0
7.703125,0
8.203125,0
15.3125,0
1.09375,0
5.4140625,0
8.90625,0
6.828125,0
7.24609375,0
5.4921875,0
9.1875,0
20.8828125,0
9.140625,0
12.33203125,0
17.47265625,0
21.671875,0
12.4921875,0
7.59375,0
0.953125,0
8.671875,0
15.9375,0
15.3203125,0
11.53125,0
20.53125,0
8.53125,0
6.6484375,0
14.453125,0
14.765625,0
13.40625,0
14.6875,0
13.921875,0
16.5,0
13.7109375,0
23.9921875,0
12.30078125,0
2.3359375,0
10.97265625,0
9.375,0
16.9921875,0
16.91796875,0
17.9765625,0
12.6328125,0
18.90625,0
19.58984375,0
16,0
15.234375,0
22.640625,0
20.78125,0
23.44921875,0
20.8203125,0
13.3984375,0
14.1796875,0
18.45703125,0
19.8203125,0
20.671875,0
16.53515625,0
15.3125,0
18.5859375,0
1.328125,0
5.5078125,0
22.046875,0
27.24609375,0
18.21875,0
23.87109375,0
9.96875,0
20.1640625,0
15.68359375,0
22.1484375,0
28.328125,0
26.34765625,0
15.5859375,0
12.65625,0
18.6484375,0
21.9765625,0
17.53125,0
16.84375,0
13.078125,0
26.68359375,0
11.05078125,0
13.21875,0
10.37109375,0
8.125,0
2.59765625,0
15.8125,0
