x,y,w,h,Distance Bottom,Distance Top,area,Target Class
130,23,46,62,34.0,11.0,479.0,LD
0,0,5,18,33.0,33.0,21.0,LD
0,75,18,7,36.0,39.0,34.5,LD
67,65,14,15,34.0,31.0,26.0,LD
54,58,4,11,23.0,35.0,14.5,LD
53,44,6,10,8.0,36.0,18.0,LD
130,39,49,32,25.0,14.0,159.5,LD
76,17,8,44,15.0,2.0,46.5,LD
201,0,61,68,22.0,22.0,300.5,LD
130,0,7,38,8.0,8.0,86.5,LD
48,45,25,28,26.0,19.0,105.0,LD
41,43,17,24,20.0,23.0,45.5,LD
62,40,9,4,3.0,43.0,10.5,LD
116,39,11,42,34.0,5.0,92.5,LD
136,34,10,5,8.0,42.0,12.5,LD
173,33,16,45,31.0,2.0,133.0,LD
189,32,47,36,21.0,11.0,148.5,LD
0,0,27,45,2.0,2.0,102.5,LD
105,9,50,44,15.0,6.0,207.5,LD
66,0,16,61,23.0,23.0,150.5,LD
0,0,46,67,29.0,29.0,305.5,LD
51,59,25,19,34.0,25.0,68.5,LD
133,55,14,21,32.0,23.0,26.0,LD
245,44,10,11,11.0,33.0,14.5,LD
49,38,12,28,22.0,16.0,46.0,LD
71,36,14,18,10.0,26.0,46.5,LD
220,32,10,7,5.0,37.0,15.0,LD
133,32,9,16,4.0,28.0,28.5,LD
208,21,14,13,10.0,31.0,39.0,LD
202,16,3,19,9.0,25.0,16.5,LD
201,4,4,10,30.0,34.0,13.5,LD
284,0,3,18,26.0,26.0,21.0,LD
70,0,47,31,2.0,2.0,194.5,LD
48,0,14,22,11.0,11.0,81.5,LD
0,0,39,39,6.0,6.0,271.5,LD
52,29,11,47,33.0,4.0,109.0,LD
250,19,9,14,10.0,29.0,36.5,LD
64,19,74,54,30.0,11.0,1142.0,LD
160,15,3,34,6.0,9.0,36.5,LD
198,4,6,13,26.0,30.0,12.5,LD
0,70,17,31,45.0,25.0,61.0,LD
104,53,4,14,11.0,42.0,14.0,LD
46,51,48,33,28.0,23.0,152.0,LD
116,43,8,6,7.0,50.0,12.5,LD
140,37,38,24,5.0,32.0,55.0,LD
125,8,34,71,23.0,15.0,273.0,LD
193,0,32,69,13.0,13.0,98.5,LD
203,63,16,8,29.0,34.0,27.0,LD
221,62,5,6,26.0,36.0,13.5,LD
287,54,19,21,33.0,21.0,52.0,LD
226,46,23,20,24.0,22.0,64.5,LD
202,39,8,22,19.0,20.0,35.5,LD
282,31,4,14,3.0,28.0,21.0,LD
140,27,25,38,23.0,4.0,57.0,LD
18,4,54,45,7.0,3.0,449.5,LD
77,0,37,66,24.0,24.0,237.5,LD
199,75,8,15,40.0,35.0,13.0,LD
36,64,17,11,25.0,39.0,19.0,LD
95,62,6,20,32.0,30.0,24.0,LD
34,57,5,11,18.0,39.0,12.5,LD
54,50,7,21,21.0,29.0,36.5,LD
1,43,18,31,24.0,19.0,24.5,LD
172,42,27,25,17.0,25.0,66.5,LD
119,40,14,43,33.0,7.0,45.5,LD
455,60,16,10,27.0,33.0,20.5,LD
402,51,4,25,33.0,18.0,34.0,LD
149,28,30,38,23.0,5.0,52.5,LD
402,23,9,10,10.0,33.0,11.0,LD
164,22,9,7,14.0,36.0,16.5,LD
233,18,51,44,19.0,1.0,171.0,LD
226,10,7,53,20.0,10.0,63.5,LD
323,9,50,66,32.0,23.0,172.5,LD
92,4,34,40,1.0,3.0,76.5,LD
0,0,33,61,18.0,18.0,180.0,LD
115,2,52,55,24.0,22.0,239.5,LD
52,0,13,34,1.0,1.0,75.0,LD
13,0,16,41,8.0,8.0,141.5,LD
157,30,14,18,22.0,8.0,15.0,LD
0,16,7,19,9.0,7.0,21.5,LD
50,13,8,22,9.0,4.0,22.0,LD
69,3,19,35,12.0,9.0,103.0,LD
222,0,6,6,20.0,20.0,17.0,LD
170,0,5,7,19.0,19.0,11.5,LD
156,0,3,27,1.0,1.0,12.5,LD
172,45,10,11,25.0,20.0,24.0,LD
0,21,14,24,14.0,7.0,42.0,LD
55,19,6,10,2.0,21.0,14.0,LD
142,15,4,21,5.0,10.0,30.0,LD
114,0,8,31,0.0,0.0,109.0,LD
230,46,9,19,33.0,13.0,21.0,LD
107,31,6,17,16.0,15.0,18.5,LD
111,13,6,10,9.0,22.0,12.5,LD
203,10,8,22,0.0,10.0,19.5,LD
114,6,50,49,23.0,17.0,149.0,LD
117,6,10,7,19.0,25.0,13.5,LD
54,0,19,38,6.0,6.0,77.0,LD
20,0,18,41,9.0,9.0,127.0,LD
85,40,24,13,20.0,20.0,42.0,LD
53,40,5,10,17.0,23.0,15.0,LD
10,26,16,14,7.0,19.0,22.0,LD
79,20,5,19,6.0,14.0,21.0,LD
52,10,8,7,16.0,26.0,11.5,LD
1,24,8,6,9.0,33.0,10.5,LD
80,17,7,14,8.0,25.0,25.0,LD
142,10,9,21,8.0,18.0,48.5,LD
184,0,6,21,18.0,18.0,15.5,LD
218,92,314,51,67.0,25.0,496.0,LD
73,87,18,20,31.0,56.0,116.5,LD
180,86,33,45,55.0,31.0,268.0,LD
143,86,31,22,32.0,54.0,251.5,LD
46,85,17,19,28.0,57.0,96.5,LD
9,71,30,38,33.0,38.0,117.0,LD
516,63,28,54,41.0,22.0,248.0,LD
107,58,27,51,33.0,25.0,479.5,LD
479,56,27,30,10.0,46.0,400.5,LD
392,50,28,22,4.0,54.0,214.0,LD
308,41,23,26,9.0,50.0,146.0,LD
268,33,30,28,15.0,48.0,154.0,LD
443,28,22,44,4.0,32.0,343.5,LD
70,24,4,13,39.0,63.0,24.5,LD
168,23,25,44,9.0,32.0,223.5,LD
149,20,19,18,38.0,58.0,153.5,LD
35,18,20,21,37.0,55.0,96.5,LD
354,10,26,58,8.0,18.0,290.5,LD
475,0,39,4,72.0,72.0,72.5,LD
311,0,138,42,34.0,34.0,571.0,LD
109,0,26,44,32.0,32.0,575.5,LD
89,0,10,7,69.0,69.0,42.0,LD
0,0,20,36,40.0,40.0,189.5,LD
102,135,198,35,85.0,50.0,303.0,LD
69,129,28,41,85.0,44.0,226.0,LD
27,129,31,22,66.0,63.0,251.5,LD
456,122,37,6,43.0,79.0,94.0,LD
400,106,33,54,75.0,31.0,305.0,LD
0,101,18,50,66.0,35.0,165.5,LD
363,99,27,30,44.0,55.0,400.5,LD
276,93,28,22,30.0,63.0,214.0,LD
192,84,23,26,25.0,59.0,146.0,LD
152,76,30,28,19.0,57.0,154.0,LD
327,71,22,44,30.0,41.0,343.5,LD
52,66,25,44,25.0,41.0,223.5,LD
33,63,19,18,4.0,67.0,153.5,LD
238,53,26,58,26.0,27.0,290.5,LD
359,42,39,5,38.0,80.0,96.5,LD
0,38,20,49,2.0,36.0,260.5,LD
311,33,10,11,41.0,74.0,17.0,LD
423,0,8,3,82.0,82.0,11.5,LD
0,0,333,85,0.0,0.0,2133.5,LD
382,125,14,3,64.0,61.0,14.5,LD
314,114,3,14,64.0,50.0,26.0,LD
11,114,45,4,54.0,60.0,50.5,LD
442,101,8,27,64.0,37.0,74.5,LD
173,96,151,32,64.0,32.0,476.0,LD
338,70,11,11,17.0,53.0,47.5,LD
280,68,54,9,13.0,55.0,58.5,LD
21,61,56,52,49.0,12.0,402.5,LD
297,53,152,14,3.0,50.0,1719.0,LD
348,47,95,3,14.0,61.0,153.0,LD
322,47,7,6,11.0,58.0,14.5,LD
115,35,14,11,18.0,53.0,36.0,LD
320,32,60,8,24.0,56.0,30.0,LD
85,30,54,18,16.0,46.0,154.0,LD
140,29,58,3,32.0,61.0,53.0,LD
55,29,21,9,26.0,55.0,28.0,LD
15,27,277,54,17.0,10.0,3542.5,LD
54,25,85,2,37.0,62.0,20.0,LD
210,14,7,18,32.0,46.0,41.5,LD
418,0,22,13,51.0,51.0,37.0,LD
224,0,18,10,54.0,54.0,63.5,LD
30,0,98,23,41.0,41.0,760.0,LD
8,0,22,22,42.0,42.0,93.0,LD
348,122,95,3,61.0,61.0,153.0,LD
322,122,7,6,64.0,58.0,14.5,LD
135,111,157,17,64.0,47.0,1536.0,LD
115,110,14,11,57.0,53.0,36.0,LD
320,107,60,8,51.0,56.0,30.0,LD
85,105,54,18,59.0,46.0,154.0,LD
140,104,58,3,43.0,61.0,53.0,LD
55,104,21,9,49.0,55.0,28.0,LD
15,102,100,26,64.0,38.0,489.0,LD
54,100,85,2,38.0,62.0,20.0,LD
210,89,7,18,43.0,46.0,41.5,LD
584,79,32,3,18.0,61.0,60.0,LD
520,71,37,47,54.0,17.0,276.5,LD
7,65,121,33,34.0,31.0,920.0,LD
490,64,28,25,25.0,39.0,235.0,LD
418,55,24,33,24.0,31.0,173.0,LD
384,48,21,25,9.0,39.0,151.0,LD
459,47,29,37,20.0,27.0,323.0,LD
274,42,33,5,17.0,59.0,68.5,LD
344,40,24,30,6.0,34.0,128.5,LD
224,38,30,47,21.0,17.0,221.5,LD
196,32,23,22,10.0,42.0,137.0,LD
119,17,29,31,16.0,33.0,265.0,LD
83,14,31,34,16.0,30.0,730.0,LD
310,10,40,50,4.0,14.0,247.0,LD
17,4,56,43,17.0,21.0,381.0,LD
171,0,20,47,17.0,17.0,240.5,LD
274,46,11,11,18.0,28.0,60.0,LD
169,35,37,6,2.0,33.0,120.5,LD
29,27,24,28,16.0,11.0,255.0,LD
61,26,27,22,9.0,17.0,117.0,LD
103,22,36,42,25.0,3.0,311.0,LD
216,10,50,58,29.0,19.0,515.5,LD
0,0,22,48,9.0,9.0,214.0,LD
492,77,28,21,44.0,33.0,123.5,LD
466,74,19,20,40.0,34.0,159.5,LD
420,65,13,21,32.0,33.0,120.0,LD
273,64,15,10,20.0,44.0,29.0,LD
370,59,34,26,31.0,28.0,262.0,LD
340,56,22,26,28.0,28.0,183.5,LD
270,51,12,7,4.0,47.0,16.5,LD
440,47,18,44,37.0,10.0,180.0,LD
207,47,26,30,23.0,24.0,191.0,LD
166,44,26,26,16.0,28.0,161.0,LD
123,39,22,28,13.0,26.0,282.0,LD
56,34,21,29,9.0,25.0,222.5,LD
310,29,18,47,22.0,7.0,178.0,LD
10,17,25,44,7.0,10.0,205.0,LD
90,0,22,64,10.0,10.0,246.5,LD
245,30,33,29,24.0,6.0,257.0,LD
217,29,17,26,20.0,9.0,84.5,LD
136,3,35,44,12.0,9.0,325.5,LD
173,2,27,58,25.0,23.0,222.0,LD
94,0,13,37,2.0,2.0,138.0,LD
11,0,37,52,17.0,17.0,198.5,LD
456,21,10,14,5.0,16.0,78.5,LD
195,12,33,32,14.0,2.0,153.0,LD
250,10,25,28,8.0,2.0,316.0,LD
75,8,35,43,21.0,13.0,195.5,LD
387,5,29,33,8.0,3.0,171.5,LD
284,5,32,30,5.0,0.0,552.5,LD
162,4,33,44,18.0,14.0,707.0,LD
333,3,40,41,14.0,11.0,202.0,LD
31,2,30,44,16.0,14.0,179.5,LD
433,0,9,33,3.0,3.0,132.0,LD
132,0,9,40,10.0,10.0,147.5,LD
0,0,21,37,7.0,7.0,140.0,LD
297,75,6,6,40.0,35.0,16.0,LD
697,26,30,22,7.0,19.0,213.0,LD
674,26,15,16,1.0,25.0,139.0,LD
156,24,19,19,2.0,22.0,206.5,LD
631,22,34,21,2.0,20.0,187.0,LD
415,21,26,25,5.0,16.0,181.0,LD
527,20,21,22,1.0,19.0,102.5,LD
563,19,19,29,7.0,12.0,106.5,LD
598,17,5,27,3.0,14.0,75.0,LD
483,17,32,30,6.0,11.0,660.0,LD
445,15,23,31,5.0,10.0,413.0,LD
321,12,26,30,1.0,11.0,475.0,LD
67,11,26,28,2.0,13.0,174.5,LD
279,9,29,31,1.0,10.0,631.0,LD
368,7,31,40,6.0,1.0,458.0,LD
247,5,22,46,10.0,5.0,262.0,LD
24,1,34,71,31.0,30.0,589.0,LD
198,0,37,46,5.0,5.0,1215.5,LD
110,0,36,59,18.0,18.0,967.5,LD
0,6,10,16,1.0,5.0,22.0,LD
20,0,28,29,8.0,8.0,96.0,LD
110,40,22,22,26.0,14.0,87.5,LD
67,14,10,21,1.0,15.0,60.5,LD
12,13,35,25,2.0,11.0,516.5,LD
54,12,11,25,1.0,11.0,71.5,LD
112,8,23,28,0.0,8.0,153.0,LD
175,7,39,27,2.0,9.0,173.5,LD
144,6,23,23,7.0,13.0,216.0,LD
78,0,29,37,1.0,1.0,191.0,LD
86,19,22,24,15.0,4.0,115.5,LD
162,17,32,27,16.0,1.0,183.0,LD
39,16,30,30,18.0,2.0,616.0,LD
207,11,33,32,15.0,4.0,152.5,LD
117,0,39,44,16.0,16.0,203.5,LD
0,0,19,46,18.0,18.0,104.0,LD
0,48,18,9,24.0,24.0,54.0,LD
0,25,24,19,11.0,14.0,71.5,LD
87,6,38,32,5.0,1.0,648.0,LD
177,3,60,38,8.0,5.0,472.0,LD
136,0,29,38,5.0,5.0,203.0,LD
43,0,44,43,10.0,10.0,359.5,LD
0,0,29,14,19.0,19.0,56.5,LD
176,42,31,45,39.0,3.0,162.0,LD
197,26,11,12,10.0,36.0,43.5,LD
192,22,4,16,10.0,32.0,23.5,LD
0,22,15,19,7.0,29.0,51.5,LD
150,21,23,17,10.0,31.0,116.5,LD
86,19,4,14,15.0,34.0,27.5,LD
35,10,25,30,8.0,18.0,148.5,LD
110,0,22,39,9.0,9.0,152.5,LD
66,0,8,38,10.0,10.0,98.0,LD
8,47,5,5,26.0,21.0,12.0,LD
354,15,23,21,10.0,5.0,100.5,LD
94,15,26,26,15.0,0.0,166.5,LD
49,14,26,23,11.0,3.0,336.0,LD
0,12,17,30,16.0,4.0,139.0,LD
317,11,21,22,7.0,4.0,201.0,LD
220,11,21,17,2.0,9.0,250.5,LD
29,9,18,33,16.0,7.0,123.5,LD
176,6,34,27,7.0,1.0,211.0,LD
284,4,17,29,7.0,3.0,115.5,LD
251,0,24,35,9.0,9.0,152.5,LD
139,0,22,40,14.0,14.0,174.5,LD
101,47,13,6,10.0,37.0,30.0,LD
162,46,17,10,13.0,33.0,53.5,LD
223,44,26,33,34.0,10.0,106.5,LD
241,35,8,4,4.0,39.0,10.5,LD
191,27,24,14,2.0,29.0,223.0,LD
28,27,4,16,0.0,27.0,32.0,LD
0,26,13,18,1.0,25.0,57.0,LD
231,25,4,15,3.0,28.0,22.5,LD
58,10,23,32,1.0,11.0,139.0,LD
164,6,19,35,2.0,8.0,117.5,LD
128,0,17,42,1.0,1.0,159.5,LD
91,0,15,43,0.0,0.0,130.0,LD
34,27,13,26,22.0,5.0,90.0,LD
20,14,18,9,8.0,22.0,36.5,LD
92,5,5,15,11.0,16.0,27.0,LD
12,5,29,18,8.0,13.0,68.5,LD
0,5,8,18,8.0,13.0,30.0,LD
204,0,4,19,12.0,12.0,38.0,LD
174,0,26,14,17.0,17.0,67.0,LD
151,0,19,21,10.0,10.0,90.0,LD
110,0,24,21,10.0,10.0,98.5,LD
65,0,21,18,13.0,13.0,90.0,LD
12,57,8,5,31.0,26.0,16.5,LD
107,56,6,6,31.0,25.0,24.0,LD
0,30,22,22,21.0,9.0,70.5,LD
68,27,30,24,20.0,7.0,483.0,LD
140,26,34,24,19.0,7.0,152.0,LD
304,25,4,22,16.0,9.0,45.0,LD
267,23,27,24,16.0,7.0,114.5,LD
0,22,11,5,4.0,26.0,20.5,LD
229,21,22,27,17.0,4.0,92.0,LD
108,20,32,31,20.0,0.0,552.5,LD
45,17,22,34,20.0,3.0,179.0,LD
319,0,41,47,16.0,16.0,215.0,LD
197,0,25,48,17.0,17.0,220.5,LD
67,40,16,4,17.0,23.0,22.0,LD
97,18,10,17,8.0,10.0,72.5,LD
26,18,24,18,9.0,9.0,281.0,LD
0,11,18,26,10.0,1.0,93.5,LD
115,10,31,24,7.0,3.0,336.5,LD
156,8,28,26,7.0,1.0,133.5,LD
65,0,29,35,8.0,8.0,169.5,LD
0,35,12,5,11.0,24.0,24.0,LD
236,30,26,17,18.0,12.0,126.5,LD
196,25,20,23,19.0,6.0,169.0,LD
169,21,16,27,19.0,2.0,85.5,LD
77,20,6,17,8.0,12.0,44.0,LD
0,20,14,8,1.0,21.0,28.5,LD
74,3,5,6,20.0,23.0,13.0,LD
127,2,28,46,19.0,17.0,234.0,LD
112,0,6,29,0.0,0.0,88.0,LD
40,0,21,40,11.0,11.0,184.0,LD
186,37,3,7,22.0,15.0,12.0,LD
180,18,8,13,9.0,9.0,27.0,LD
25,8,17,19,5.0,3.0,190.0,LD
158,4,18,24,6.0,2.0,62.0,LD
0,1,12,25,4.0,3.0,71.0,LD
214,0,23,31,9.0,9.0,281.5,LD
120,0,28,23,1.0,1.0,113.5,LD
90,0,17,30,8.0,8.0,102.0,LD
53,0,19,33,11.0,11.0,91.0,LD
134,47,4,6,27.0,20.0,10.5,LD
153,19,3,21,14.0,5.0,39.0,LD
28,19,25,24,17.0,2.0,127.0,LD
190,18,21,24,16.0,2.0,90.0,LD
171,14,13,24,12.0,2.0,95.5,LD
110,14,16,19,7.0,7.0,76.0,LD
64,13,18,30,17.0,4.0,67.0,LD
132,0,6,42,16.0,16.0,99.5,LD
102,0,5,40,14.0,14.0,54.0,LD
0,0,9,37,11.0,11.0,116.5,LD
233,21,26,19,15.0,6.0,133.0,LD
0,15,14,25,15.0,0.0,74.5,LD
28,14,38,26,15.0,1.0,204.0,LD
152,12,19,24,11.0,1.0,225.0,LD
111,5,29,35,15.0,10.0,123.0,LD
211,0,5,40,15.0,15.0,77.5,LD
190,0,5,36,11.0,11.0,73.0,LD
84,0,20,40,15.0,15.0,125.5,LD
63,27,5,21,18.0,9.0,47.0,LD
120,25,21,20,15.0,10.0,88.0,LD
28,18,21,33,21.0,3.0,111.5,LD
84,17,22,29,16.0,1.0,288.5,LD
153,4,24,47,21.0,17.0,133.5,LD
0,0,17,43,13.0,13.0,133.0,LD
201,17,55,21,11.0,6.0,274.0,LD
318,16,28,22,11.0,5.0,145.0,LD
271,16,25,22,11.0,5.0,168.5,LD
0,15,9,5,7.0,22.0,18.0,LD
61,14,36,24,11.0,3.0,512.0,LD
33,12,24,24,9.0,3.0,378.0,LD
116,10,25,28,11.0,1.0,112.5,LD
160,0,25,38,11.0,11.0,185.5,LD
112,6,8,14,5.0,1.0,37.0,LD
206,0,6,18,3.0,3.0,43.5,LD
177,0,15,18,3.0,3.0,60.5,LD
132,0,23,20,5.0,5.0,114.0,LD
96,0,13,20,5.0,5.0,56.5,LD
55,0,21,20,5.0,5.0,94.5,LD
47,0,4,21,6.0,6.0,47.5,LD
24,0,18,21,6.0,6.0,79.5,LD
0,0,13,21,6.0,6.0,53.0,LD
111,29,7,19,18.0,11.0,50.0,LD
129,21,39,28,19.0,2.0,180.0,LD
54,18,30,31,19.0,1.0,434.5,LD
18,16,23,34,20.0,4.0,174.5,LD
0,14,8,7,9.0,23.0,15.0,LD
179,12,31,34,16.0,4.0,157.0,LD
118,6,3,7,17.0,23.0,11.0,LD
97,0,8,47,17.0,17.0,129.5,LD
69,58,5,5,32.0,26.0,12.5,LD
133,33,22,19,21.0,12.0,86.0,LD
105,29,23,24,22.0,7.0,106.5,LD
63,28,27,25,22.0,6.0,154.5,LD
20,27,26,23,19.0,8.0,121.5,LD
0,18,10,27,14.0,4.0,63.0,LD
170,0,30,52,21.0,21.0,269.0,LD
126,41,23,22,27.0,14.0,72.5,LD
52,24,21,14,2.0,22.0,77.0,LD
126,16,23,21,1.0,15.0,80.0,LD
85,15,19,23,2.0,13.0,107.5,LD
33,5,14,33,2.0,3.0,100.5,LD
231,0,25,36,0.0,0.0,121.5,LD
205,0,13,35,1.0,1.0,107.0,LD
168,0,24,37,1.0,1.0,139.5,LD
0,0,3,26,10.0,10.0,37.0,LD
222,50,24,21,31.0,19.0,90.5,LD
171,20,30,24,4.0,16.0,191.0,LD
221,18,29,28,6.0,12.0,345.5,LD
48,13,23,28,1.0,12.0,293.0,LD
95,12,19,35,7.0,5.0,159.0,LD
268,11,26,34,5.0,6.0,324.0,LD
127,10,22,36,6.0,4.0,126.5,LD
27,0,5,40,0.0,0.0,113.5,LD
9,0,16,11,29.0,29.0,56.0,LD
0,0,6,14,26.0,26.0,27.0,LD
150,0,8,30,9.0,9.0,90.0,LD
104,0,24,31,10.0,10.0,159.5,LD
67,0,20,29,8.0,8.0,159.0,LD
28,0,25,32,11.0,11.0,170.5,LD
7,0,10,27,6.0,6.0,59.0,LD
123,40,6,5,23.0,17.0,17.0,LD
91,40,6,5,23.0,17.0,13.0,LD
24,14,6,20,12.0,2.0,60.5,LD
100,11,31,23,12.0,1.0,189.5,LD
45,7,23,27,12.0,5.0,203.0,LD
73,5,28,30,13.0,8.0,438.5,LD
0,0,9,33,11.0,11.0,127.0,LD
0,11,10,34,18.0,7.0,130.5,LD
82,0,25,43,16.0,16.0,166.5,LD
40,0,33,41,14.0,14.0,497.5,LD
11,0,22,43,16.0,16.0,221.5,LD
41,48,4,27,33.0,15.0,74.5,LD
21,20,3,23,1.0,19.0,42.5,LD
40,19,20,24,1.0,18.0,128.5,LD
1,18,7,25,1.0,17.0,49.0,LD
71,0,6,43,1.0,1.0,95.5,LD
19,0,7,11,31.0,31.0,22.5,LD
1,0,8,8,34.0,34.0,28.5,LD
43,0,23,33,11.0,11.0,188.0,LD
20,0,16,34,12.0,12.0,157.5,LD
24,48,6,5,27.0,21.0,13.0,LD
9,48,6,5,27.0,21.0,15.0,LD
38,19,36,22,15.0,4.0,144.5,LD
117,14,27,27,15.0,1.0,502.5,LD
0,14,13,29,17.0,3.0,127.5,LD
82,0,27,41,15.0,15.0,426.0,LD
105,33,5,6,15.0,18.0,15.0,LD
0,14,21,16,6.0,8.0,83.5,LD
108,0,13,29,5.0,5.0,95.5,LD
29,0,43,30,6.0,6.0,232.0,LD
86,11,25,31,14.0,3.0,178.5,LD
0,9,20,38,19.0,10.0,164.5,LD
38,0,31,42,14.0,14.0,548.0,LD
24,0,35,38,14.0,14.0,525.0,LD
0,0,9,38,14.0,14.0,100.5,LD
123,0,33,29,8.0,8.0,620.0,LD
73,0,32,29,8.0,8.0,231.0,LD
50,0,19,27,6.0,6.0,149.5,LD
0,0,36,32,11.0,11.0,258.5,LD
0,14,14,11,8.0,6.0,42.0,LD
44,0,41,25,8.0,8.0,207.0,LD
0,31,8,8,15.0,16.0,18.5,LD
0,17,6,7,0.0,17.0,16.0,LD
145,15,4,17,8.0,7.0,33.0,LD
161,8,20,28,12.0,4.0,163.0,LD
104,0,27,36,12.0,12.0,529.0,LD
24,0,77,39,15.0,15.0,1265.0,LD
39,0,25,43,17.0,17.0,312.5,LD
0,0,19,38,12.0,12.0,188.5,LD
28,0,24,31,10.0,10.0,214.5,LD
0,0,21,32,11.0,11.0,206.0,LD
0,23,18,28,21.0,2.0,76.5,LD
31,0,29,51,21.0,21.0,266.0,LD
112,32,21,9,16.0,16.0,56.0,LD
153,0,6,27,2.0,2.0,71.5,LD
111,0,24,28,3.0,3.0,102.5,LD
79,0,25,28,3.0,3.0,106.5,LD
36,0,20,29,4.0,4.0,140.0,LD
0,0,24,29,4.0,4.0,124.0,LD
116,40,22,33,32.0,8.0,115.0,LD
88,17,22,19,5.0,22.0,123.0,LD
121,16,18,20,5.0,21.0,90.5,LD
54,14,22,23,4.0,18.0,135.0,LD
156,10,22,26,5.0,15.0,206.5,LD
0,7,11,31,3.0,10.0,55.5,LD
23,0,18,37,4.0,4.0,149.5,LD
104,0,10,32,9.0,9.0,91.5,LD
66,0,20,34,11.0,11.0,141.5,LD
49,0,5,27,4.0,4.0,51.0,LD
8,0,24,36,13.0,13.0,186.0,LD
153,51,7,5,28.0,23.0,15.0,LD
146,16,20,30,18.0,2.0,186.0,LD
0,12,22,26,10.0,2.0,137.5,LD
49,7,21,28,7.0,0.0,109.0,LD
0,4,13,9,15.0,19.0,37.5,LD
78,3,21,29,4.0,1.0,294.5,LD
111,0,25,37,9.0,9.0,246.5,LD
0,49,10,5,27.0,22.0,20.5,LD
0,10,15,34,17.0,7.0,144.5,LD
110,0,6,43,16.0,16.0,115.5,LD
69,0,20,43,16.0,16.0,216.0,LD
31,0,17,44,17.0,17.0,173.0,LD
147,6,13,8,3.0,9.0,54.0,neurotypical
91,0,51,23,6.0,6.0,525.5,neurotypical
37,0,61,23,6.0,6.0,400.5,neurotypical
0,0,33,22,5.0,5.0,182.5,neurotypical
0,10,11,20,9.0,1.0,94.0,neurotypical
0,4,6,8,9.0,13.0,25.0,neurotypical
13,2,25,27,8.0,6.0,226.5,neurotypical
42,0,32,32,11.0,11.0,400.0,neurotypical
231,63,23,14,33.0,30.0,121.0,neurotypical
259,61,26,17,34.0,27.0,143.5,neurotypical
185,59,39,18,33.0,26.0,190.0,neurotypical
115,51,26,25,32.0,19.0,188.0,neurotypical
289,42,7,36,34.0,8.0,135.5,neurotypical
85,41,32,35,32.0,9.0,301.5,neurotypical
0,35,75,40,31.0,4.0,601.5,neurotypical
296,31,25,42,29.0,2.0,499.5,neurotypical
206,22,30,31,9.0,13.0,731.0,neurotypical
193,0,42,18,26.0,26.0,194.0,neurotypical
168,0,10,15,29.0,29.0,73.5,neurotypical
129,0,33,14,30.0,30.0,203.5,neurotypical
96,0,30,16,28.0,28.0,140.0,neurotypical
68,0,22,15,3.0,3.0,135.0,neurotypical
60,0,7,12,0.0,0.0,51.0,neurotypical
34,0,25,14,2.0,2.0,135.0,neurotypical
0,0,30,13,1.0,1.0,137.5,neurotypical
212,8,10,19,9.0,1.0,87.5,neurotypical
223,6,19,21,9.0,3.0,161.0,neurotypical
181,2,29,24,8.0,6.0,232.0,neurotypical
8,1,25,21,4.0,3.0,213.5,neurotypical
152,0,27,26,8.0,8.0,269.5,neurotypical
138,0,8,22,4.0,4.0,88.0,neurotypical
41,0,65,23,5.0,5.0,639.5,neurotypical
179,12,18,25,14.0,2.0,147.0,neurotypical
91,3,84,33,13.0,10.0,656.5,neurotypical
0,0,93,35,12.0,12.0,856.0,neurotypical
49,0,44,27,8.0,8.0,393.5,neurotypical
32,0,12,27,8.0,8.0,90.5,neurotypical
1,0,31,25,6.0,6.0,363.5,neurotypical
47,26,31,32,24.0,2.0,215.5,neurotypical
26,7,7,13,14.0,21.0,39.0,neurotypical
38,3,33,19,12.0,15.0,185.5,neurotypical
0,2,20,19,13.0,15.0,104.5,neurotypical
138,0,7,16,3.0,3.0,54.0,neurotypical
116,0,14,16,3.0,3.0,81.5,neurotypical
101,0,13,14,1.0,1.0,72.5,neurotypical
60,0,36,16,3.0,3.0,226.0,neurotypical
0,0,59,15,2.0,2.0,293.5,neurotypical
133,0,19,23,7.0,7.0,230.5,neurotypical
109,0,24,23,7.0,7.0,247.0,neurotypical
83,0,16,23,7.0,7.0,128.5,neurotypical
17,0,13,14,2.0,2.0,54.5,neurotypical
3,0,11,20,4.0,4.0,84.5,neurotypical
21,5,56,22,8.0,3.0,273.5,neurotypical
74,0,55,28,9.0,9.0,466.0,neurotypical
0,0,20,26,7.0,7.0,171.5,neurotypical
38,5,21,22,9.0,4.0,211.0,neurotypical
10,0,25,27,9.0,9.0,238.5,neurotypical
0,0,11,14,4.0,4.0,22.0,neurotypical
121,7,12,21,8.0,1.0,98.5,neurotypical
158,0,62,30,10.0,10.0,526.5,neurotypical
134,0,23,29,9.0,9.0,243.5,neurotypical
70,0,49,28,8.0,8.0,404.5,neurotypical
0,0,73,27,7.0,7.0,921.0,neurotypical
15,0,59,31,10.0,10.0,344.5,neurotypical
0,0,10,31,10.0,10.0,95.5,neurotypical
18,6,30,22,9.0,3.0,189.5,neurotypical
0,6,15,21,8.0,2.0,64.0,neurotypical
45,0,16,23,4.0,4.0,79.0,neurotypical
0,20,9,23,16.0,4.0,82.0,neurotypical
11,5,24,37,15.0,10.0,199.5,neurotypical
50,0,19,17,10.0,10.0,118.5,neurotypical
110,51,7,9,18.0,33.0,27.5,neurotypical
6,49,27,25,32.0,17.0,169.5,neurotypical
